County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,Latitude,Longitude,Count
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02532,Hospital  Ambulatory Care & Inc. II,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00064&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1994,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02533,Central Plant,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00056&agencyCode=OSHPD,,2,1989 California Building Code (CBC),1989,1994,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02534,Valleycare (New) Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,,4,1995 California Building Code (CBC),1995,2003,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02699,Arcade - Phase I - Portion 1,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00048&agencyCode=OSHPD,25,1,1982 Uniform Building Code (UBC),1982,1986,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02700,Arcade - Phase II - Portion 1,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=89HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,25,1,1985 Uniform Building Code (UBC),1985,1989,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02701,Porte Cochere,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,,1,1995 California Building Code (CBC),1995,2003,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02901,Arcade - Phase I - Portion 2,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00053&agencyCode=OSHPD,25,1,1982 Uniform Building Code (UBC),1982,1986,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02902,Arcade - Phase I - Portion 3,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00054&agencyCode=OSHPD,25,1,1982 Uniform Building Code (UBC),1982,1986,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-02903,Arcade - Phase II - Portion 2,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=89HIS&capID2=00000&capID3=00046&agencyCode=OSHPD,25,1,1985 Uniform Building Code (UBC),1985,1989,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-06430,Ambulance Drop Off Canopy,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009QB&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,,37.6939774,-121.8806839,1
01 - Alameda,16632,Stanford Health Care - Valleycare,Pleasanton,BLD-06566,Emergency Generator Set,Proposed,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00AUZ&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,37.6939774,-121.8806839,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01293,Cardiac Cath Lab - MPOE,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,12,1,1992 California Building Code (CBC),1992,1994,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01294,Patient Tower,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00509&agencyCode=OSHPD,,5,1976 California Building Code (CBC),1976,1982,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01295,West Site Plant,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,2,1976 California Building Code (CBC),1976,1982,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01296,Cafeteria Addition,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=88HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,33.25,1,1985 California Building Code (CBC),1985,1988,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01297,Diagnostic & Treatment Building,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,,3,1958 Uniform Building Code (UBC),1958,1961,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01298,B/C Wing,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=46HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,50,4,1943 Uniform Building Code (UBC),1943,1946,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01299,A/B Wing,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=28HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,50,4,1927 Uniform Building Code (UBC),1927,1928,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-03121,Loading Dock,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,,2,1976 California Building Code (CBC),1976,1982,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05214,Western Expansion Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=09HIS&capID2=00000&capID3=00258&agencyCode=OSHPD,52.12,3,1998 California Building Code (CBC),1998,2009,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05822,Outpatient Clinic,Clinic - Local Jurisdiction,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=00BJR&agencyCode=OSHPD,,,2013 California Building Code (CBC),2013,,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05837,Chiller Plant,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=0005S&agencyCode=OSHPD,,1,2013 California Building Code (CBC),2013,,37.8368568,-122.2671051,1
01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05856,Outpatient Center 2,Clinic - Local Jurisdiction,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=002S4&agencyCode=OSHPD,,6,2013 California Building Code (CBC),2013,,37.8368568,-122.2671051,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-00005,Hospital Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,36.5,3,1955 Uniform Building Code (UBC),1955,1959,37.6769028,-121.7817917,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-00006,Boiler Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,17,1,1955 Uniform Building Code (UBC),1955,1959,37.6769028,-121.7817917,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-00007,Emergency Generator Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,8,1,1973 California Building Code (CBC),1973,1977,37.6769028,-121.7817917,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-00008,Hospital Building-1967 Addition - Structurally connected to BLD-00005,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=67HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,,,1964 Uniform Building Code (UBC),1964,1967,37.6769028,-121.7817917,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-00009,Hospital Building - 1977 Addition - Structurally connected to BLD-00005,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,,,1976 California Building Code (CBC),1976,1977,37.6769028,-121.7817917,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-02992,Lobby Addition to Hospital Building,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=83HIS&capID2=00000&capID3=00052&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1983,37.6769028,-121.7817917,1
01 - Alameda,11363,Valley Memorial Hospital,Livermore,BLD-03085,Building D: Service Building,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00046&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1982,37.6769028,-121.7817917,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00713,Original Hospital,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=57HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,52,4,1955 Uniform Building Code (UBC),1955,1957,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00714,South Wing Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=57HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,,1,1955 Uniform Building Code (UBC),1955,1957,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00715,Emergency Wing Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00013&agencyCode=OSHPD,,1,1970 Uniform Building Code (UBC),1970,1974,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00716,Areas No. 1 and 2 Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,,6,1967 Uniform Building Code (UBC),1967,1971,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00717,Area No. 3 Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00017&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00718,Area No. 4 Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00719,Area No. 5 Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-00720,Entrance Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,1,1998 California Building Code (CBC),1998,2001,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-03561,Center for Joint Replacement,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00459&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2014,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-03562,Central Plant,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00460&agencyCode=OSHPD,,,1998 California Building Code (CBC),1998,2014,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-03563,Center for Joint Replacement - Bridge,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00461&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2014,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-03564,Interim Loading Dock,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00462&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2014,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-03565,Underground Service Passage,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00463&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2013,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05627,Main Building,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WP&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05628,Canopy #1,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WR&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05629,Canopy #2,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WS&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05630,Canopy #3,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WU&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05631,Decontamination Building,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WV&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05632,Pedestrian Walkway #1,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WW&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-05633,Pedestrian Walkway #2,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=006WX&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,37.5580099,-121.9806024,1
01 - Alameda,11366,Washington Hospital,Fremont,BLD-06563,Pedestrian Bridge,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00AKY&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,37.5580099,-121.9806024,1
03 - Amador,17490,Sutter Amador Hospital,Jackson,BLD-00089,Hospital Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=02HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,,2,1995 California Building Code (CBC),1995,2002,38.3507271,-120.764679,1
03 - Amador,17490,Sutter Amador Hospital,Jackson,BLD-05532,Emergency Department Entry Porte Cochere - Low,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00ECZ&agencyCode=OSHPD,10.85,1,2010 California Building Code (CBC),2010,2015,38.3507271,-120.764679,1
03 - Amador,17490,Sutter Amador Hospital,Jackson,BLD-05533,Emergency Department Entry Porte Cochere - High,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00ED5&agencyCode=OSHPD,14.71,1,2010 California Building Code (CBC),2010,2015,38.3507271,-120.764679,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-00125,Upper Hospital,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=66HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,11,1,1964 Uniform Building Code (UBC),1964,1966,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-00126,Dietary Building - Structurally connected to BLD-00125,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=81HIS&capID2=00000&capID3=00002&agencyCode=OSHPD,,,1973 California Building Code (CBC),1973,1981,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-00127,X-Ray/ER/ICU Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=81HIS&capID2=00000&capID3=00003&agencyCode=OSHPD,16,1,1976 California Building Code (CBC),1976,1982,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-00128,Cardiac Cath. Lab Building,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1994,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-00129,Perinatal Services Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=96HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,16.5,1,1989 California Building Code (CBC),1989,1996,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-00130,HVAC Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=81HIS&capID2=00000&capID3=00004&agencyCode=OSHPD,14.82,1,1976 California Building Code (CBC),1976,1982,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-02937,Emergency Department Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00156&agencyCode=OSHPD,21.79,1,2001 California Building Code (CBC),2001,2013,39.7575226,-121.5691833,1
04 - Butte,10014,Adventist Health Feather River,Paradise,BLD-03739,Emergency Department Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00511&agencyCode=OSHPD,29.41,1,2001 California Building Code (CBC),2001,2013,39.7575226,-121.5691833,1
