zip,donation_amount_sum,donation_amount_count,zip3
85614,280.0,7,856
85615,65.0,2,856
85616,110.0,3,856
85617,300.0,2,856
85621,50.0,1,856
85622,375.0,4,856
85623,40.0,2,856
85629,255.0,6,856
85630,40.0,2,856
85631,50.0,1,856
85635,175.0,3,856
85637,30.0,2,856
85638,20.0,1,856
85641,475.0,7,856
85648,25.0,1,856
85650,570.0,11,856
85652,100.0,1,856
85653,768.0,7,856
85654,100.0,1,856
85658,92.0,3,856
85701,210.0,3,857
85704,642.0,13,857
85705,235.0,6,857
85710,222.0,7,857
85711,342.0,7,857
85712,20.0,1,857
85713,265.0,7,857
85715,50.0,3,857
85716,590.0,7,857
85718,811.0,13,857
85719,135.0,6,857
85726,200.0,1,857
85728,100.0,1,857
85730,150.0,4,857
85735,60.0,2,857
85737,590.0,8,857
85739,645.0,8,857
85740,100.0,1,857
85741,467.0,4,857
85742,1353.0,10,857
85743,650.0,12,857
85745,170.0,4,857
85746,117.0,4,857
85747,280.0,5,857
85748,180.0,7,857
85749,5836.0,17,857
85750,685.0,8,857
85754,100.0,1,857
85755,605.0,8,857
85756,150.0,2,857
85804,47.0,1,858
85901,695.0,12,859
85924,127.0,2,859
85928,250.0,2,859
85929,280.0,5,859
85933,20.0,1,859
85936,20.0,1,859
85937,393.0,6,859
85939,45.0,2,859
86001,315.0,5,860
86004,678.0,11,860
86005,210.0,5,860
86017,26.0,1,860
86018,70.0,2,860
86025,50.0,1,860
86040,50.0,1,860
86046,360.0,3,860
86301,710.0,16,863
86303,388.0,11,863
86305,1713.0,23,863
86310,50.0,1,863
86312,200.0,1,863
86314,560.0,9,863
86315,170.0,6,863
86322,25.0,1,863
86323,595.0,9,863
86324,20.0,1,863
86325,385.0,4,863
86326,205.0,5,863
86327,625.0,5,863
86329,50.0,1,863
86332,50.0,1,863
86333,135.0,3,863
86334,200.0,6,863
86335,110.0,2,863
86336,4199.0,10,863
86339,150.0,2,863
86341,25.0,1,863
86351,300.0,3,863
86401,320.0,9,864
86403,75.0,3,864
86404,325.0,4,864
86406,385.0,6,864
86409,164.0,6,864
86413,170.0,4,864
86429,100.0,1,864
86436,25.0,2,864
86440,5.0,1,864
86442,95.0,3,864
86444,70.0,2,864
86445,20.0,1,864
86512,10.0,1,865
87002,50.0,1,870
87004,75.0,2,870
87008,105.0,3,870
87010,25.0,1,870
87015,680.0,8,870
87020,50.0,1,870
87025,435.0,3,870
87031,385.0,5,870
87043,325.0,4,870
87047,420.0,4,870
87048,190.0,3,870
87059,325.0,3,870
87062,5.0,1,870
87068,20.0,1,870
87083,10.0,1,870
87102,10.0,1,871
87105,125.0,2,871
87106,183.0,3,871
87107,280.0,4,871
87108,70.0,2,871
87109,265.0,6,871
87110,471.0,9,871
87111,885.0,15,871
87112,300.0,7,871
871122,25.0,1,871
87113,240.0,4,871
87114,797.0,12,871
87115,50.0,1,871
87116,50.0,1,871
87120,485.0,10,871
87121,125.0,5,871
87122,704.0,13,871
87123,1336.0,11,871
87124,683.0,16,871
87144,518.0,10,871
87196,100.0,1,871
87198,25.0,1,871
87199,25.0,1,871
87321,25.0,1,873
87401,110.0,3,874
87402,250.0,1,874
87410,60.0,3,874
87413,150.0,2,874
87415,20.0,1,874
87418,50.0,1,874
87427,200.0,1,874
87499,10.0,1,874
87501,473.0,8,875
87502,100.0,1,875
87505,375.0,7,875
87506,200.0,2,875
87507,480.0,10,875
87508,2010.0,14,875
87510,25.0,1,875
87529,75.0,1,875
87532,100.0,1,875
87537,10.0,1,875
87540,100.0,1,875
87544,195.0,4,875
87547,100.0,2,875
87557,47.0,2,875
87560,25.0,1,875
87567,120.0,2,875
87571,200.0,2,875
87577,20.0,1,875
87701,525.0,4,877
87710,50.0,1,877
87740,25.0,1,877
87743,75.0,1,877
87820,50.0,1,878
87821,50.0,1,878
87825,95.0,3,878
87901,25.0,1,879
87937,50.0,1,879
87942,50.0,1,879
88001,160.0,3,880
88004,10.0,1,880
88005,50.0,1,880
88007,25.0,1,880
88008,20.0,1,880
88011,482.0,9,880
88012,645.0,6,880
88020,50.0,1,880
88030,124.0,3,880
88033,110.0,2,880
88039,100.0,1,880
88040,100.0,1,880
88044,10.0,1,880
88046,525.0,2,880
88061,440.0,3,880
88062,50.0,1,880
88101,425.0,7,881
88130,370.0,6,881
88144,500.0,1,881
88201,310.0,3,882
88203,100.0,1,882
88211,40.0,1,882
88240,75.0,2,882
88254,100.0,1,882
88301,100.0,1,883
88310,300.0,5,883
88312,50.0,2,883
88339,250.0,1,883
88341,100.0,1,883
88352,20.0,1,883
88506,45.0,1,885
885224,20.0,1,885
89000,5.0,1,890
89001,25.0,1,890
89002,762.0,14,890
89005,670.0,7,890
89010,500.0,1,890
89011,2125.0,18,890
89012,6294.0,16,890
89013,100.0,1,890
89014,355.0,7,890
89015,620.0,12,890
89017,100.0,1,890
89018,50.0,1,890
89019,200.0,2,890
89020,50.0,1,890
89021,225.0,2,890
89025,40.0,1,890
89027,1080.0,4,890
89029,70.0,3,890
89031,465.0,11,890
89032,140.0,4,890
89034,20.0,1,890
89041,575.0,3,890
89044,635.0,8,890
89048,590.0,9,890
89049,20.0,1,890
89052,1860.0,23,890
89053,150.0,1,890
89060,250.0,5,890
89061,310.0,7,890
89074,970.0,14,890
89077,100.0,1,890
89081,125.0,4,890
89084,290.0,5,890
89085,10.0,1,890
89101,250.0,1,891
89102,90.0,2,891
89103,105.0,4,891
89107,680.0,7,891
89108,290.0,5,891
89109,125.0,2,891
89110,455.0,8,891
89113,510.0,7,891
89114,50.0,1,891
89115,22.0,1,891
89117,2065.0,22,891
89118,160.0,3,891
89119,160.0,5,891
89120,120.0,2,891
89121,255.0,5,891
89122,34.0,2,891
89123,1639.0,17,891
89124,50.0,1,891
89128,528.0,11,891
89129,1105.0,16,891
89130,310.0,6,891
89131,760.0,11,891
89134,545.0,9,891
89135,1490.0,17,891
89138,1405.0,17,891
89139,272.0,5,891
89141,1255.0,9,891
89142,100.0,1,891
89143,170.0,3,891
89144,100.0,3,891
89145,110.0,2,891
89146,265.0,7,891
89147,1018.0,10,891
89148,1005.0,15,891
89149,465.0,11,891
89156,90.0,3,891
89158,140.0,3,891
89161,100.0,1,891
89166,755.0,5,891
89169,40.0,1,891
89178,1035.0,3,891
89179,165.0,4,891
89183,370.0,10,891
89193,24.0,1,891
89301,10.0,1,893
89310,55.0,2,893
89316,50.0,1,893
89318,20.0,1,893
89403,715.0,7,894
89406,195.0,7,894
89408,350.0,2,894
89410,1169.0,5,894
89413,100.0,1,894
89419,75.0,2,894
89423,735.0,12,894
89430,100.0,1,894
89431,175.0,3,894
89432,50.0,1,894
89433,145.0,3,894
89434,79.0,3,894
89436,960.0,15,894
89441,695.0,10,894
89445,403.0,5,894
89448,350.0,2,894
89449,3500.0,4,894
89450,140.0,2,894
89451,520.0,6,894
89460,685.0,6,894
89501,47.0,1,895
89502,280.0,5,895
89503,542.0,5,895
89506,155.0,3,895
89508,5.0,1,895
89509,1516.0,20,895
89510,110.0,2,895
89511,1865.0,15,895
89512,85.0,2,895
89519,270.0,3,895
89521,1660.0,22,895
89523,975.0,17,895
89701,310.0,6,897
89703,760.0,13,897
89704,292.0,4,897
89706,723.0,7,897
89801,435.0,7,898
89815,270.0,4,898
89820,100.0,1,898
89821,25.0,1,898
89828,50.0,1,898
89830,20.0,1,898
89835,30.0,1,898
90001,160.0,4,900
900011,50.0,1,900
90003,10.0,1,900
90004,675.0,7,900
90005,350.0,4,900
90006,75.0,2,900
90010,10.0,1,900
90012,205.0,3,900
90013,95.0,1,900
90014,450.0,5,900
90015,375.0,4,900
90016,80.0,2,900
90017,200.0,1,900
90019,355.0,5,900
90020,70.0,2,900
90021,80.0,2,900
90022,50.0,1,900
90024,6710.0,11,900
90025,385.0,8,900
90026,413.0,7,900
90027,280.0,5,900
90028,170.0,7,900
90029,100.0,2,900
90031,100.0,1,900
90032,50.0,1,900
90033,10.0,1,900
90034,920.0,6,900
90035,236.0,5,900
90036,55.0,2,900
90038,25.0,1,900
90039,185.0,5,900
90040,40.0,1,900
90041,125.0,2,900
90042,75.0,3,900
90043,100.0,1,900
90044,8.0,1,900
90045,350.0,8,900
90046,981.0,8,900
90048,485.0,8,900
90049,1500.0,13,900
90056,100.0,1,900
90057,50.0,1,900
90061,20.0,1,900
90063,25.0,1,900
90064,1060.0,4,900
90065,10.0,1,900
90066,1147.0,14,900
90067,200.0,2,900
90068,20.0,1,900
90069,208.0,4,900
90077,655.0,5,900
90078,50.0,1,900
90094,40.0,3,900
90201,10.0,1,902
90210,2609.0,36,902
90211,205.0,5,902
90212,135.0,5,902
90220,130.0,3,902
90230,920.0,7,902
90231,100.0,1,902
90232,175.0,3,902
90240,25.0,1,902
90241,80.0,3,902
90245,310.0,3,902
90247,165.0,4,902
90248,75.0,2,902
90249,25.0,1,902
90250,136.0,3,902
90254,625.0,11,902
90260,705.0,9,902
90262,50.0,1,902
90265,633.0,10,902
90266,714.0,12,902
90272,280.0,4,902
90274,1250.0,6,902
90275,287.0,9,902
90277,1309.0,19,902
90278,948.0,11,902
90280,125.0,2,902
90290,220.0,3,902
90291,415.0,9,902
90292,441.0,9,902
90293,210.0,2,902
90301,100.0,1,903
90302,10.0,1,903
90305,30.0,1,903
90401,50.0,1,904
90402,145.0,3,904
90403,1305.0,14,904
90404,150.0,2,904
90405,585.0,6,904
90425,100.0,1,904
90501,211.0,4,905
90503,350.0,8,905
90504,675.0,4,905
90505,585.0,9,905
90508,50.0,1,905
90601,320.0,9,906
90602,70.0,4,906
90603,25.0,2,906
90604,270.0,3,906
90605,300.0,5,906
90620,945.0,8,906
90623,75.0,2,906
90630,905.0,10,906
90631,248.0,4,906
90638,305.0,8,906
90640,35.0,2,906
90650,290.0,6,906
90660,225.0,5,906
90680,175.0,2,906
90701,100.0,1,907
90703,280.0,5,907
90706,150.0,3,907
90710,15.0,1,907
90712,315.0,6,907
90713,200.0,3,907
90716,10.0,1,907
90717,35.0,2,907
90720,215.0,5,907
90723,20.0,1,907
90731,265.0,5,907
90732,145.0,2,907
90740,565.0,10,907
90744,15.0,1,907
90745,65.0,3,907
90746,10.0,1,907
90755,100.0,1,907
90802,45.0,2,908
90803,638.0,10,908
90804,560.0,6,908
90805,100.0,1,908
90806,190.0,3,908
90807,395.0,4,908
90808,442.0,9,908
90813,90.0,3,908
90814,400.0,4,908
90815,1490.0,14,908
90902,20.0,1,909
91001,170.0,3,910
91006,993.0,8,910
91007,325.0,6,910
91008,20.0,1,910
91010,20.0,1,910
91011,760.0,15,910
91012,25.0,1,910
91016,410.0,7,910
91020,100.0,1,910
91024,345.0,5,910
91030,578.0,7,910
91040,210.0,3,910
91042,198.0,5,910
91043,50.0,1,910
91046,10.0,1,910
91101,30.0,1,911
91104,412.0,9,911
91105,2050.0,2,911
91106,150.0,2,911
91107,305.0,5,911
91108,120.0,2,911
91201,100.0,1,912
91202,275.0,4,912
91203,25.0,1,912
91204,200.0,1,912
91205,220.0,2,912
91206,160.0,3,912
91208,545.0,6,912
91209,30.0,1,912
91210,75.0,2,912
91214,324.0,5,912
91301,1630.0,14,913
91302,225.0,3,913
91303,60.0,2,913
91304,535.0,10,913
91306,320.0,7,913
91307,5250.0,6,913
9130r,45.0,1,913
91311,265.0,6,913
91316,670.0,7,913
91320,2180.0,17,913
91321,440.0,8,913
91324,120.0,2,913
91325,65.0,3,913
91326,540.0,7,913
91331,85.0,3,913
91335,150.0,3,913
91340,250.0,2,913
91342,515.0,7,913
91343,191.0,7,913
91344,1000.0,14,913
91345,150.0,2,913
91350,533.0,7,913
91352,40.0,2,913
91354,512.0,11,913
91355,384.0,9,913
91356,235.0,4,913
91358,250.0,1,913
91359,150.0,1,913
91360,1442.0,22,913
91361,771.0,13,913
91362,9855.0,16,913
91364,123.0,5,913
91367,438.0,8,913
91377,817.0,9,913
91380,25.0,1,913
91381,180.0,5,913
91384,40.0,2,913
91385,75.0,2,913
91387,946.0,8,913
91390,420.0,7,913
91401,245.0,5,914
91402,250.0,3,914
91403,1022.0,9,914
91405,465.0,5,914
91406,440.0,7,914
91411,100.0,1,914
91413,36.0,1,914
91423,769.0,14,914
91436,200.0,2,914
91501,55.0,2,915
91502,100.0,1,915
91504,11.0,1,915
91505,500.0,8,915
91506,350.0,3,915
91601,190.0,4,916
91602,570.0,5,916
91603,100.0,1,916
91604,180.0,4,916
91605,25.0,1,916
91606,50.0,1,916
91607,460.0,8,916
91614,50.0,1,916
91701,420.0,7,917
91702,150.0,2,917
91706,50.0,1,917
91709,525.0,10,917
91710,525.0,10,917
91711,684.0,9,917
91722,50.0,1,917
91724,77.0,3,917
91730,150.0,3,917
91731,10.0,1,917
91732,160.0,3,917
91737,425.0,4,917
91739,245.0,4,917
91741,819.0,8,917
91744,225.0,2,917
91745,160.0,3,917
91746,15.0,1,917
91748,20.0,1,917
91750,194.0,4,917
91752,10300.0,8,917
91754,65.0,2,917
91755,60.0,3,917
91761,90.0,3,917
91762,40.0,2,917
91763,110.0,2,917
91764,160.0,4,917
91765,760.0,6,917
91766,30.0,1,917
91767,50.0,1,917
91768,40.0,1,917
91770,150.0,2,917
91773,624.0,11,917
91775,845.0,6,917
91776,70.0,2,917
91780,140.0,5,917
91784,95.0,3,917
91786,585.0,11,917
91789,235.0,5,917
91790,25.0,1,917
91791,250.0,3,917
91792,60.0,3,917
91801,110.0,4,918
91802,20.0,1,918
91901,220.0,3,919
91902,405.0,7,919
91903,25.0,1,919
91908,50.0,1,919
91910,210.0,4,919
91911,195.0,5,919
91913,175.0,5,919
91914,200.0,2,919
91915,95.0,2,919
91931,20.0,1,919
91932,167.0,3,919
91941,656.0,10,919
91942,590.0,12,919
91950,155.0,4,919
91977,1140.0,10,919
92003,200.0,3,920
92007,195.0,5,920
92008,400.0,6,920
92009,1051.0,21,920
92010,655.0,8,920
92011,830.0,12,920
92014,555.0,6,920
92016,500.0,1,920
92018,200.0,2,920
92019,500.0,8,920
92020,735.0,11,920
92021,350.0,6,920
92022,25.0,1,920
92023,75.0,2,920
92024,1005.0,16,920
920242852,50.0,1,920
92025,510.0,8,920
92026,440.0,10,920
92027,285.0,9,920
92028,1000.0,13,920
92029,475.0,8,920
92037,740.0,11,920
92040,335.0,6,920
92052,25.0,1,920
92054,440.0,4,920
92056,460.0,10,920
92057,325.0,10,920
92058,257.0,4,920
92060,250.0,1,920
92064,710.0,17,920
92065,2300.0,14,920
92067,4052.0,15,920
92069,320.0,8,920
92070,10.0,1,920
92071,774.0,12,920
92075,450.0,5,920
92078,325.0,5,920
92081,465.0,10,920
92082,426.0,9,920
92083,220.0,6,920
92084,255.0,6,920
92085,18.0,1,920
92086,60.0,2,920
92101,820.0,13,921
92102,270.0,7,921
92103,143.0,4,921
92104,70.0,4,921
92105,105.0,4,921
92106,520.0,10,921
92107,245.0,6,921
92108,50.0,1,921
92109,1032.0,12,921
92110,630.0,8,921
92111,345.0,6,921
92114,330.0,4,921
92115,295.0,6,921
92116,120.0,3,921
92117,1345.0,19,921
92118,245.0,4,921
92119,20.0,1,921
92120,475.0,6,921
92121,200.0,1,921
92122,483.0,9,921
92123,120.0,3,921
92124,500.0,9,921
92126,940.0,12,921
92127,1240.0,13,921
92128,976.0,16,921
92129,1038.0,11,921
92130,1380.0,18,921
92131,930.0,10,921
92139,10.0,1,921
92140,25.0,1,921
92142,100.0,1,921
92154,1253.0,5,921
92163,150.0,1,921
92173,100.0,1,921
92201,420.0,7,922
92203,115.0,2,922
92210,450.0,5,922
92211,410.0,3,922
92220,190.0,3,922
92223,179.0,4,922
92225,20.0,1,922
92227,100.0,2,922
92230,50.0,1,922
92234,80.0,5,922
92239,100.0,1,922
92240,90.0,2,922
92247,100.0,1,922
92250,10.0,1,922
92252,35.0,2,922
92253,598.0,13,922
92256,150.0,2,922
92260,370.0,5,922
92262,304.0,5,922
92264,30.0,2,922
92270,600.0,9,922
92277,110.0,5,922
92284,425.0,5,922
92285,20.0,1,922
92301,50.0,1,923
92305,100.0,1,923
92307,89.0,3,923
92308,245.0,8,923
92311,70.0,2,923
92313,100.0,1,923
92314,120.0,2,923
92315,125.0,2,923
92317,100.0,2,923
92320,25.0,1,923
92321,100.0,1,923
92324,185.0,4,923
92325,195.0,4,923
92329,270.0,3,923
92335,105.0,4,923
92336,100.0,5,923
92337,165.0,3,923
92339,10.0,1,923
92342,125.0,3,923
92344,220.0,3,923
92345,575.0,9,923
92346,525.0,7,923
92354,243.0,5,923
92356,100.0,1,923
92363,50.0,1,923
92365,25.0,1,923
92368,100.0,1,923
92371,160.0,3,923
92372,25.0,1,923
92373,2390.0,9,923
92374,720.0,7,923
92375,140.0,2,923
92377,100.0,1,923
92382,205.0,2,923
923874,100.0,1,923
92389,45.0,2,923
92391,10.0,1,923
92392,23.0,1,923
92394,25.0,1,923
92395,34.0,2,923
92397,180.0,3,923
92399,430.0,10,923
92407,405.0,8,924
92408,100.0,1,924
92493,100.0,1,924
92501,65.0,3,925
92503,325.0,6,925
92504,210.0,3,925
92505,20.0,1,925
92506,477.0,11,925
92507,90.0,3,925
92508,717.0,9,925
92509,165.0,4,925
92514,40.0,2,925
92518,100.0,1,925
92530,295.0,8,925
92532,50.0,1,925
92539,20.0,1,925
92543,100.0,2,925
92544,175.0,2,925
92545,625.0,8,925
92549,50.0,1,925
92551,5.0,1,925
92553,60.0,2,925
92555,20.0,1,925
92557,205.0,5,925
92561,25.0,1,925
92562,850.0,17,925
92563,510.0,11,925
92567,125.0,2,925
92582,23.0,1,925
92583,110.0,2,925
92584,630.0,13,925
92585,170.0,3,925
92586,85.0,4,925
92587,20.0,1,925
92591,617.0,12,925
92592,6630.0,23,925
92595,580.0,9,925
92596,200.0,2,925
92602,304.0,4,926
92603,285.0,7,926
92604,120.0,2,926
92606,125.0,3,926
92610,275.0,7,926
92612,200.0,2,926
92614,569.0,7,926
92616,10.0,1,926
92617,120.0,2,926
92618,820.0,8,926
92619,20.0,1,926
92620,1435.0,16,926
92624,120.0,2,926
92625,775.0,5,926
92626,945.0,16,926
92627,673.0,17,926
92629,660.0,12,926
92630,1465.0,16,926
92637,120.0,3,926
92646,837.0,20,926
92647,637.0,18,926
92648,1698.0,19,926
92649,902.0,6,926
92651,1972.0,11,926
92653,1735.0,6,926
92654,50.0,2,926
92655,100.0,1,926
92656,720.0,12,926
92657,2170.0,4,926
92658,25.0,1,926
92659,1015.0,3,926
92660,1365.0,14,926
92663,575.0,7,926
92672,980.0,12,926
92673,664.0,9,926
92674,50.0,1,926
92675,2750.0,14,926
92677,1885.0,21,926
92679,655.0,10,926
92683,155.0,3,926
92685,500.0,1,926
92688,725.0,16,926
92691,2080.0,17,926
92692,810.0,13,926
92694,938.0,17,926
92701,100.0,1,927
92703,295.0,5,927
92705,839.0,12,927
92706,600.0,4,927
92707,330.0,5,927
92708,1300.0,16,927
92747,20.0,1,927
92780,525.0,10,927
92782,320.0,6,927
92801,145.0,2,928
92802,180.0,4,928
92804,435.0,9,928
92805,410.0,5,928
92806,165.0,5,928
92807,779.0,13,928
92808,336.0,5,928
92821,440.0,10,928
92823,50.0,1,928
92831,75.0,2,928
92831thank,25.0,1,928
92832,1207.0,6,928
92833,375.0,5,928
92835,220.0,3,928
92840,210.0,2,928
92841,25.0,1,928
92842,5.0,1,928
92844,50.0,1,928
92845,150.0,2,928
92846,25.0,1,928
92860,146.0,4,928
92861,20.0,1,928
92865,145.0,5,928
92866,100.0,2,928
92867,1305.0,11,928
92869,505.0,9,928
92870,390.0,7,928
92878,150.0,2,928
92879,175.0,3,928
92880,173.0,9,928
92881,155.0,4,928
92882,485.0,6,928
92883,125.0,2,928
92886,995.0,15,928
92887,550.0,6,928
93001,904.0,17,930
93003,765.0,12,930
93004,365.0,6,930
93005,40.0,1,930
93010,490.0,11,930
93012,1532.0,16,930
93013,225.0,2,930
93019,100.0,1,930
93021,915.0,14,930
93022,168.0,4,930
93023,773.0,14,930
93030,402.0,5,930
93033,130.0,3,930
93035,530.0,6,930
93036,140.0,5,930
93041,75.0,2,930
93060,325.0,3,930
93063,542.0,12,930
93065,1065.0,11,930
93066,700.0,5,930
93067,40.0,1,930
93094,20.0,1,930
93101,436.0,8,931
93103,115.0,2,931
93105,1680.0,9,931
93108,220.0,3,931
93109,50.0,1,931
93110,120.0,2,931
93111,270.0,4,931
93116,30.0,2,931
93117,965.0,10,931
93130,100.0,1,931
93210,10.0,1,932
932111,20.0,1,932
93212,10.0,1,932
93221,100.0,1,932
93230,50.0,1,932
93245,140.0,3,932
93255,50.0,1,932
93257,160.0,4,932
93263,5.0,1,932
93265,55.0,1,932
93266,50.0,1,932
93268,100.0,2,932
93270,100.0,1,932
93271,10.0,1,932
93274,200.0,2,932
93277,195.0,7,932
93280,100.0,1,932
93283,5.0,1,932
93285,93.0,2,932
93290,125.0,2,932
93291,145.0,3,932
93292,65.0,3,932
93301,10.0,1,933
93303,120.0,2,933
93306,325.0,9,933
93307,65.0,3,933
93308,445.0,6,933
93309,270.0,6,933
93311,395.0,6,933
93312,435.0,9,933
93313,50.0,2,933
93314,2390.0,9,933
93390,10.0,1,933
93401,349.0,3,934
93402,40.0,2,934
93405,150.0,2,934
93420,1390.0,12,934
93422,805.0,10,934
93423,30.0,1,934
93424,100.0,1,934
93427,10.0,1,934
93428,275.0,3,934
93430,1052.0,2,934
93433,20.0,1,934
93434,20.0,1,934
93436,488.0,8,934
93440,100.0,1,934
93442,20.0,1,934
93444,390.0,5,934
93445,100.0,1,934
93446,230.0,6,934
93447,119.0,2,934
93449,100.0,1,934
93451,50.0,1,934
93452,100.0,1,934
93454,200.0,2,934
93455,390.0,9,934
93458,120.0,2,934
93460,25.0,1,934
93463,100.0,1,934
93464,100.0,2,934
93465,50.0,1,934
93483,20.0,1,934
93501,150.0,1,935
93505,10.0,1,935
93514,110.0,2,935
93518,50.0,1,935
93527,150.0,2,935
93534,307.0,6,935
93536,1084.0,16,935
93537,20.0,1,935
93543,250.0,4,935
93544,90.0,1,935
93550,220.0,5,935
93551,365.0,9,935
93552,175.0,2,935
93555,393.0,8,935
93561,265.0,6,935
93581,50.0,1,935
93591,200.0,2,935
93601,145.0,3,936
93604,30.0,1,936
93605,150.0,1,936
93610,25.0,1,936
93611,215.0,5,936
93612,50.0,2,936
93613,25.0,1,936
93619,450.0,6,936
93626,100.0,2,936
93630,15.0,1,936
93631,550.0,7,936
93636,50.0,1,936
93644,120.0,3,936
93653,25.0,1,936
93654,390.0,3,936
93657,20.0,1,936
93662,1035.0,2,936
93664,10.0,1,936
93667,25.0,1,936
93668,50.0,1,936
93675,150.0,2,936
93704,435.0,6,937
93705,400.0,3,937
93710,25.0,1,937
93711,455.0,8,937
93720,225.0,4,937
93722,615.0,7,937
93725,20.0,1,937
93726,35.0,1,937
93727,280.0,2,937
93728,110.0,2,937
93729,100.0,1,937
93730,250.0,3,937
93737,39.0,2,937
93901,190.0,3,939
93906,80.0,2,939
93907,745.0,7,939
93908,135.0,3,939
93920,1000.0,1,939
93921,30.0,1,939
93922,10.0,1,939
93923,300.0,3,939
93924,80.0,2,939
93927,133.0,2,939
93933,65.0,3,939
93940,359.0,5,939
93944,10.0,1,939
93950,145.0,4,939
93953,65.0,2,939
93955,55.0,2,939
93960,45.0,1,939
93962,50.0,1,939
94002,520.0,6,940
94005,200.0,2,940
94010,975.0,13,940
94015,200.0,2,940
94018,50.0,1,940
94019,1295.0,7,940
94021,75.0,1,940
94022,1230.0,11,940
94024,508.0,6,940
94025,200.0,4,940
94030,255.0,6,940
94037,20.0,1,940
94038,330.0,2,940
94039,700.0,2,940
94040,1821.0,6,940
94041,50.0,1,940
94043,975.0,6,940
94044,550.0,10,940
94049,40.0,1,940
94060,110.0,3,940
94061,255.0,4,940
94062,95192.0,6,940
94063,50.0,1,940
94065,75.0,2,940
94066,259.0,3,940
94070,1155.0,9,940
94080,100.0,1,940
94085,310.0,5,940
94086,125.0,2,940
94087,1947.0,13,940
94089,792.0,6,940
94102,50.0,3,941
94103,280.0,5,941
94104,50.0,1,941
94105,99.0,1,941
94107,220.0,4,941
94108,235.0,4,941
94109,290.0,9,941
94110,1035.0,9,941
94111,170.0,3,941
941110,50.0,1,941
94112,769.0,5,941
94115,735.0,7,941
94116,630.0,12,941
94117,450.0,5,941
94118,300.0,5,941
94121,395.0,6,941
94122,455.0,8,941
94123,541.0,9,941
94127,1400.0,4,941
94131,375.0,7,941
94132,275.0,6,941
94133,375.0,5,941
94134,50.0,1,941
94158,275.0,2,941
94301,55.0,3,943
94302,40.0,1,943
94303,395.0,6,943
94306,1075.0,5,943
94401,10.0,1,944
94402,500.0,4,944
94403,815.0,9,944
94404,255.0,7,944
94501,315.0,7,945
94502,160.0,3,945
94503,45.0,2,945
94505,200.0,3,945
94506,1920.0,12,945
94507,465.0,7,945
94509,340.0,6,945
94510,335.0,7,945
94513,430.0,8,945
94515,20.0,1,945
94517,50.0,1,945
94518,360.0,4,945
94519,110.0,3,945
94520,100.0,3,945
94521,170.0,4,945
94522,40.0,2,945
94523,540.0,10,945
94524,50.0,1,945
94525,50.0,1,945
94526,1180.0,12,945
94530,190.0,5,945
94531,10.0,1,945
94533,790.0,13,945
94534,300.0,5,945
94536,550.0,7,945
94538,50.0,1,945
94539,580.0,11,945
94541,265.0,6,945
94542,546.0,5,945
94544,205.0,6,945
94545,88.0,2,945
94546,800.0,11,945
94547,1150.0,5,945
94548,50.0,1,945
94549,914.0,9,945
94550,440.0,7,945
94551,210.0,7,945
94552,273.0,3,945
94553,1121.0,15,945
94554,50.0,1,945
94555,80.0,2,945
94556,1325.0,4,945
94558,210.0,9,945
94559,100.0,4,945
94560,155.0,4,945
94561,500.0,7,945
94563,160.0,3,945
94564,405.0,5,945
94565,205.0,7,945
94566,477.0,9,945
94568,875.0,8,945
94571,110.0,2,945
94572,475.0,2,945
94574,100.0,1,945
94577,125.0,3,945
94578,100.0,1,945
94580,295.0,4,945
94582,663.0,9,945
94583,640.0,9,945
94585,30.0,2,945
94587,1130.0,4,945
94588,1000.0,14,945
94589,195.0,4,945
94590,60.0,2,945
94591,680.0,7,945
94592,70.0,2,945
94596,650.0,4,945
94597,820.0,10,945
94598,695.0,10,945
94601,45.0,2,946
94602,217.0,5,946
94603,100.0,1,946
94604,180.0,1,946
94605,25.0,1,946
94606,225.0,3,946
94607,300.0,3,946
94609,240.0,5,946
94610,488.0,7,946
94611,800.0,5,946
94612,70.0,2,946
94618,75.0,2,946
94619,170.0,4,946
94682,50.0,1,946
94703,787.0,7,947
94705,110.0,3,947
94706,50.0,1,947
94707,50.0,1,947
94709,150.0,2,947
94710,30.0,2,947
947909,100.0,1,947
94803,230.0,3,948
94804,182.0,3,948
94805,25.0,1,948
94807,100.0,1,948
94901,968.0,11,949
94903,1345.0,8,949
949037,100.0,1,949
94904,375.0,4,949
94914,35.0,1,949
94915,266.0,3,949
94920,270.0,5,949
94921,200.0,1,949
94924,50.0,1,949
94925,50.0,1,949
94928,670.0,5,949
94930,190.0,4,949
94931,390.0,7,949
94939,55.0,3,949
94941,1101.0,10,949
94942,25.0,1,949
94945,450.0,5,949
94947,350.0,7,949
94949,860.0,8,949
94951,400.0,4,949
94952,315.0,9,949
94954,465.0,6,949
94956,50.0,1,949
94957,210.0,3,949
94960,173.0,4,949
949601116,70.0,2,949
94965,125.0,3,949
94977,20.0,1,949
95001,20.0,1,950
95003,530.0,11,950
95004,50.0,1,950
95005,200.0,1,950
95006,120.0,3,950
95008,1045.0,11,950
95010,380.0,6,950
