zip,donation_amount_sum,donation_amount_count,city,state,x,y
59903,225.0,2,Kalispell,MT,-114.35,48.19
59904,20.0,1,Kalispell,MT,-114.31,48.19
59911,1550.0,11,Bigfork,MT,-113.87,47.88
59912,315.0,6,Columbia Falls,MT,-114.34,48.54
59913,30.0,1,Coram,MT,-113.98,48.42
59917,201.0,2,Eureka,MT,-114.93,48.82
59920,300.0,1,Kila,MT,-114.5,48.06
59922,225.0,3,Lakeside,MT,-114.27,47.99
59923,125.0,2,Libby,MT,-115.36,48.32
59928,25.0,1,Polebridge,MT,-114.47,48.85
59930,320.0,3,Rexford,MT,-115.13,48.8
59934,80.0,2,Trego,MT,-114.93,48.64
59935,50.0,1,Troy,MT,-115.74,48.72
59936,25.0,1,West Glacier,MT,-113.81,48.61
59937,695.0,12,Whitefish,MT,-114.53,48.44
60002,380.0,6,Antioch,IL,-88.07,42.47
60004,987.0,17,Arlington Heights,IL,-87.98,42.09
60005,280.0,8,Arlington Heights,IL,-87.98,42.09
60007,290.0,6,Elk Grove Village,IL,-87.99,42.0
60008,20.0,1,Rolling Meadows,IL,-88.02,42.07
60010,910.0,14,Barrington,IL,-88.12,42.15
60012,120.0,3,Crystal Lake,IL,-88.33,42.23
60013,600.0,9,Cary,IL,-88.24,42.2
60014,725.0,14,Crystal Lake,IL,-88.33,42.23
60015,295.0,5,Deerfield,IL,-87.84,42.16
60016,620.0,10,Des Plaines,IL,-87.9,42.03
60018,404.0,6,Des Plaines,IL,-87.9,42.03
60021,118.0,3,Fox River Grove,IL,-88.21,42.19
60022,340.0,4,Glencoe,IL,-87.76,42.13
60025,1975.0,15,Glenview,IL,-87.81,42.07
60026,270.0,4,Glenview,IL,-87.82,42.08
60030,280.0,8,Grayslake,IL,-88.03,42.34
60031,735.0,11,Gurnee,IL,-87.93,42.37
60033,60.0,2,Harvard,IL,-88.61,42.42
60035,640.0,10,Highland Park,IL,-87.8,42.18
60041,50.0,3,Ingleside,IL,-88.15,42.35
60042,35.0,2,Island Lake,IL,-88.2,42.27
60044,150.0,3,Lake Bluff,IL,-87.85,42.28
60045,190.0,4,Lake Forest,IL,-87.85,42.23
60046,250.0,5,Lake Villa,IL,-88.08,42.41
60047,1395.0,19,Lake Zurich,IL,-88.08,42.19
60048,955.0,12,Libertyville,IL,-87.96,42.28
60050,585.0,3,Mchenry,IL,-88.29,42.34
60051,200.0,4,Mchenry,IL,-88.29,42.34
60053,120.0,2,Morton Grove,IL,-87.78,42.04
60056,1423.0,21,Mount Prospect,IL,-87.93,42.06
60060,620.0,9,Mundelein,IL,-88.0,42.26
60061,295.0,4,Vernon Hills,IL,-87.96,42.23
60062,325.0,7,Northbrook,IL,-87.83,42.12
60064,50.0,1,North Chicago,IL,-87.85,42.31
60067,390.0,7,Palatine,IL,-88.04,42.11
60068,2001.0,9,Park Ridge,IL,-87.84,42.01
60069,265.0,5,Lincolnshire,IL,-87.91,42.19
60070,650.0,5,Prospect Heights,IL,-87.92,42.1
60071,150.0,2,Richmond,IL,-88.3,42.48
60072,20.0,1,Ringwood,IL,-88.29,42.4
60073,285.0,5,Round Lake,IL,-88.11,42.34
60074,210.0,7,Palatine,IL,-88.04,42.11
60076,113.0,3,Skokie,IL,-87.73,42.03
60077,265.0,7,Skokie,IL,-87.73,42.03
60081,30.0,2,Spring Grove,IL,-88.24,42.44
60083,230.0,5,Wadsworth,IL,-87.92,42.43
60084,50.0,2,Wauconda,IL,-88.13,42.26
60085,300.0,3,Waukegan,IL,-87.86,42.37
60087,65.0,2,Waukegan,IL,-87.86,42.37
60089,352.0,9,Buffalo Grove,IL,-87.96,42.16
60090,445.0,7,Wheeling,IL,-87.92,42.13
60091,425.0,9,Wilmette,IL,-87.72,42.07
60093,1110.0,11,Winnetka,IL,-87.74,42.1
60095,50.0,1,Palatine,IL,-88.04,42.11
60096,100.0,1,Winthrop Harbor,IL,-87.82,42.47
60098,367.0,8,Woodstock,IL,-88.43,42.31
60099,72.0,2,Zion,IL,-87.84,42.45
60101,350.0,5,Addison,IL,-88.0,41.93
60102,460.0,11,Algonquin,IL,-88.3,42.16
60103,545.0,11,Bartlett,IL,-88.2,41.97
60106,1000.0,1,Bensenville,IL,-87.94,41.95
60107,380.0,6,Streamwood,IL,-88.17,42.02
60108,90.0,4,Bloomingdale,IL,-88.08,41.94
60115,600.0,5,Dekalb,IL,-88.75,41.89
60118,874.0,11,Dundee,IL,-88.29,42.1
60119,525.0,8,Elburn,IL,-88.47,41.89
60120,10.0,1,Elgin,IL,-88.28,42.03
60123,170.0,5,Elgin,IL,-88.28,42.03
60124,33.0,2,Elgin,IL,-88.28,42.03
60126,685.0,11,Elmhurst,IL,-87.94,41.89
60130,145.0,4,Forest Park,IL,-87.81,41.86
60131,370.0,3,Franklin Park,IL,-87.87,41.93
60133,20.0,1,Hanover Park,IL,-88.14,41.97
60134,930.0,17,Geneva,IL,-88.31,41.88
60135,100.0,1,Genoa,IL,-88.68,42.09
60136,125.0,2,Gilberts,IL,-88.36,42.1
60137,385.0,8,Glen Ellyn,IL,-88.06,41.86
60139,65.0,4,Glendale Heights,IL,-88.07,41.92
60140,15.0,1,Hampshire,IL,-88.52,42.09
60142,905.0,11,Huntley,IL,-88.42,42.16
60143,145.0,3,Itasca,IL,-88.01,41.97
60146,30.0,1,Kirkland,IL,-88.85,42.09
60148,515.0,9,Lombard,IL,-88.01,41.87
60151,100.0,1,Maple Park,IL,-88.59,41.9
60152,100.0,1,Marengo,IL,-88.6,42.24
60154,160.0,6,Westchester,IL,-87.88,41.85
60156,413.0,5,Lake In The Hills,IL,-88.34,42.18
60157,100.0,1,Medinah,IL,-88.05,41.97
60164,70.0,3,Melrose Park,IL,-87.86,41.9
60169,550.0,7,Hoffman Estates,IL,-88.12,42.04
60171,20.0,1,River Grove,IL,-87.83,41.92
60172,50.0,2,Roselle,IL,-88.08,41.98
60173,25.0,1,Schaumburg,IL,-88.08,42.03
60174,670.0,12,Saint Charles,IL,-88.3,41.92
60175,900.0,12,Saint Charles,IL,-88.3,41.92
60176,25.0,1,Schiller Park,IL,-87.87,41.95
60177,30.0,2,South Elgin,IL,-88.29,41.99
60181,460.0,7,Villa Park,IL,-87.97,41.88
60185,210.0,3,West Chicago,IL,-88.22,41.88
60186,100.0,1,West Chicago,IL,-88.22,41.88
60187,220.0,6,Wheaton,IL,-88.1,41.85
60188,482.0,7,Carol Stream,IL,-88.13,41.91
60189,1075.0,11,Wheaton,IL,-88.1,41.85
60190,375.0,2,Winfield,IL,-88.15,41.87
60191,210.0,5,Wood Dale,IL,-87.98,41.96
60192,25.0,1,Hoffman Estates,IL,-88.08,42.03
60193,445.0,9,Schaumburg,IL,-88.08,42.03
60194,280.0,5,Schaumburg,IL,-88.08,42.03
60201,170.0,3,Evanston,IL,-87.68,42.04
60202,245.0,3,Evanston,IL,-87.68,42.04
60203,72.0,2,Evanston,IL,-87.68,42.04
60301,50.0,1,Oak Park,IL,-87.78,41.88
60302,600.0,8,Oak Park,IL,-87.78,41.88
60304,60.0,3,Oak Park,IL,-87.78,41.88
60305,100.0,1,River Forest,IL,-87.81,41.89
60402,85.0,5,Berwyn,IL,-87.79,41.84
60403,125.0,2,Crest Hill,IL,-88.12,41.55
60404,290.0,7,Shorewood,IL,-88.21,41.51
60406,20.0,1,Blue Island,IL,-87.68,41.65
60407,10.0,1,Braceville,IL,-88.26,41.22
60408,25.0,1,Braidwood,IL,-88.22,41.26
60410,60.0,2,Channahon,IL,-88.21,41.43
60411,100.0,1,Chicago Heights,IL,-87.63,41.5
60415,22.0,1,Chicago Ridge,IL,-87.77,41.7
60417,345.0,4,Crete,IL,-87.61,41.45
60419,1000.0,1,Dolton,IL,-87.59,41.62
60420,75.0,2,Dwight,IL,-88.42,41.09
60421,20.0,2,Elwood,IL,-88.1,41.41
60422,50.0,1,Flossmoor,IL,-87.68,41.53
60423,470.0,8,Frankfort,IL,-87.83,41.49
60426,100.0,1,Harvey,IL,-87.65,41.6
60430,160.0,3,Homewood,IL,-87.66,41.55
60431,24.0,1,Joliet,IL,-88.12,41.52
60432,100.0,1,Joliet,IL,-88.12,41.52
60435,105.0,5,Joliet,IL,-88.12,41.52
60436,20.0,1,Joliet,IL,-88.12,41.52
60438,50.0,1,Lansing,IL,-87.54,41.56
60439,478.0,11,Lemont,IL,-87.99,41.67
60440,25.0,2,Bolingbrook,IL,-88.07,41.7
60441,610.0,12,Lockport,IL,-88.04,41.58
60446,255.0,6,Romeoville,IL,-88.08,41.64
60447,190.0,6,Minooka,IL,-88.25,41.44
60448,620.0,10,Mokena,IL,-87.87,41.53
60449,110.0,2,Monee,IL,-87.75,41.42
60450,100.0,1,Morris,IL,-88.42,41.36
60451,470.0,7,New Lenox,IL,-87.98,41.51
60452,195.0,5,Oak Forest,IL,-87.75,41.6
60453,155.0,5,Oak Lawn,IL,-87.75,41.71
60455,170.0,3,Bridgeview,IL,-87.8,41.73
60457,330.0,7,Hickory Hills,IL,-87.82,41.72
60458,125.0,3,Justice,IL,-87.83,41.74
60459,130.0,3,Burbank,IL,-87.76,41.74
60462,415.0,11,Orland Park,IL,-87.85,41.61
60463,255.0,6,Palos Heights,IL,-87.79,41.66
60464,1360.0,8,Palos Park,IL,-87.84,41.66
60465,115.0,3,Palos Hills,IL,-87.82,41.69
60466,20.0,1,Park Forest,IL,-87.68,41.48
60467,679.0,7,Orland Park,IL,-87.85,41.61
60468,160.0,3,Peotone,IL,-87.79,41.33
60473,200.0,2,South Holland,IL,-87.6,41.59
60477,135.0,4,Tinley Park,IL,-87.8,41.57
60479,100.0,1,Verona,IL,-88.5,41.21
60480,75.0,2,Willow Springs,IL,-87.88,41.73
60481,20.0,1,Wilmington,IL,-88.15,41.29
60487,45.0,2,Tinley Park,IL,-87.84,41.57
60490,50.0,1,Bolingbrook,IL,-88.07,41.7
60491,565.0,6,Homer Glen,IL,-88.01,41.6
60501,300.0,1,Summit Argo,IL,-87.82,41.77
60502,260.0,4,Aurora,IL,-88.25,41.77
60504,258.0,6,Aurora,IL,-88.29,41.76
60505,155.0,3,Aurora,IL,-88.29,41.76
60506,237.0,5,Aurora,IL,-88.29,41.76
60507,50.0,1,Aurora,IL,-88.29,41.76
60510,790.0,10,Batavia,IL,-88.3,41.85
60513,720.0,4,Brookfield,IL,-87.84,41.82
60514,230.0,5,Clarendon Hills,IL,-87.95,41.79
60515,1185.0,5,Downers Grove,IL,-88.01,41.79
60516,445.0,8,Downers Grove,IL,-88.01,41.79
60517,715.0,5,Woodridge,IL,-88.04,41.73
60518,59.0,2,Earlville,IL,-88.92,41.58
60521,195.0,5,Hinsdale,IL,-87.92,41.8
60523,50.0,1,Oak Brook,IL,-87.95,41.83
60525,764.0,12,La Grange,IL,-87.87,41.8
60526,25.0,1,La Grange Park,IL,-87.87,41.83
60527,520.0,8,Willowbrook,IL,-87.92,41.8
60532,65.0,3,Lisle,IL,-88.08,41.79
60534,20.0,1,Lyons,IL,-87.81,41.81
60538,30.0,2,Montgomery,IL,-88.34,41.72
60540,705.0,16,Naperville,IL,-88.15,41.76
60541,40.0,1,Newark,IL,-88.58,41.53
60542,100.0,3,North Aurora,IL,-88.33,41.8
60543,330.0,9,Oswego,IL,-88.33,41.69
60544,377.0,9,Plainfield,IL,-88.2,41.61
60545,1125.0,3,Plano,IL,-88.53,41.66
60546,845.0,6,Riverside,IL,-87.81,41.83
60551,10.0,1,Sheridan,IL,-88.68,41.52
60552,18.0,1,Somonauk,IL,-88.68,41.63
60554,45.0,2,Sugar Grove,IL,-88.45,41.76
60555,230.0,7,Warrenville,IL,-88.18,41.82
60558,120.0,4,Western Springs,IL,-87.9,41.8
60559,75.0,3,Westmont,IL,-87.97,41.79
60560,260.0,5,Yorkville,IL,-88.44,41.64
60561,325.0,3,Darien,IL,-87.97,41.74
60563,205.0,7,Naperville,IL,-88.15,41.76
60564,555.0,7,Naperville,IL,-88.15,41.76
60565,712.0,10,Naperville,IL,-88.15,41.76
60567,50.0,1,Naperville,IL,-88.15,41.76
60585,250.0,4,Plainfield,IL,-88.21,41.66
60586,410.0,8,Plainfield,IL,-88.2,41.61
60601,150.0,3,Chicago,IL,-87.68,41.83
60602,25.0,1,Chicago,IL,-87.68,41.83
60603,50.0,1,Chicago,IL,-87.68,41.83
60605,650.0,13,Chicago,IL,-87.68,41.83
60606,30.0,2,Chicago,IL,-87.68,41.83
60607,774.0,8,Chicago,IL,-87.68,41.83
60608,260.0,4,Chicago,IL,-87.68,41.83
60609,100.0,1,Chicago,IL,-87.68,41.83
60610,150.0,2,Chicago,IL,-87.68,41.83
60611,595.0,8,Chicago,IL,-87.68,41.83
60612,10.0,1,Chicago,IL,-87.68,41.83
60613,405.0,7,Chicago,IL,-87.68,41.83
60614,2400.0,18,Chicago,IL,-87.68,41.83
60615,75.0,2,Chicago,IL,-87.68,41.83
60616,125.0,2,Chicago,IL,-87.68,41.83
60617,20.0,1,Chicago,IL,-87.68,41.83
60618,730.0,10,Chicago,IL,-87.68,41.83
60622,640.0,8,Chicago,IL,-87.68,41.83
60625,20.0,1,Chicago,IL,-87.68,41.83
60626,85.0,3,Chicago,IL,-87.68,41.83
60630,255.0,6,Chicago,IL,-87.68,41.83
60631,315.0,7,Chicago,IL,-87.68,41.83
60632,50.0,1,Chicago,IL,-87.68,41.83
60633,30.0,1,Chicago,IL,-87.68,41.83
60634,741.0,16,Chicago,IL,-87.68,41.83
60636,10.0,1,Chicago,IL,-87.68,41.83
60638,485.0,8,Chicago,IL,-87.68,41.83
60639,50.0,1,Chicago,IL,-87.68,41.83
60640,300.0,7,Chicago,IL,-87.68,41.83
60641,270.0,5,Chicago,IL,-87.68,41.83
60642,515.0,7,Chicago,IL,-87.65,41.9
60643,120.0,3,Chicago,IL,-87.68,41.83
60645,30.0,2,Chicago,IL,-87.68,41.83
60646,540.0,9,Chicago,IL,-87.68,41.83
60647,488.0,9,Chicago,IL,-87.68,41.83
60651,10.0,1,Chicago,IL,-87.68,41.83
60654,175.0,3,Chicago,IL,-87.68,41.83
60655,650.0,12,Chicago,IL,-87.68,41.83
60656,540.0,7,Chicago,IL,-87.68,41.83
60657,249.0,11,Chicago,IL,-87.68,41.83
60659,110.0,5,Chicago,IL,-87.68,41.83
60660,444.0,5,Chicago,IL,-87.68,41.83
60661,25.0,1,Chicago,IL,-87.68,41.83
60680,15.0,1,Chicago,IL,-87.68,41.83
60706,75.0,2,Harwood Heights,IL,-87.8,41.96
60707,440.0,6,Elmwood Park,IL,-87.81,41.92
60714,75.0,3,Niles,IL,-87.8,42.02
60803,390.0,2,Alsip,IL,-87.73,41.67
60804,245.0,6,Cicero,IL,-87.75,41.84
60805,75.0,3,Evergreen Park,IL,-87.7,41.72
60901,20.0,2,Kankakee,IL,-87.86,41.11
60914,150.0,3,Bourbonnais,IL,-87.88,41.16
60915,110.0,2,Bradley,IL,-87.85,41.14
60927,100.0,1,Clifton,IL,-87.93,40.93
60942,20.0,1,Hoopeston,IL,-87.67,40.46
60948,25.0,1,Loda,IL,-88.07,40.51
60950,75.0,2,Manteno,IL,-87.83,41.25
60954,25.0,1,Momence,IL,-87.66,41.16
61008,95.0,3,Belvidere,IL,-88.84,42.25
61010,200.0,4,Byron,IL,-89.25,42.12
61011,100.0,1,Caledonia,IL,-88.9,42.4
61012,100.0,1,Capron,IL,-88.74,42.39
61014,10.0,1,Chadwick,IL,-89.88,42.01
61019,50.0,1,Davis,IL,-89.41,42.42
61021,465.0,5,Dixon,IL,-89.47,41.84
61025,25.0,1,East Dubuque,IL,-90.63,42.49
61028,100.0,1,Elizabeth,IL,-90.22,42.31
61032,119.0,2,Freeport,IL,-89.63,42.29
61046,27.0,1,Lanark,IL,-89.83,42.1
61063,20.0,2,Pecatonica,IL,-89.35,42.3
61064,20.0,1,Polo,IL,-89.57,41.98
61065,30.0,1,Poplar Grove,IL,-88.82,42.36
61068,90.0,2,Rochelle,IL,-89.06,41.91
61072,85.0,3,Rockton,IL,-89.06,42.44
61073,240.0,4,Roscoe,IL,-89.0,42.41
61078,25.0,1,Shannon,IL,-89.74,42.15
61080,58.0,3,South Beloit,IL,-89.03,42.48
61081,120.0,2,Sterling,IL,-89.69,41.79
61088,220.0,3,Winnebago,IL,-89.24,42.26
61102,165.0,3,Rockford,IL,-89.06,42.27
61103,175.0,3,Rockford,IL,-89.06,42.27
61104,20.0,1,Rockford,IL,-89.06,42.27
61107,435.0,6,Rockford,IL,-89.06,42.27
61108,240.0,4,Rockford,IL,-89.06,42.27
61109,200.0,2,Rockford,IL,-89.06,42.27
61111,215.0,4,Loves Park,IL,-89.01,42.33
61114,10.0,1,Rockford,IL,-89.06,42.27
61115,215.0,4,Machesney Park,IL,-89.03,42.36
61201,75.0,3,Rock Island,IL,-90.58,41.47
61244,50.0,1,East Moline,IL,-90.42,41.51
61250,100.0,1,Erie,IL,-90.08,41.65
61252,10.0,1,Fulton,IL,-90.15,41.86
61254,170.0,5,Geneseo,IL,-90.15,41.44
61264,10.0,1,Milan,IL,-90.56,41.44
61265,250.0,3,Moline,IL,-90.48,41.48
61270,220.0,2,Morrison,IL,-89.96,41.8
61273,25.0,1,Orion,IL,-90.37,41.35
61275,45.0,2,Port Byron,IL,-90.32,41.62
61301,65.0,2,La Salle,IL,-89.09,41.34
61318,50.0,1,Compton,IL,-89.08,41.69
61327,100.0,1,Hennepin,IL,-89.31,41.25
61340,20.0,1,Mark,IL,-89.24,41.26
61341,220.0,3,Marseilles,IL,-88.68,41.32
61348,80.0,3,Oglesby,IL,-89.06,41.29
61349,20.0,1,Ohio,IL,-89.45,41.55
61350,218.0,2,Ottawa,IL,-88.83,41.35
61354,45.0,2,Peru,IL,-89.12,41.34
61356,77.0,2,Princeton,IL,-89.46,41.37
61362,50.0,1,Spring Valley,IL,-89.19,41.32
61364,20.0,1,Streator,IL,-88.83,41.12
61368,100.0,1,Tiskilwa,IL,-89.5,41.29
61370,50.0,1,Tonica,IL,-89.06,41.21
61401,120.0,3,Galesburg,IL,-90.37,40.95
61413,55.0,2,Alpha,IL,-90.38,41.19
61434,25.0,1,Galva,IL,-90.03,41.16
61435,45.0,1,Gerlaw,IL,-90.6,40.98
61443,100.0,1,Kewanee,IL,-89.92,41.24
61448,100.0,1,Knoxville,IL,-90.28,40.9
61453,100.0,1,Little York,IL,-90.74,41.01
61455,200.0,1,Macomb,IL,-90.68,40.47
61462,20.0,1,Monmouth,IL,-90.64,40.91
61469,10.0,1,Oquawka,IL,-90.94,40.93
61517,30.0,2,Brimfield,IL,-89.88,40.83
61520,100.0,1,Canton,IL,-90.04,40.56
61523,10.0,1,Chillicothe,IL,-89.49,40.91
61525,200.0,3,Dunlap,IL,-89.67,40.86
61528,100.0,1,Edwards,IL,-89.71,40.75
61530,100.0,1,Eureka,IL,-89.27,40.71
61531,25.0,1,Farmington,IL,-90.0,40.69
61536,50.0,1,Hanna City,IL,-89.79,40.69
61546,20.0,1,Manito,IL,-89.78,40.42
61548,135.0,4,Metamora,IL,-89.36,40.79
61550,25.0,1,Morton,IL,-89.46,40.61
61554,200.0,1,Pekin,IL,-89.62,40.56
61555,10.0,1,Pekin,IL,-89.62,40.56
61561,30.0,1,Roanoke,IL,-89.2,40.79
61568,25.0,1,Tremont,IL,-89.49,40.52
61571,165.0,5,Washington,IL,-89.43,40.69
61602,100.0,1,Peoria,IL,-89.6,40.74
61606,150.0,2,Peoria,IL,-89.6,40.74
61610,148.0,2,Creve Coeur,IL,-89.59,40.64
61611,119.0,4,East Peoria,IL,-89.54,40.67
61612,100.0,1,Peoria,IL,-89.6,40.74
61614,200.0,2,Peoria,IL,-89.6,40.74
61615,100.0,1,Peoria,IL,-89.6,40.74
61616,5.0,1,Peoria Heights,IL,-89.57,40.74
61701,255.0,4,Bloomington,IL,-88.97,40.47
61704,490.0,6,Bloomington,IL,-88.97,40.47
61705,50.0,1,Bloomington,IL,-88.95,40.47
61723,50.0,1,Atlanta,IL,-89.23,40.26
61726,20.0,1,Chenoa,IL,-88.71,40.74
61727,100.0,1,Clinton,IL,-88.96,40.15
61732,50.0,1,Danvers,IL,-89.17,40.52
61734,50.0,2,Delavan,IL,-89.54,40.37
61736,50.0,2,Downs,IL,-88.87,40.39
61739,50.0,1,Fairbury,IL,-88.51,40.74
61748,25.0,1,Hudson,IL,-88.98,40.6
61754,25.0,1,Mc Lean,IL,-89.17,40.31
61755,50.0,1,Mackinaw,IL,-89.35,40.53
61760,20.0,1,Minonk,IL,-89.03,40.9
61761,445.0,8,Normal,IL,-88.99,40.51
61771,20.0,1,Secor,IL,-89.13,40.74
61776,25.0,1,Towanda,IL,-88.9,40.56
61801,42.0,2,Urbana,IL,-88.2,40.1
61802,25.0,1,Urbana,IL,-88.2,40.1
61810,20.0,1,Allerton,IL,-87.93,39.91
61820,60.0,2,Champaign,IL,-88.26,40.11
61821,25.0,1,Champaign,IL,-88.26,40.11
61822,170.0,3,Champaign,IL,-88.26,40.11
61832,100.0,1,Danville,IL,-87.61,40.14
61833,300.0,1,Tilton,IL,-87.63,40.09
61834,125.0,2,Danville,IL,-87.61,40.14
61839,50.0,1,De Land,IL,-88.64,40.12
61842,30.0,2,Farmer City,IL,-88.64,40.24
61843,50.0,1,Fisher,IL,-88.34,40.31
61853,175.0,2,Mahomet,IL,-88.4,40.19
61854,50.0,1,Mansfield,IL,-88.5,40.21
61862,100.0,1,Penfield,IL,-87.96,40.31
61866,256.0,3,Rantoul,IL,-88.15,40.3
61873,50.0,1,Saint Joseph,IL,-88.06,40.14
61874,265.0,4,Savoy,IL,-88.25,40.06
61883,20.0,1,Westville,IL,-87.63,40.04
61910,25.0,1,Arcola,IL,-88.3,39.68
61911,500.0,3,Arthur,IL,-88.46,39.71
61913,20.0,1,Atwood,IL,-88.46,39.79
61914,50.0,1,Bethany,IL,-88.74,39.64
61920,10.0,1,Charleston,IL,-88.17,39.48
61924,100.0,1,Chrisman,IL,-87.67,39.8
61932,75.0,1,Hume,IL,-87.86,39.79
61938,35.0,2,Mattoon,IL,-88.36,39.47
61951,195.0,2,Sullivan,IL,-88.6,39.59
61953,20.0,1,Tuscola,IL,-88.28,39.79
62002,50.0,2,Alton,IL,-90.15,38.9
62012,40.0,1,Brighton,IL,-90.13,39.04
62025,775.0,9,Edwardsville,IL,-89.96,38.8
62034,90.0,3,Glen Carbon,IL,-89.97,38.76
62035,75.0,2,Godfrey,IL,-90.18,38.96
62040,200.0,3,Granite City,IL,-90.12,38.71
62046,40.0,1,Hamel,IL,-89.84,38.88
62048,20.0,1,Hartford,IL,-90.09,38.82
62052,125.0,2,Jerseyville,IL,-90.32,39.11
62053,25.0,1,Kampsville,IL,-90.62,39.3
62056,135.0,3,Litchfield,IL,-89.65,39.17
62062,200.0,2,Maryville,IL,-89.96,38.72
62067,100.0,1,Moro,IL,-89.99,38.95
62075,25.0,1,Nokomis,IL,-89.28,39.3
62095,50.0,1,Wood River,IL,-90.08,38.86
62097,50.0,1,Worden,IL,-89.83,38.93
62203,10.0,1,East Saint Louis,IL,-90.13,38.61
62208,310.0,3,Fairview Heights,IL,-90.0,38.59
62220,15.0,1,Belleville,IL,-90.0,38.53
62221,80.0,2,Belleville,IL,-90.0,38.53
62223,60.0,2,Belleville,IL,-90.0,38.53
62226,175.0,3,Belleville,IL,-90.0,38.53
62230,25.0,1,Breese,IL,-89.52,38.61
62231,100.0,1,Carlyle,IL,-89.37,38.61
62232,100.0,1,Caseyville,IL,-90.03,38.63
62234,135.0,4,Collinsville,IL,-89.99,38.67
62236,65.0,2,Columbia,IL,-90.22,38.45
62239,49.0,1,Dupo,IL,-90.2,38.51
62242,50.0,1,Evansville,IL,-89.93,38.08
62243,100.0,1,Freeburg,IL,-89.9,38.42
62245,150.0,2,Germantown,IL,-89.53,38.55
62246,300.0,2,Greenville,IL,-89.4,38.88
62249,145.0,4,Highland,IL,-89.69,38.73
62254,100.0,1,Lebanon,IL,-89.81,38.6
62256,20.0,1,Maeystown,IL,-90.23,38.22
62260,50.0,1,Millstadt,IL,-90.09,38.45
62269,882.0,18,O Fallon,IL,-89.91,38.59
62271,50.0,1,Okawville,IL,-89.54,38.43
62277,10.0,1,Prairie Du Rocher,IL,-90.09,38.08
62278,50.0,1,Red Bud,IL,-89.99,38.21
62292,95.0,1,Tilden,IL,-89.68,38.21
62294,1070.0,3,Troy,IL,-89.89,38.73
62298,300.0,2,Waterloo,IL,-90.15,38.33
62301,70.0,2,Quincy,IL,-91.38,39.93
62305,60.0,2,Quincy,IL,-91.38,39.93
62326,20.0,1,Colchester,IL,-90.79,40.42
62341,25.0,1,Hamilton,IL,-91.36,40.38
62379,40.0,1,Warsaw,IL,-91.42,40.35
62380,100.0,1,West Point,IL,-91.18,40.25
62401,50.0,1,Effingham,IL,-88.55,39.11
62420,50.0,1,Casey,IL,-87.98,39.3
62423,100.0,1,Dennison,IL,-87.58,39.46
62427,25.0,1,Flat Rock,IL,-87.67,38.9
62428,25.0,1,Greenup,IL,-88.15,39.24
62440,50.0,1,Lerna,IL,-88.28,39.41
62441,25.0,1,Marshall,IL,-87.69,39.39
62447,500.0,1,Neoga,IL,-88.45,39.32
62448,300.0,2,Newton,IL,-88.16,38.98
62471,50.0,1,Vandalia,IL,-89.1,38.98
62520,25.0,1,Dawson,IL,-89.46,39.85
62521,30.0,1,Decatur,IL,-88.93,39.85
62522,130.0,3,Decatur,IL,-88.93,39.85
62526,105.0,4,Decatur,IL,-88.93,39.85
62535,100.0,1,Forsyth,IL,-88.95,39.92
62536,150.0,2,Glenarm,IL,-89.67,39.61
62549,100.0,1,Mt Zion,IL,-88.87,39.77
62551,28.0,1,Niantic,IL,-89.16,39.85
62554,35.0,2,Oreana,IL,-88.86,39.93
62555,100.0,1,Owaneco,IL,-89.19,39.48
62557,25.0,1,Pana,IL,-89.07,39.38
62561,25.0,1,Riverton,IL,-89.54,39.84
62565,50.0,1,Shelbyville,IL,-88.8,39.4
62568,115.0,2,Taylorville,IL,-89.26,39.52
62625,250.0,1,Cantrall,IL,-89.68,39.93
62629,60.0,2,Chatham,IL,-89.69,39.67
62650,185.0,3,Jacksonville,IL,-90.23,39.72
62656,25.0,1,Lincoln,IL,-89.36,40.15
62664,25.0,1,Mason City,IL,-89.69,40.2
62667,100.0,1,Modesto,IL,-89.98,39.47
62681,10.0,1,Rushville,IL,-90.56,40.11
62684,100.0,1,Sherman,IL,-89.6,39.88
62702,125.0,5,Springfield,IL,-89.64,39.78
62703,50.0,1,Springfield,IL,-89.64,39.78
62704,400.0,8,Springfield,IL,-89.64,39.78
62707,20.0,1,Springfield,IL,-89.64,39.78
62711,330.0,6,Springfield,IL,-89.72,39.76
62712,1530.0,6,Springfield,IL,-89.57,39.76
62801,130.0,3,Centralia,IL,-89.12,38.52
62839,100.0,1,Flora,IL,-88.47,38.67
62854,25.0,1,Kinmundy,IL,-88.84,38.77
62864,60.0,3,Mount Vernon,IL,-88.91,38.31
62877,20.0,1,Richview,IL,-89.18,38.37
62881,125.0,2,Salem,IL,-88.95,38.62
62889,50.0,1,Texico,IL,-88.86,38.43
62895,20.0,1,Wayne City,IL,-88.58,38.34
62899,50.0,1,Xenia,IL,-88.63,38.63
62902,75.0,2,Carbondale,IL,-89.21,37.72
62918,620.0,3,Carterville,IL,-89.08,37.76
62930,50.0,1,Eldorado,IL,-88.44,37.81
62939,25.0,1,Goreville,IL,-88.97,37.55
62946,60.0,2,Harrisburg,IL,-88.54,37.73
62948,240.0,4,Herrin,IL,-89.03,37.8
62958,120.0,2,Makanda,IL,-89.23,37.61
62959,120.0,4,Marion,IL,-88.94,37.73
62966,70.0,2,Murphysboro,IL,-89.33,37.76
62995,100.0,1,Vienna,IL,-88.89,37.41
