geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,public use microdata area
03307,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",139523.0,,59.0,,17,03307
03802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA; Texas",141949.0,,1677.0,,48,03802
07305,"San Diego County (Northwest)--San Marcos & Escondido (West) Cities PUMA, California",127408.0,,1650.0,,06,07305
08620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA; Florida",99589.0,,2353.0,,12,08620
05911,"Orange County (Central)--Orange & Villa Park Cities PUMA, California",139334.0,,1494.0,,06,05911
03101,"Putnam County PUMA, New York",101850.0,,198.0,,36,03101
05914,"Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA, Texas",141690.0,,2379.0,,48,05914
00802,"Ottawa County (East) PUMA, Michigan",135507.0,,349.0,,26,00802
09701,"Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities PUMA; California",185025.0,,1502.0,,06,09701
11104,"Ventura County (Southwest)--San Buenaventura (Ventura) City PUMA, California",126462.0,,857.0,,06,11104
00805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA; Arizona",123062.0,,2303.0,,04,00805
03742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA; California",133173.0,,1906.0,,06,03742
01904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA; New Jersey",108854.0,,720.0,,34,01904
02304,"Dallas County (Southeast)--Dallas City (Southeast) PUMA, Texas",113535.0,,2773.0,,48,02304
35002,"Salt Lake County (Northeast)--Salt Lake City (East) PUMA, Utah",120977.0,,1657.0,,49,35002
02001,"Burlington County (North)--Burlington City PUMA, New Jersey",128182.0,,269.0,,34,02001
05908,"Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities PUMA; California",182219.0,,1207.0,,06,05908
03307,"Suffolk County (Central)--Brookhaven Town (Central) PUMA, New York",127903.0,,1830.0,,36,03307
05302,"Austin City (North) PUMA, Texas",112019.0,,2447.0,,48,05302
03745,"Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA, California",126975.0,,2558.0,,06,03745
01302,"Essex County (Southeast)--Newark City (Southwest) PUMA, New Jersey",121429.0,,2068.0,,34,01302
03104,"Westchester County (Southeast) PUMA, New York",120175.0,,60.0,,36,03104
00910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA; Ohio",138532.0,,241.0,,39,00910
01322,"Washington County (Central)--Hillsboro City PUMA, Oregon",119018.0,,1035.0,,41,01322
07318,"San Diego County (South)--San Diego City (Southeast/Encanto & Skyline) PUMA, California",165330.0,,2650.0,,06,07318
03107,"Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA, Florida",163657.0,,2376.0,,12,03107
00102,"Greenville County (North)--Greer City (North & West) & Taylors (Central & East) PUMA, South Carolina",109304.0,,1836.0,,45,00102
08101,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town PUMA; California",145589.0,,924.0,,06,08101
40301,"Milwaukee County (South) PUMA, Wisconsin",120966.0,,53.0,,55,40301
02302,"Dallas County (Northeast)--Garland City (South) PUMA, Texas",106958.0,,1946.0,,48,02302
01203,"Erie County (Northeast) PUMA, New York",110882.0,,30.0,,36,01203
04008,"NYC-Brooklyn Community District 5--East New York & Starrett City PUMA, New York",158774.0,,2554.0,,36,04008
03108,"Mecklenburg County (South)--Matthews Town (South) PUMA, North Carolina",129865.0,,1990.0,,37,03108
11701,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA; Washington",119865.0,,1076.0,,53,11701
08500,"Martin County PUMA, Florida",157461.0,,91.0,,12,08500
01102,"Niagara County (North & East) PUMA, New York",106184.0,,66.0,,36,01102
01206,"Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA, North Carolina",121511.0,,1811.0,,37,01206
03309,"Suffolk County (Central)--Islip Town (East) PUMA, New York",95784.0,,1743.0,,36,03309
01301,"Birmingham City (West) PUMA, Alabama",94128.0,,1774.0,,01,01301
02200,"Regional Planning Commission 1--St. Tammany Parish (Northwest) PUMA, Louisiana",135495.0,,1801.0,,22,02200
02402,"Rutherford County (South)--Murfreesboro City PUMA, Tennessee",166899.0,,1496.0,,47,02402
02100,"Burke & McDowell Counties PUMA, North Carolina",134798.0,,37.0,,37,02100
00901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA; Ohio",101994.0,,46.0,,39,00901
00304,"Honolulu County--Tantalus to Waikiki PUMA, Hawaii",121547.0,,1771.0,,15,00304
01407,"Hennepin County--Minneapolis City (Southwest) PUMA, Minnesota",138110.0,,1690.0,,27,01407
01501,"Morris County (North)--Dover Town & Kinnelon Borough PUMA, New Jersey",131011.0,,88.0,,34,01501
04615,"Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA, Texas",109749.0,,2640.0,,48,04615
03736,"Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA, California",117502.0,,461.0,,06,03736
06709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA; California",145924.0,,2069.0,,06,06709
01001,"Somerset County (North & West) PUMA, New Jersey",108252.0,,712.0,,34,01001
01201,"Ocean County (South) PUMA, New Jersey",120078.0,,260.0,,34,01201
51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen PUMA; Virginia",146946.0,,1529.0,,51,51224
00400,"Subsistence Alaska PUMA, Alaska",112945.0,,314.0,,02,00400
04635,"Houston City (West)--South of I-10 & West of TX-6 PUMA, Texas",117692.0,,2640.0,,48,04635
35008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities PUMA; Utah",106611.0,,1026.0,,49,35008
01901,"Hampden County (West of Springfield City)--Westfield & Holyoke Cities PUMA, Massachusetts",149112.0,,71.0,,25,01901
00406,"Las Vegas City (South Central) PUMA, Nevada",141709.0,,2605.0,,32,00406
04504,"Houston-Galveston Area Council--Montgomery County (Southeast) PUMA, Texas",135554.0,,2699.0,,48,04504
03202,"Wayne County (North Central)--Livonia City & Redford Charter Township PUMA, Michigan",141780.0,,44.0,,26,03202
11101,"St. Lucie County (North) PUMA, Florida",108177.0,,1630.0,,12,11101
02317,"Dallas County (South)--DeSoto & Lancaster Cities PUMA, Texas",109149.0,,1691.0,,48,02317
01704,"KIPDA Area Development District (West)--Louisville/Jefferson County (Southeast) PUMA, Kentucky",133679.0,,1762.0,,21,01704
03213,"Wayne County (Northeast)--I-94 Corridor PUMA, Michigan",113475.0,,1081.0,,26,03213
01503,"Dakota County (West)--Burnsville & Apple Valley Cities PUMA, Minnesota",113214.0,,104.0,,27,01503
04014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA; New York",158688.0,,3225.0,,36,04014
02400,"Jackson (South), Macon, Cherokee & Clay Counties PUMA; North Carolina",109013.0,,480.0,,37,02400
01206,"Erie County (West Central)--Buffalo City (West) PUMA, New York",115462.0,,1639.0,,36,01206
05400,"Union County (West)--Indian Trail & Stallings Towns PUMA, North Carolina",130711.0,,1145.0,,37,05400
01001,"Kent County (Southwest) PUMA, Michigan",148306.0,,513.0,,26,01001
07301,"San Diego County (Northwest)--Oceanside City & Camp Pendleton PUMA, California",201040.0,,2360.0,,06,07301
08302,"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities PUMA; California",105894.0,,1374.0,,06,08302
02002,"Albany County (Outside Albany City) PUMA, New York",200713.0,,613.0,,36,02002
03102,"Montgomery County (Northeast)--Lansdale Borough PUMA, Pennsylvania",120833.0,,155.0,,42,03102
04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA; Texas",157832.0,,2428.0,,48,04904
00905,"New Haven Town PUMA, Connecticut",130529.0,,108.0,,09,00905
07102,"Lee County (Northwest)--Cape Coral City PUMA, Florida",182264.0,,1298.0,,12,07102
05908,"San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA, Texas",122461.0,,2678.0,,48,05908
02321,"Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA, Texas",118235.0,,1697.0,,48,02321
03502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA; Texas",173212.0,,1179.0,,48,03502
08701,"Santa Cruz County (North)--Watsonville & Scotts Valley Cities PUMA, California",146313.0,,1461.0,,06,08701
01303,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities PUMA; California",136186.0,,1736.0,,06,01303
08602,"Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA, Florida",105729.0,,1856.0,,12,08602
05308,"Austin City (Southwest), Lost Creek & Barton Creek PUMA; Texas",124280.0,,2120.0,,48,05308
04111,"NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA, New York",148806.0,,2405.0,,36,04111
01205,"Ocean County (Northeast)--Point Pleasant Borough PUMA, New Jersey",105707.0,,807.0,,34,01205
11614,"King County (Southwest)--Auburn City & Lakeland PUMA, Washington",117315.0,,1298.0,,53,11614
01302,"Birmingham City (East) PUMA, Alabama",104299.0,,1818.0,,01,01302
00202,"Tucson (West) & Marana Cities PUMA, Arizona",125566.0,,2217.0,,04,00202
02600,"West Central Texas COG (Outside Taylor County) PUMA, Texas",192533.0,,153.0,,48,02600
01802,"St. Louis County (Northwest) PUMA, Missouri",125832.0,,1676.0,,29,01802
03303,"El Paso City (Southeast) PUMA, Texas",126213.0,,2473.0,,48,03303
01111,"Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA; Florida",139797.0,,1646.0,,12,01111
04500,"Bristol County (South)--New Bedford City & Fairhaven Town PUMA, Massachusetts",111143.0,,61.0,,25,04500
03418,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",109520.0,,842.0,,17,03418
11506,"Pierce County (East Central)--Puyallup City & South Hill PUMA, Washington",133450.0,,1845.0,,53,11506
00300,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska PUMA; Alaska",167775.0,,314.0,,02,00300
55103,"Eau Claire & Chippewa (South) Counties PUMA, Wisconsin",157726.0,,263.0,,55,55103
03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA; Massachusetts",122672.0,,73.0,,25,03602
04617,"Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA, Texas",129455.0,,3253.0,,48,04617
03714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA; California",112152.0,,1145.0,,06,03714
02401,"Rutherford County (North)--Smyrna Town & La Vergne City PUMA, Tennessee",140229.0,,1496.0,,47,02401
01104,"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover PUMA; Maryland",115153.0,,2142.0,,24,01104
01300,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",126086.0,,279.0,,16,01300
00901,"Douglas County--Omaha City (Northwest) PUMA, Nebraska",180273.0,,1342.0,,31,00901
07303,"San Diego County (Northwest)--Vista City PUMA, California",113458.0,,1590.0,,06,07303
00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA; Massachusetts",193140.0,,153.0,,25,00701
03002,"Gaston County (Southeast)--Gastonia & Belmont Cities PUMA, North Carolina",110682.0,,1047.0,,37,03002
00102,"Maricopa County--Mesa City (North Central) PUMA, Arizona",144683.0,,2084.0,,04,00102
08616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA; Florida",107677.0,,1395.0,,12,08616
09906,"Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA, Florida",163042.0,,2314.0,,12,09906
00903,"Douglas County--Omaha City (Northeast) PUMA, Nebraska",109375.0,,1636.0,,31,00903
00404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA; Nevada",151826.0,,2379.0,,32,00404
03107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, New York",192748.0,,79.0,,36,03107
00900,"Central Region--Madison & Yazoo Counties PUMA, Mississippi",110530.0,,514.0,,28,00900
00801,"Albuquerque City (Far Northeast Heights) PUMA, New Mexico",101281.0,,1724.0,,35,00801
05002,"Cumberland County (East)--Hope Mills & Spring Lake Towns PUMA, North Carolina",114871.0,,1666.0,,37,05002
03713,"Los Angeles County (East Central)--Covina & Walnut Cities PUMA, California",111708.0,,1484.0,,06,03713
03104,"Montgomery County (Central)--Norristown Borough PUMA, Pennsylvania",124435.0,,309.0,,42,03104
00305,"New Britain, Berlin & Plainville Towns PUMA; Connecticut",111078.0,,53.0,,09,00305
00104,"Lake County (South) PUMA, Indiana",135202.0,,843.0,,18,00104
06703,"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA; California",113564.0,,1641.0,,06,06703
00403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA; New York",110561.0,,365.0,,36,00403
00100,"Northeast Oklahoma PUMA, Oklahoma",166779.0,,455.0,,40,00100
08106,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA; California",119924.0,,1104.0,,06,08106
02001,"Chattanooga City (South & Central) PUMA, Tennessee",118641.0,,1653.0,,47,02001
03208,"Philadelphia City (West) PUMA, Pennsylvania",133606.0,,3163.0,,42,03208
01106,"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom PUMA; Maryland",126612.0,,1790.0,,24,01106
04106,"Columbus City (Northeast) PUMA, Ohio",144324.0,,2512.0,,39,04106
02901,"Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA, Pennsylvania",172588.0,,236.0,,42,02901
01005,"Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA, Oklahoma",124667.0,,2256.0,,40,01005
07108,"San Bernardino County (Southwest)--San Bernardino City (West) PUMA, California",176083.0,,2382.0,,06,07108
00204,"Pima County (Northeast) PUMA, Arizona",105110.0,,1527.0,,04,00204
03103,"Duval County (North Central)--Jacksonville City (Arlington) PUMA, Florida",110331.0,,2415.0,,12,03103
00101,"Coordinating & Development Corporation 2--Shreveport City (South) PUMA, Louisiana",124604.0,,1981.0,,22,00101
03106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA; North Carolina",157035.0,,1808.0,,37,03106
01700,"Carver & Scott (West) Counties PUMA, Minnesota",115763.0,,237.0,,27,01700
00805,"Baltimore City--Irvington, Ten Hills & Cherry Hill PUMA; Maryland",116408.0,,2331.0,,24,00805
01003,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac PUMA; Maryland",190087.0,,1589.0,,24,01003
10702,"Benton County (East Central)--Kennewick & Richland (South) Cities PUMA, Washington",116409.0,,992.0,,53,10702
00130,"Maricopa County--El Mirage City & Sun City PUMA, Arizona",122678.0,,1669.0,,04,00130
08613,"Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA, Florida",116372.0,,2228.0,,12,08613
08623,"Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA, Florida",121642.0,,1998.0,,12,08623
02302,"Cumberland County (East) PUMA, Pennsylvania",153498.0,,104.0,,42,02302
03763,"Los Angeles County (South Central)--Long Beach City (North) PUMA, California",147388.0,,1848.0,,06,03763
03746,"Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park) PUMA, California",115722.0,,2265.0,,06,03746
03748,"Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA, California",187134.0,,2326.0,,06,03748
00906,"Monroe County (South) PUMA, New York",174970.0,,40.0,,36,00906
00903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA; Ohio",115010.0,,55.0,,39,00903
04006,"NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA, New York",131224.0,,2408.0,,36,04006
00502,"Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown PUMA; Maryland",131889.0,,2085.0,,24,00502
02600,"Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA, New Jersey",104165.0,,48.0,,34,02600
03755,"Los Angeles County (Southeast)--Norwalk City PUMA, California",122791.0,,799.0,,06,03755
06708,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA; California",138745.0,,2346.0,,06,06708
02003,"Denton County (South Central)--Flower Mound Town & Highland Village City PUMA, Texas",139599.0,,1082.0,,48,02003
35004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities PUMA; Utah",120790.0,,1821.0,,49,35004
11402,"Thurston County (Outer) PUMA, Washington",108033.0,,1412.0,,53,11402
00702,"Onondaga County (North) PUMA, New York",125972.0,,497.0,,36,00702
00104,"Bridgeport Town PUMA, Connecticut",146417.0,,64.0,,09,00104
00903,"Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs PUMA, New Jersey",108372.0,,1161.0,,34,00903
02513,"Fort Worth City (South Central) & Edgecliff Village Town PUMA, Texas",131878.0,,2475.0,,48,02513
05915,"Orange County (Southeast)--Rancho Santa Margarita City (East) & Ladera Ranch PUMA, California",110961.0,,1691.0,,06,05915
07504,"San Francisco County (Central)--Inner Mission & Castro PUMA, California",116288.0,,1625.0,,06,07504
01500,"Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West) PUMA, Alabama",109441.0,,1342.0,,01,01500
01404,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA; Minnesota",110585.0,,38.0,,27,01404
04109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA; Ohio",112311.0,,1401.0,,39,04109
07309,"San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA, California",178121.0,,2244.0,,06,07309
00306,"Honolulu County--Moanalua to Pearl City PUMA, Hawaii",151008.0,,2239.0,,15,00306
11001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA; Utah",217899.0,,458.0,,49,11001
03735,"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA; California",199302.0,,2467.0,,06,03735
