,name,geometry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,unsheltered,unshelteredoutside,2010_rate,2011_rate,2012_rate,2013_rate,2014_rate,2015_rate,2016_rate,2017_rate,2018_rate,2019_rate
36,Pacoima,"MULTIPOLYGON (((-118.414822 34.29291499912091, -118.411615 34.29000099912098, -118.4104230000001 34.29093699912096, -118.410192690899 34.29083766506039, -118.4094 34.28901199912111, -118.4076793304163 34.28736472062902, -118.408326 34.28688999912116, -118.3945970000001 34.27386499912129, -118.3939140000001 34.27350199912125, -118.397314 34.27100199912122, -118.400014 34.26810199912133, -118.4014140000001 34.26640199912143, -118.4018140000001 34.2645019991213, -118.3961140000001 34.25920199912144, -118.395914 34.2588019991214, -118.395414 34.25920199912153, -118.39497 34.25914299912147, -118.3936160000002 34.25827199912145, -118.390679 34.25729999912136, -118.390814 34.25720199912151, -118.387514 34.25670199912138, -118.3900140000001 34.2523019991214, -118.398714 34.24410299912155, -118.403914 34.23770299912169, -118.409699 34.23339499912173, -118.410514 34.23380299912176, -118.4223590000001 34.24472199912164, -118.440271 34.26164299912146, -118.4419020000001 34.26379799912131, -118.444053 34.26747599912134, -118.4476670000001 34.27094499912125, -118.4503030000001 34.27411299912133, -118.4470660453232 34.27645903626253, -118.443734 34.27330999912135, -118.435976 34.27897299912118, -118.4357120000001 34.27930999912122, -118.433776 34.27745299912119, -118.4321750000001 34.27867299912124, -118.43037 34.2803499991212, -118.4305690000001 34.28054899912108, -118.427921 34.28227599912114, -118.427291 34.28293999912132, -118.417123 34.29035599912113, -118.418632 34.29176399912108, -118.4158231972013 34.29381818342135, -118.414822 34.29291499912091)))",2,0,4,1,1,0,0,0,0,1,390.8730665376059,115.35579806396248,0.5116750605807168,0.0,1.0233501211614335,0.2558375302903584,0.2558375302903584,0.0,0.0,0.0,0.0,0.2558375302903584
37,Mid-City,"MULTIPOLYGON (((-118.35381 34.04820999912394, -118.3470090000002 34.04770999912397, -118.344709 34.04770999912402, -118.338309 34.04861099912404, -118.3348090000001 34.04871099912388, -118.332609 34.04841099912401, -118.3301090000001 34.04821099912388, -118.329509 34.04831099912403, -118.3267090000001 34.04801099912404, -118.332709 34.03671099912401, -118.333809 34.03501099912416, -118.3453090000001 34.0347109991241, -118.3621100000001 34.03401099912428, -118.3686100000001 34.03481099912408, -118.369577 34.03507999912423, -118.375919 34.03241699912417, -118.384206 34.03021399912429, -118.3863960000001 34.02890499912422, -118.386662 34.02920699912426, -118.3867990000001 34.0291289991242, -118.387171 34.02939999912424, -118.3877619095316 34.02906290865564, -118.3895100000001 34.03041099912424, -118.39091 34.03120999912416, -118.38981 34.03330999912412, -118.3861110000001 34.04660999912396, -118.3851110000001 34.04640999912406, -118.3831100000001 34.04560999912394, -118.3768100000001 34.04450999912405, -118.3761100000001 34.04690999912396, -118.3762100000001 34.05330999912392, -118.3622100000001 34.05060999912388, -118.36001 34.04980999912397, -118.3598100000001 34.04960999912389, -118.3568100000001 34.04860999912396, -118.35381 34.04820999912394)))",3,14,3,4,2,6,1,7,27,1,196.65396807303387,84.93872601377194,1.5255222304417737,7.119103742061611,1.5255222304417737,2.034029640589032,1.017014820294516,3.0510444608835474,0.508507410147258,3.5595518710308056,13.729700073975964,0.508507410147258
35,El Sereno,"MULTIPOLYGON (((-118.1779942105264 34.09860899912342, -118.15529 34.09867199912344, -118.155463 34.09751499912345, -118.156191 34.09650799912349, -118.159498 34.09417099912346, -118.1593530000001 34.09452999912335, -118.160673 34.09374099912345, -118.160496 34.07513099912369, -118.161761 34.07463499912366, -118.161562 34.07297099912378, -118.161717 34.07179299912374, -118.163371 34.06974699912387, -118.162032 34.06967399912379, -118.164011 34.06571199912374, -118.164433 34.06450599912381, -118.1648350000001 34.06228299912383, -118.1713870000002 34.06228999912394, -118.172831 34.06183199912377, -118.173023 34.06212099912393, -118.1733180000002 34.06198499912379, -118.173394 34.06209899912383, -118.173064 34.06229199912391, -118.1790780000001 34.0622969991239, -118.1813020000001 34.0622489991238, -118.181303 34.06175399912387, -118.192705 34.0617309991237, -118.192805 34.06391099912392, -118.197305 34.06481099912375, -118.196105 34.06630999912371, -118.1953050000001 34.0690099991236, -118.1940050000001 34.07580999912377, -118.193305 34.07860999912354, -118.1937050000001 34.07960999912369, -118.193605 34.07990999912349, -118.193205 34.08070999912356, -118.190805 34.08320999912352, -118.1874050000002 34.08620999912353, -118.184305 34.08580999912346, -118.184305 34.08690899912342, -118.1841050000002 34.08770899912359, -118.1779943710353 34.10275336728524, -118.1779942105264 34.09860899912342)))",0,1,0,0,2,0,0,0,0,1,117.94857121182378,58.87501170120049,0.0,0.8478271417159438,0.0,0.0,1.6956542834318875,0.0,0.0,0.0,0.0,0.8478271417159438
34,Koreatown,"MULTIPOLYGON (((-118.286908 34.07650999912369, -118.286908 34.0690099991236, -118.2871080000001 34.06780999912369, -118.2872080000001 34.06201099912385, -118.287913 34.06200699912378, -118.2879080000002 34.05991099912378, -118.289208 34.05991099912394, -118.289208 34.05251099912384, -118.2916080000001 34.05251099912384, -118.292708 34.05291099912394, -118.306408 34.05281099912386, -118.3112090000001 34.05291099912394, -118.315909 34.05261099912384, -118.319609 34.05351099912386, -118.323009 34.05480999912394, -118.3193090000001 34.06190999912386, -118.3144360000001 34.06190699912379, -118.314093 34.06236199912393, -118.3144090000001 34.0712099991237, -118.313609 34.07180999912379, -118.313809 34.07310999912358, -118.313709 34.07630999912366, -118.286908 34.07650999912369)))",8,4,3,5,2,4,10,17,9,1,568.3094858260109,440.7845156683301,1.4076837004352265,0.7038418502176133,0.5278813876632099,0.8798023127720166,0.3519209251088066,0.7038418502176133,1.7596046255440332,2.9913278634248566,1.5836441629896298,0.1759604625544033
33,North Hills,"MULTIPOLYGON (((-118.4966170000001 34.25733399912146, -118.472017 34.25720199912154, -118.472025 34.24999999912156, -118.451816 34.25000299912155, -118.4531160000001 34.24610299912159, -118.455616 34.24270299912168, -118.456716 34.23940299912167, -118.4584160000001 34.22970299912173, -118.4597160000001 34.22460299912181, -118.459916 34.22200299912176, -118.459516 34.22120299912181, -118.4928160000002 34.2210889991219, -118.495317 34.22000299912195, -118.498718 34.22070299912187, -118.498418 34.2243029991218, -118.497622 34.2268189991219, -118.4969140000001 34.22834699912176, -118.4965180000002 34.23190299912172, -118.496418 34.23560299912165, -118.497518 34.23720299912173, -118.495118 34.2412029991216, -118.493118 34.24360299912157, -118.492218 34.24640299912159, -118.4914180000001 34.25010299912153, -118.5024180000001 34.25010299912157, -118.5024180000001 34.25740199912151, -118.4966170000001 34.25733399912146)))",156,46,25,37,16,8,0,9,6,1,124.91194026862215,72.74811786912758,124.88798081634407,36.825943061229665,20.01409948979873,29.620867244902122,12.809023673471188,6.404511836735594,0.0,7.205075816327542,4.8033838775516955,0.8005639795919492
32,Van Nuys,"MULTIPOLYGON (((-118.4730310000001 34.22110599912199, -118.467616 34.22110299912187, -118.4663160000001 34.21740399912196, -118.4661160000002 34.21540399912202, -118.466216 34.21490399912187, -118.448916 34.21170399912189, -118.427215 34.20730399912194, -118.427515 34.20570399912203, -118.426792 34.20111699912204, -118.4314150000001 34.20110399912205, -118.4314150000001 34.19390399912216, -118.440115 34.19390399912216, -118.4402210000001 34.18659999912239, -118.440114 34.17200499912244, -118.4676150000001 34.1719049991225, -118.4676530000001 34.17520499912236, -118.467833 34.17641899912238, -118.4682820000001 34.1775929991223, -118.4695660000002 34.17923799912231, -118.466115 34.17910499912237, -118.466216 34.18040499912237, -118.470116 34.18110499912245, -118.474716 34.18580499912218, -118.483716 34.18620399912227, -118.483716 34.18660399912227, -118.4903480000001 34.18643299912223, -118.4903170000001 34.19380399912222, -118.4925170000001 34.19380399912225, -118.4925170000001 34.20110399912205, -118.494717 34.20110399912205, -118.4946170000001 34.20830399912203, -118.5010170000001 34.20830399912206, -118.501117 34.21190399912192, -118.5009170000001 34.21270399912196, -118.5010180000001 34.21540399912202, -118.5009180000001 34.22090299912183, -118.498718 34.22070299912187, -118.495317 34.22000299912195, -118.4928160000002 34.2210889991219, -118.4730310000001 34.22110599912199)))",8,3,29,5,1,25,95,23,7,1,675.2350380187813,327.02082260788615,1.184772642052601,0.4442897407697254,4.294800827440678,0.7404829012828756,0.14809658025657513,3.702414506414378,14.069175124374636,3.406221345901228,1.0366760617960258,0.14809658025657513
31,Baldwin Hills/Crenshaw,"MULTIPOLYGON (((-118.3562610000001 34.0248359991243, -118.355009 34.02471099912427, -118.3549090000001 34.02491099912423, -118.3521180000001 34.02469199912432, -118.342709 34.0237109991243, -118.3362090000002 34.02271199912435, -118.335109 34.02271199912422, -118.3350090000001 34.00831199912448, -118.3356714163091 34.00802810642058, -118.3356879823135 34.00825800203967, -118.3366169855849 34.00787400208213, -118.3382289863497 34.00630100259989, -118.3397239857223 34.00565800218119, -118.3410419864259 34.00485000276485, -118.341902986156 34.00457200277982, -118.3462499859279 34.00450500271104, -118.3495549862482 34.00497800201242, -118.3512009858471 34.00462600223201, -118.3518459855396 34.00423100229119, -118.3540799862373 34.00205000247107, -118.3559359860855 34.00062100244298, -118.356468986086 33.9996770024423, -118.3568179860865 33.99796100244127, -118.3571689866585 33.99751500257107, -118.3578049856828 33.99714500176493, -118.3581909860872 33.99927000244224, -118.3590329860875 34.00102000244352, -118.3591229860875 34.00163100244381, -118.3574919860855 34.00724300244727, -118.3575429826957 34.00914500436614, -118.3586149859108 34.00905700130354, -118.3614359768944 34.00833200489529, -118.3614479860881 34.00769000244789, -118.3619819749341 34.0074830049187, -118.3620609860887 34.00695200244763, -118.3626559949243 34.00631599923097, -118.3650269822153 34.00555500519087, -118.3662299860916 34.00635200244764, -118.366842990513 34.00707600371883, -118.367172989653 34.00708799994492, -118.3667189832135 34.01562200503545, -118.372648977016 34.01583900084288, -118.3728579954911 34.01192100311567, -118.373092995943 34.01191300272927, -118.373926 34.01386699912445, -118.3740700000001 34.01513399912442, -118.373736 34.01637599912447, -118.372627 34.01847099912439, -118.372813 34.01836299912441, -118.3758910000001 34.01851999912437, -118.375832 34.01804999912445, -118.377973 34.01801799912436, -118.3792120000001 34.01956799912443, -118.380483 34.02083599912432, -118.378335 34.02118099912438, -118.37875 34.0220469991244, -118.376697 34.02398799912436, -118.376369 34.02584899912431, -118.376693 34.02603699912429, -118.3765481609197 34.02679553935413, -118.3562610000001 34.0248359991243)))",1,3,4,3,0,0,1,0,0,1,100.11163044532593,66.90923969878408,0.9988849402928576,2.9966548208785726,3.9955397611714303,2.9966548208785726,0.0,0.0,0.9988849402928576,0.0,0.0,0.9988849402928576
82,Harvard Park,"MULTIPOLYGON (((-118.3002070000001 33.97451399912481, -118.308907 33.97441299912499, -118.308808 33.98661299912474, -118.3090080000001 33.98891299912483, -118.308908 33.9930129991246, -118.300208 33.99311299912467, -118.3003080000001 33.99091299912464, -118.3001070000001 33.9840129991247, -118.3002070000001 33.97451399912481)))",1,0,0,0,0,0,1,0,0,0,93.00488595883269,34.80556627858762,1.075212328568024,0.0,0.0,0.0,0.0,0.0,1.075212328568024,0.0,0.0,0.0
87,Hyde Park,"MULTIPOLYGON (((-118.3170080000001 34.00361299912463, -118.3171080000002 33.98891299912476, -118.3176080000001 33.98891299912483, -118.317508 33.98171299912489, -118.317608 33.97071299912498, -118.3177472319902 33.97071299912498, -118.317747 33.97092299912504, -118.32184 33.97091699912497, -118.321887 33.97079599912498, -118.322315 33.97079599912498, -118.3223620000001 33.9709159991251, -118.326471 33.97090899912504, -118.32648 33.96726699912494, -118.33303 33.967248999125, -118.3330240000002 33.97269599912504, -118.335212 33.97269099912483, -118.335186 33.9817579991249, -118.3583864481469 33.98166750817757, -118.358509 33.98191199912473, -118.3582801803275 33.98304551675896, -118.3526829826107 33.98305900469509, -118.3526809889757 33.98933499967645, -118.342486995396 33.98941500342023, -118.342473976764 33.98845300143489, -118.337265982609 33.98849100465686, -118.3372649825932 33.98898600470793, -118.3377509895469 33.98898400018702, -118.3377529889156 33.98946600027789, -118.3372539826102 33.98947400465335, -118.3372819888477 33.9963079996651, -118.331628982594 33.99633300469205, -118.3314849860683 34.00149200244068, -118.3318569860685 34.00254300244131, -118.3324692252428 34.00338903404319, -118.3292080000002 34.00361299912457, -118.322308 34.00351299912455, -118.3170080000001 34.00361299912463)))",0,0,0,1,1,0,1,0,0,0,253.84431967181263,90.63987004190105,0.0,0.0,0.0,0.39394224038295156,0.39394224038295156,0.0,0.39394224038295156,0.0,0.0,0.0
86,Elysian Park,"MULTIPOLYGON (((-118.225402 34.0739299991236, -118.225106 34.07190999912367, -118.226906 34.07180999912379, -118.230006 34.07111099912365, -118.2354060000001 34.06741099912374, -118.235906 34.06691099912367, -118.239207 34.06781099912369, -118.2398070000001 34.06761099912369, -118.240307 34.06711099912365, -118.2418070000001 34.06771099912384, -118.247407 34.07251099912374, -118.2490070000001 34.07800999912352, -118.248107 34.08080999912359, -118.249807 34.08250999912349, -118.2489070000001 34.08380999912359, -118.2488070000001 34.08540999912357, -118.246307 34.08760999912351, -118.243607 34.0892099991235, -118.2437070000001 34.09050999912354, -118.2456070000001 34.09130999912338, -118.2453070000001 34.09170999912344, -118.2451070000001 34.09240999912341, -118.245207 34.09380999912345, -118.2442070000001 34.09450999912347, -118.243907 34.09500999912341, -118.2440070000002 34.09560899912331, -118.2434070000001 34.09460999912348, -118.2366000000002 34.08823799912337, -118.2311060000002 34.08530999912353, -118.229406 34.08390999912353, -118.2274060000002 34.08290999912356, -118.226906 34.08100999912357, -118.226306 34.08000999912354, -118.2266180000001 34.07994599912364, -118.225402 34.0739299991236)))",0,0,0,0,0,0,1,0,0,0,64.75137575665406,39.717097918780176,0.0,0.0,0.0,0.0,0.0,0.0,1.5443687308794158,0.0,0.0,0.0
85,Hollywood Hills West,"MULTIPOLYGON (((-118.370111 34.12990699912297, -118.3698110000001 34.12930699912292, -118.3679110000001 34.12930699912297, -118.3671110000001 34.12890699912307, -118.363111 34.12810699912294, -118.361811 34.12820699912294, -118.361011 34.12800699912292, -118.360511 34.12730699912299, -118.3608110000001 34.12630699912293, -118.3604110000001 34.12590699912312, -118.3595110000001 34.12570699912303, -118.358111 34.12360699912297, -118.3596110000001 34.1230069991231, -118.358911 34.12240699912304, -118.356811 34.12180699912304, -118.355911 34.121206999123, -118.3550110000001 34.12110699912301, -118.353111 34.11940799912322, -118.351711 34.11980799912308, -118.3491110000001 34.12010799912314, -118.3476110000001 34.12010799912314, -118.34721 34.11820799912308, -118.3475100000001 34.11800799912305, -118.3481110000001 34.11900799912314, -118.348611 34.11880799912308, -118.348711 34.11790799912305, -118.3475100000001 34.11590799912315, -118.34601 34.11540799912305, -118.3444100000001 34.11510799912313, -118.3440100000001 34.11340799912308, -118.34461 34.11270799912317, -118.3461100000001 34.11150799912309, -118.3455100000001 34.10710799912324, -118.34481 34.10580799912324, -118.3461100000001 34.10450799912321, -118.3458100000002 34.10330799912322, -118.35291 34.10340799912323, -118.3540100000001 34.10330799912322, -118.3540100000001 34.1016079991233, -118.359411 34.1016079991233, -118.3617110000001 34.10120799912329, -118.3617941995415 34.09717600370887, -118.366721 34.09710799912347, -118.36672 34.09688799912356, -118.367341 34.09687899912335, -118.3673420000001 34.09709799912337, -118.368168 34.09708699912338, -118.368209 34.09803499912333, -118.3686440000001 34.09807099912342, -118.3697990000001 34.09721299912329, -118.371574 34.09642799912352, -118.3726 34.09567599912349, -118.376577 34.09474999912346, -118.379297 34.09295499912355, -118.3811810000001 34.09210399912355, -118.3811830000001 34.09332299912344, -118.383369 34.09332699912341, -118.38337 34.09372399912346, -118.384378 34.09372199912346, -118.3844590000001 34.09355699912347, -118.385038 34.09355799912332, -118.385036 34.09320199912349, -118.38553 34.09320299912347, -118.385528 34.09276299912345, -118.385706 34.09294199912348, -118.385941 34.0927679991235, -118.38604 34.09103599912342, -118.395844 34.0910549991235, -118.395914 34.0950129991235, -118.396154 34.09516299912349, -118.396504 34.09506599912336, -118.396506 34.09618199912349, -118.395412 34.09617299912344, -118.394894 34.09697599912334, -118.392081 34.09979399912345, -118.392079 34.10635799912333, -118.392227 34.10651699912329, -118.391757 34.10668199912327, -118.3911970000001 34.10748599912332, -118.3905740000002 34.10920299912327, -118.3911400000001 34.11242299912332, -118.3915795891219 34.1124259760246, -118.3919200000001 34.11421499912314, -118.392096 34.11448699912313, -118.391651 34.11419499912319, -118.391012 34.11520699912315, -118.391712 34.11700699912314, -118.3906120000001 34.11710699912318, -118.3906120000001 34.11760699912322, -118.3903120000002 34.11830699912323, -118.388812 34.11870699912312, -118.390912 34.11920699912309, -118.3909120000001 34.11990699912309, -118.392112 34.12040699912311, -118.390012 34.12110699912311, -118.388712 34.12090699912319, -118.386912 34.12180699912304, -118.385812 34.12140699912302, -118.385012 34.12200699912312, -118.3832120000001 34.12200699912312, -118.3826120000001 34.12260699912304, -118.3816120000001 34.12230699912305, -118.3810120000001 34.12300699912299, -118.3757110000001 34.12180699912313, -118.3757110000001 34.12330699912309, -118.3754110000001 34.12340699912316, -118.374911 34.12400699912312, -118.374911 34.12460699912307, -118.373611 34.12670699912286, -118.3730110000001 34.12640699912303, -118.3717110000001 34.12640699912303, -118.371511 34.12690699912299, -118.372011 34.12840699912318, -118.372811 34.12940699912308, -118.373612 34.13090699912306, -118.372611 34.131106999123, -118.371311 34.13010699912303, -118.370111 34.12990699912297)))",0,0,3,0,0,2,1,0,1,0,6.521894523001295,5.432201870477487,0.0,0.0,45.99890399054532,0.0,0.0,30.665935993696884,15.332967996848442,0.0,15.332967996848442,0.0
