author_id,conversation_id,tweet_id,tweet_text,source,created_date_uct,retweets,likes,quotes,twitter,twitter_id,type,party,gender,created_date_eastern,created_time_eastern,month,weekday,year,hour,mentions_roe,tweet_text_clean
806906355214852096,1521314968955670529,1521314968955670529,"The draft SCOTUS opinion—allowing laws banning abortion in all cases, including rape—shows a right-wing majority poised to destroy Roe, Casey and the constitutional right to privacy. 

Striking down fundamental rights, they seek to usher in an Orban-style “illiberal democracy.”",Twitter for iPhone,2022-05-03 02:25:27+00:00,3861,14113,153,RepRaskin,806906355214852096,rep,Democrat,M,2022-05-02,22:25:27,May,Friday,2022,22,True,"The draft opinion — banning abortion in all , rape — a right - wing majority poised to destroy Roe , and the constitutional right to privacy . Striking down fundamental , they seek to usher in an - style “ illiberal democracy .”"
796736612554117120,1521318094446153728,1521318094446153728,News of a draft SCOTUS opinion on Roe v. Wade makes it clear that we must act now to protect a woman's right to choose.  Congress must send the Women’s Health Protection Act to President Biden’s desk as soon as possible.,Twitter for iPhone,2022-05-03 02:37:53+00:00,78,258,4,RepJimmyPanetta,796736612554117120,rep,Democrat,M,2022-05-02,22:37:53,May,Friday,2022,22,True,News of a draft opinion on Roe v . Wade it clear that we must act now to protect a woman ' s right to choose . Congress must send the ’ s Health Protection Act to President ’ s desk as soon as possible .
816030424778543104,1521548265442971649,1521548266789343234,"As Representative of the people of Pinellas, I strongly oppose overturning Roe vs. Wade &amp; the consequences of such an extreme, dangerous decision. Without the protections of Roe v. Wade, radical Republican governors &amp; legislators would have the power to outlaw abortion entirely.",Twitter Web App,2022-05-03 17:52:30+00:00,4,16,0,RepCharlieCrist,816030424778543104,rep,Democrat,M,2022-05-03,13:52:30,May,Friday,2022,13,True,"As Representative of the people of , I strongly oppose Roe . Wade & ; the of such an extreme , dangerous decision . Without the of Roe v . Wade , radical Republican & ; would have the power to outlaw abortion entirely ."
816030424778543104,1521548265442971649,1521548265442971649,The draft Majority Opinion leaked from the Supreme Court is a clear sign that the highest court of the land intends to overturn Roe vs. Wade and the reproductive rights and protections it enshrines in law. It would undo 50 years of progress women have fought for.,Twitter Web App,2022-05-03 17:52:30+00:00,6,18,0,RepCharlieCrist,816030424778543104,rep,Democrat,M,2022-05-03,13:52:30,May,Friday,2022,13,True,The draft Majority Opinion from the Supreme Court is a clear sign that the highest court of the land to overturn Roe . Wade and the reproductive and it in law . It would undo 50 of progress have fought for .
816833925456789505,1522282698009632770,1522282698009632770,"Keep hearing, what can we do about this assault on women, on women's rights, on women's control over their bodies. 

I'll tell you:

1️⃣ Codify Roe v. Wade protections for ALL women
2️⃣ #AbolishTheFilibuster 
3️⃣ #ExpandTheCourt 

These can all be done. Just requires a backbone.",Twitter Web App,2022-05-05 18:30:52+00:00,49,130,7,RepBarragan,816833925456789505,rep,Democrat,F,2022-05-05,14:30:52,May,Friday,2022,14,True,"Keep hearing , what can we do about this assault on , on ' s , on ' s control over their . I ' tell you : 1 ️⃣ Codify Roe v . Wade for ALL 2 ️⃣ 3 ️⃣ These can all be done . Just a backbone ."
816833925456789505,1522260859522732032,1522260859522732032,"Looking forward to talking to @ZerlinaMaxwell shortly on the @ZerlinaShow. Leaked SCOTUS opinion that would end Roe v Wade protections for women and Title 42 are the big issues of the day.

Tune in now to @peacockTV @msnbc!",Twitter for iPhone,2022-05-05 17:04:05+00:00,5,15,1,RepBarragan,816833925456789505,rep,Democrat,F,2022-05-05,13:04:05,May,Friday,2022,13,True,Looking forward to talking to shortly on the . opinion that would end Roe v Wade for and Title 42 are the big of the day . Tune in now to !
816833925456789505,1521522972304891904,1521522972304891904,"#1 Abortion is STILL legal right now.

#2 Leaked #SCOTUS opinion overturning #Roe takes away a constitutional right from women to make decisions about their own bodies. 

A right women have had for almost 50 yrs.

A right I’ll fight like hell to make sure women continue to have.",Twitter for iPhone,2022-05-03 16:11:59+00:00,9,39,0,RepBarragan,816833925456789505,rep,Democrat,F,2022-05-03,12:11:59,May,Friday,2022,12,True,1 Abortion is STILL legal right now . 2 opinion Roe away a constitutional right from to make about their own . A right have had for almost 50 . A right I ’ fight like hell to make sure continue to have .
816652616625168388,1521516074214346753,1521516074214346753,"RT @MSFreedomCaucus: We need to focus on defending and supporting the content of Justice Alito's decision to overturn Roe vs. Wade, not on…",Twitter Web App,2022-05-03 15:44:35+00:00,66,0,0,RepAndyBiggsAZ,816652616625168388,rep,Republican,M,2022-05-03,11:44:35,May,Friday,2022,11,True,": We need to focus on and supporting the content of Justice ' s decision to overturn Roe . Wade , not on …"
816181091673448448,1521513231889616897,1521513275007111169,The House has taken the bold and necessary action to codify Roe v. Wade into law by passing the Women’s Health Protection Act. Now the Senate must pass this legislation to protect reproductive health care &amp; preserve a woman's right to choose.  https://t.co/AoBtMmBldX,Twitter Web App,2022-05-03 15:33:27+00:00,0,5,0,RepMcEachin,816181091673448448,rep,Democrat,M,2022-05-03,11:33:27,May,Friday,2022,11,True,The House taken the bold and necessary action to codify Roe v . Wade into law by passing the ’ s Health Protection Act . Now the Senate must pass this legislation to protect reproductive health care & ; preserve a woman ' s right to choose .
816181091673448448,1521513231889616897,1521513231889616897,Overturning Roe v. Wade threatens decades of progress &amp; endangers the health and freedoms of millions of Americans. Reports of Justice Alito’s draft opinion overturning this ruling is an outrageous affront to women’s rights &amp; a clear threat to judicial precedent.,Twitter Web App,2022-05-03 15:33:17+00:00,5,10,0,RepMcEachin,816181091673448448,rep,Democrat,M,2022-05-03,11:33:17,May,Friday,2022,11,True,Roe v . Wade of progress & ; the health and of millions of . of Justice ’ s draft opinion this ruling is an outrageous affront to ’ s & ; a clear threat to judicial precedent .
815310506596691968,1521336715402792961,1521336715402792961,"This leaked draft opinion would devastatingly overturn a woman's right to choose.

We must oppose any attempt to get between a woman &amp; her doctor when making personal health care choices.

The House has already voted to codify Roe v Wade &amp; it's high time the Senate does the same.",Twitter for iPhone,2022-05-03 03:51:52+00:00,14,57,3,RepJoshG,815310506596691968,rep,Democrat,M,2022-05-02,23:51:52,May,Friday,2022,23,True,This draft opinion would devastatingly overturn a woman ' s right to choose . We must oppose any attempt to get between a woman & ; her doctor when making personal health care . The House already to codify Roe v Wade & ; it ' s high time the Senate does the same .
811313565760163844,1521518889737371648,1521518889737371648,"The right to reproductive health care is fundamental. If this draft becomes their final ruling, the Supreme Court will overturn almost 50 years of precedent and strike down Roe--a dangerous attack on women across the country.",Twitter Web App,2022-05-03 15:55:46+00:00,86,274,7,SenCortezMasto,811313565760163844,sen,Democrat,F,2022-05-03,11:55:46,May,Friday,2022,11,True,"The right to reproductive health care is fundamental . If this draft becomes their final ruling , the Supreme Court will overturn almost 50 of precedent and strike down Roe -- a dangerous attack on across the country ."
816298918468259841,1521885303807619073,1521885303807619073,"Thank you, @SenWarren. The right to choose is on the line, especially for low-income women. We have to codify Roe v. Wade.
https://t.co/VynmWfenpk",Twitter for iPhone,2022-05-04 16:11:46+00:00,14,54,1,RepRoKhanna,816298918468259841,rep,Democrat,M,2022-05-04,12:11:46,May,Friday,2022,12,True,"Thank you , . The right to choose is on the line , especially for low - income . We have to codify Roe v . Wade ."
816298918468259841,1521862994518593536,1521862994518593536,"We have the House, Senate, and White House. There’s no excuse for letting Roe fall.",Twitter for iPhone,2022-05-04 14:43:07+00:00,78,438,6,RepRoKhanna,816298918468259841,rep,Democrat,M,2022-05-04,10:43:07,May,Friday,2022,10,True,"We have the House , Senate , and White House . There ’ s no excuse for Roe fall ."
816298918468259841,1521680987045965827,1521680987045965827,"Women should have the right to make their own decisions about their bodies. 

We must abolish the filibuster and pass the Women's Health Protection Act in the Senate to codify Roe v. Wade. https://t.co/pZINTrtx8H",Twitter for iPhone,2022-05-04 02:39:53+00:00,22,77,0,RepRoKhanna,816298918468259841,rep,Democrat,M,2022-05-03,22:39:53,May,Friday,2022,22,True,should have the right to make their own about their . We must abolish the filibuster and pass the ' s Health Protection Act in the Senate to codify Roe v . Wade .
816298918468259841,1521299585121103872,1521299585121103872,"This draft opinion is shocking, devastating and a blatant assault on reproductive rights. Congress must act immediately to codify Roe v. Wade and stand up for gender equality.",Twitter for iPhone,2022-05-03 01:24:20+00:00,756,3348,36,RepRoKhanna,816298918468259841,rep,Democrat,M,2022-05-02,21:24:20,May,Friday,2022,21,True,"This draft opinion is shocking , devastating and a blatant assault on reproductive . Congress must act immediately to codify Roe v . Wade and stand up for gender equality ."
816284664658874368,1521504221283201025,1521504221283201025,"If Alito’s opinion holds, Roe v Wade is no more! SCOTUS will have protected and preserved the Constitution, state sovereignty, and the lives of millions of unborn Americans.",Twitter Web App,2022-05-03 14:57:29+00:00,1,6,0,RepArrington,816284664658874368,rep,Republican,M,2022-05-03,10:57:29,May,Friday,2022,10,True,"If ’ s opinion , Roe v Wade is no more ! will have and the Constitution , state sovereignty , and the of millions of unborn ."
816284664658874368,1521312864656625666,1521312865679990785,"I agree wholeheartedly with Justice Alito — abortion rights in Roe were erroneously invented by the Court, not derived from the Constitution and, therefore, were “ill-conceived and deeply flawed.” 🧵",Twitter for iPhone,2022-05-03 02:17:06+00:00,6,25,0,RepArrington,816284664658874368,rep,Republican,M,2022-05-02,22:17:06,May,Friday,2022,22,True,"I agree wholeheartedly with Justice — abortion in Roe were erroneously by the Court , not derived from the Constitution and , therefore , were “ ill - and deeply flawed .” 🧵"
816284664658874368,1521312864656625666,1521312864656625666,"Great news on the SCOTUS decision
regarding abortion rights.

If Justice Alito’s draft opinion holds, Roe v Wade will be overturned and issues of abortion will be delegated to the states and their elected representatives. 🧵",Twitter for iPhone,2022-05-03 02:17:06+00:00,11,110,2,RepArrington,816284664658874368,rep,Republican,M,2022-05-02,22:17:06,May,Friday,2022,22,True,"Great news on the decision regarding abortion . If Justice ’ s draft opinion , Roe v Wade will be and of abortion will be to the and their . 🧵"
816157667882373120,1521546815140777985,1521546815140777985,"Last September, the House passed legislation I co-sponsored to codify Roe and protect the right to abortion for women everywhere.

It's time to end the filibuster and get the Women's Health Protection Act signed into law. #WHPA https://t.co/aLJguhsZvO",Twitter Web App,2022-05-03 17:46:44+00:00,81,190,1,RepCarbajal,816157667882373120,rep,Democrat,M,2022-05-03,13:46:44,May,Friday,2022,13,True,"Last , the House legislation I - to codify Roe and protect the right to abortion for everywhere . It ' s time to end the filibuster and get the ' s Health Protection Act into law ."
