year,month,commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar
2021,12,63014000,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6301,Blankets and travelling rugs,条,428,千克,1589
2021,12,63023290,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6302,"Bed linen, table linen, toilet linen and kitchen linen",条,2427,千克,19486
2021,12,63023910,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6302,"Bed linen, table linen, toilet linen and kitchen linen",条,4,千克,40
2021,12,63023999,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6302,"Bed linen, table linen, toilet linen and kitchen linen",条,6,千克,64
2021,12,63025919,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6302,"Bed linen, table linen, toilet linen and kitchen linen",件,5,千克,56
2021,12,63029300,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6302,"Bed linen, table linen, toilet linen and kitchen linen",条,9,千克,73
2021,12,63031931,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6303,Curtains (including drapes) and interior blinds; curtain or bed valances,千克,0,?,153
2021,12,63049390,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6304,Furnishing articles; excluding those of heading no. 9404,千克,0,?,20732
2021,12,63053900,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6305,"Sacks and bags, of a kind used for the packing of goods",条,209,千克,40429
2021,12,63069030,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6306,"Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping goods",件,130,千克,800
2021,12,63071000,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6307,"Textiles; made up articles n.e.c. in chapter 63, including dress patterns",千克,0,?,17591
2021,12,63079000,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6307,"Textiles; made up articles n.e.c. in chapter 63, including dress patterns",千克,2345,件,39847
2021,12,64029921,64,Footwear; gaiters and the like; parts of such articles,6402,Footwear; with outer soles and uppers of rubber or plastics (excluding waterproof footwear),千克,4545,双,11519
2021,12,64029929,64,Footwear; gaiters and the like; parts of such articles,6402,Footwear; with outer soles and uppers of rubber or plastics (excluding waterproof footwear),千克,5024,双,49778
2021,12,64035900,64,Footwear; gaiters and the like; parts of such articles,6403,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather",千克,49,双,616
2021,12,64039900,64,Footwear; gaiters and the like; parts of such articles,6403,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather",千克,5692,双,178767
2021,12,64041100,64,Footwear; gaiters and the like; parts of such articles,6404,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials",千克,13,双,151
2021,12,64041990,64,Footwear; gaiters and the like; parts of such articles,6404,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials",千克,9548,双,83560
2021,12,64059090,64,Footwear; gaiters and the like; parts of such articles,6405,Footwear; other footwear n.e.c. in chapter 64,千克,36,双,441
2021,12,64069091,64,Footwear; gaiters and the like; parts of such articles,6406,"Footwear; parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, le.g.ings and similar articles, and parts thereof",千克,19388,个,20757
2021,12,64019210,64,Footwear; gaiters and the like; parts of such articles,6401,"Footwear; waterproof, with outer soles and uppers of rubber or plastics, (uppers not fixed to the sole nor assembled by stitch, rivet, nail, screw, plug or similar)",千克,234,双,1993
2021,12,65050099,65,Headgear and parts thereof,6505,"Hats and other headgear; knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hair-nets of any material, whether or not lined or trimmed",个,401,千克,2035
2021,12,65061000,65,Headgear and parts thereof,6506,"Headgear; n.e.c. in chapter 65, whether or not lined or trimmed",个,0,千克,13
2021,12,65069990,65,Headgear and parts thereof,6506,"Headgear; n.e.c. in chapter 65, whether or not lined or trimmed",个,2562,千克,19687
2021,12,67021000,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",千克,0,?,287738
2021,12,67029030,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",千克,0,?,49860
2021,12,67029090,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",千克,0,?,199512
2021,12,67041100,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",千克,0,?,27094
2021,12,67041900,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",千克,0,?,308099
2021,12,68029990,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6802,"Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone",千克,0,?,15921
2021,12,68129100,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6812,"Fabricated asbestos fibres; mixtures with a basis of asbestos or of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (e.g. thread, woven fabric, clothing, footwear), whether or not reinforced, not goods of heading 6811 or 6813",千克,0,?,1188
2021,12,68159990,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",千克,0,?,39788
2021,12,69111019,69,Ceramic products,6911,"Tableware, kitchenware, other household articles and toilet articles; of porcelain or china",千克,0,?,167652
2021,12,69120010,69,Ceramic products,6912,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",千克,0,?,5650
2021,12,69131000,69,Ceramic products,6913,Statuettes and other ornamental ceramic articles,千克,0,?,28408
2021,12,69141000,69,Ceramic products,6914,Ceramic articles; n.e.c. in chapter 69,千克,0,?,7104
2021,12,69099000,69,Ceramic products,6909,"Ceramic ware for laboratory, chemical, other technical uses; ceramic troughs, tubs, similar receptacles used in agriculture; ceramic pots, jars and similar used in the conveyance or packing of goods",千克,0,?,14
2021,12,70099200,70,Glass and glassware,7009,"Glass mirrors; whether or not framed, including rear-view mirrors",千克,0,?,1332
2021,12,70109090,70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",千克,0,?,21777
2021,12,70133700,70,Glass and glassware,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",千克,0,?,13824
2021,12,70134900,70,Glass and glassware,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",千克,0,?,46185
2021,12,70139900,70,Glass and glassware,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",千克,0,?,51601
2021,12,70189000,70,Glass and glassware,7018,"Glass beads, imitation pearls, precious or semi-precious stones and similar glass smallwares, statuettes and other ornaments of worked glass; glass microspheres not exceeding 1mm in diameter",千克,0,?,14
2021,12,70200099,70,Glass and glassware,7020,Glass; articles n.e.c. in chapter 70,千克,0,?,3995
2021,12,70010090,70,Glass and glassware,7001,"Glass; cullet and other waste and scrap of glass, glass in the mass",千克,0,?,14376
2021,12,70193990,70,Glass and glassware,7019,"Glass fibres (including glass wool) and articles thereof (e.g. yarn, woven fabrics)",千克,0,?,83062
2021,12,71171900,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,107213
2021,12,71179000,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,21394
2021,12,72111900,72,Iron and steel,7211,"Iron or non-alloy steel; flat-rolled products, width less than 600mm, not clad, plated or coated",千克,0,?,61537
2021,12,73079900,73,Iron or steel articles,7307,"Tube or pipe fittings (e.g. couplings, elbows, sleeves), of iron or steel",千克,0,?,11227
2021,12,73083000,73,Iron or steel articles,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",千克,0,?,20825
2021,12,73089000,73,Iron or steel articles,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",千克,0,?,315259
2021,12,73102190,73,Iron or steel articles,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",千克,0,?,24750
2021,12,73102990,73,Iron or steel articles,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",千克,0,?,35616
2021,12,73121000,73,Iron or steel articles,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",千克,0,?,6052
2021,12,73182200,73,Iron or steel articles,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",千克,0,?,299541
2021,12,73239100,73,Iron or steel articles,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",千克,0,?,102340
