commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar,exported_to
87087050,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,95378,Russian Federation
87087099,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,11594,Russian Federation
87088010,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,5450,Russian Federation
87088090,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1746,Russian Federation
87089110,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,18,千克,817,Russian Federation
87089120,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,80,千克,1265,Russian Federation
87089190,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,150,千克,6336,Russian Federation
87089200,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,5292,Russian Federation
87089340,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,2821,Russian Federation
87089350,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,38,Russian Federation
87089390,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,965,Russian Federation
87089440,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1224,Russian Federation
87089450,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,578,Russian Federation
87089490,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,3250,Russian Federation
87089500,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,8390,Russian Federation
87089910,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1354,Russian Federation
87089949,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,140,Russian Federation
87089991,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,1,个,400,Russian Federation
87089992,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,3611,Russian Federation
87089999,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,99846,Russian Federation
87114000,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars",辆,13320,千克,329400,Russian Federation
87120030,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8712,"Bicycles and other cycles; including delivery tricycles, not motorised",辆,124,千克,5240,Russian Federation
87141000,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8714,Vehicles; parts and accessories of heading no. 8711 to 8713,千克,0,?,4330,Russian Federation
87149100,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8714,Vehicles; parts and accessories of heading no. 8711 to 8713,千克,0,?,280,Russian Federation
87169000,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",千克,0,?,88,Russian Federation
88021210,88,"Aircraft, spacecraft and parts thereof",8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",架,22097,千克,25150040,Russian Federation
88021220,88,"Aircraft, spacecraft and parts thereof",8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",架,45858,千克,52458896,Russian Federation
88022000,88,"Aircraft, spacecraft and parts thereof",8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",架,997,千克,443446,Russian Federation
