FIPS,Abbreviation,Location,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900
48367,TX,Parker County,64785,44609,33888,22880,21528,20482,18759,23382,26331,25823
48369,TX,Parmer County,9863,11038,10509,9583,5787,5890,5869,1699,1555,34
48371,TX,Pecos County,14675,14618,13748,11957,9939,8185,7812,3857,2071,2360
48373,TX,Polk County,30687,24407,14457,13861,16194,20635,17555,16784,17459,14447
48375,TX,Potter County,97874,98637,90511,115580,73366,54265,46080,16710,12424,1820
48377,TX,Presidio County,6637,5188,4842,5460,7354,10925,10154,12202,5218,3673
48379,TX,Rains County,6715,4839,3752,2993,4266,7334,7114,8099,6787,6127
48381,TX,Randall County,89673,75062,53885,33913,13774,7185,7071,3675,3312,963
48383,TX,Reagan County,4514,4135,3239,3782,3127,1997,3028,377,392,---
48385,TX,Real County,2412,2469,2013,2079,2479,2420,2197,1461,---,---
48387,TX,Red River County,14317,16101,14298,15682,21851,29769,30923,35829,28564,29893
48389,TX,Reeves County,15852,15801,16526,17644,11745,8006,6407,4457,4392,1847
48391,TX,Refugio County,7976,9289,9494,10975,10113,10383,7691,4050,2814,1641
48393,TX,Roberts County,1025,1187,967,1075,1031,1289,1457,1469,950,620
48395,TX,Robertson County,15511,14653,14389,16157,19908,25710,27240,27933,27454,31480
48397,TX,Rockwall County,25604,14528,7046,5878,6156,7051,7658,8591,8072,8531
48399,TX,Runnels County,11294,11872,12108,15016,16771,18903,21821,17074,20858,5379
48401,TX,Rusk County,43735,41382,34102,36421,42348,51023,32484,31689,26946,26099
48403,TX,Sabine County,9586,8702,7187,7302,8568,10896,11998,12299,8582,6394
48405,TX,San Augustine County,7999,8785,7858,7722,8837,12471,12471,13737,11264,8434
48407,TX,San Jacinto County,16372,11434,6702,6153,7172,9056,9711,9867,9542,10277
48409,TX,San Patricio County,58749,58013,47288,45021,35842,28871,23836,11386,7307,2372
48411,TX,San Saba County,5401,6204,5540,6381,8666,11012,10273,10045,11245,7569
48413,TX,Schleicher County,2990,2820,2277,2791,2852,3083,3166,1851,1893,515
48415,TX,Scurry County,18634,18192,15760,20369,22779,11545,12188,9003,10924,4158
48417,TX,Shackelford County,3316,3915,3323,3990,5001,6211,6695,4960,4201,2461
48419,TX,Shelby County,22034,23084,19672,20479,23479,29235,28627,27464,26423,20452
48421,TX,Sherman County,2858,3174,3657,2605,2443,2026,2314,1473,1376,104
48423,TX,Smith County,151309,128366,97096,86350,74701,69090,53123,46769,41746,37370
48425,TX,Somervell County,5360,4154,2793,2577,2542,3071,3016,3563,3931,3498
48427,TX,Starr County,40518,27266,17707,17137,13948,13312,11409,11089,13151,11469
48429,TX,Stephens County,9010,9926,8414,8885,10597,12356,16560,15403,7980,6466
48431,TX,Sterling County,1438,1206,1056,1177,1282,1404,1431,1053,1493,1127
48433,TX,Stonewall County,2013,2406,2397,3017,3679,5589,5667,4086,5320,2183
48435,TX,Sutton County,4135,5130,3175,3738,3746,3977,2807,1598,1569,1727
48437,TX,Swisher County,8133,9723,10373,10607,8249,6528,7343,4388,4012,1227
48439,TX,Tarrant County,1170103,860880,716317,538495,361253,225521,197553,152800,108572,52376
48441,TX,Taylor County,119655,110932,97853,101078,63370,44147,41023,24081,26293,10499
48443,TX,Terrell County,1410,1595,1940,2600,3189,2952,2660,1595,1430,---
48445,TX,Terry County,13218,14581,14118,16286,13107,11160,8883,2236,1474,48
48447,TX,Throckmorton County,1880,2053,2205,2767,3618,4275,5253,3589,4563,1750
48449,TX,Titus County,24009,21442,16702,16785,17302,19228,16003,18128,16422,12292
48451,TX,Tom Green County,98458,84784,71047,64630,58929,39302,36033,15210,17882,6804
48453,TX,Travis County,576407,419573,295516,212136,160980,111053,77777,57616,55620,47386
48455,TX,Trinity County,11445,9450,7628,7539,10040,13705,13637,13623,12768,10976
48457,TX,Tyler County,16646,16223,12417,10666,11292,11948,11448,10415,10250,11899
48459,TX,Upshur County,31370,28595,20976,19793,20822,26178,22297,22472,19960,16266
48461,TX,Upton County,4447,4619,4697,6239,5307,4297,5968,253,501,48
48463,TX,Uvalde County,23340,22441,17348,16814,16015,13246,12945,10769,11233,4647
48465,TX,Val Verde County,38721,35910,27471,24461,16635,15453,14924,12706,8613,5263
48467,TX,Van Zandt County,37944,31426,22155,19091,22593,31155,32315,30784,25651,25481
48469,TX,Victoria County,74361,68807,53766,46475,31241,23741,20048,18271,14990,13678
48471,TX,Walker County,50917,41789,27680,21475,20163,19868,18528,18556,16061,15813
48473,TX,Waller County,23390,19798,14285,12071,11961,10280,10014,10292,12138,14246
48475,TX,Ward County,13115,13976,13019,14917,13346,9575,4599,2615,2389,1451
48477,TX,Washington County,26154,21998,18842,19145,20542,25387,25394,26624,25561,32931
48479,TX,Webb County,133239,99258,72859,64791,56141,45916,42128,29152,22503,21851
48481,TX,Wharton County,39955,40242,36729,38152,36077,36158,29681,24288,21123,16942
48483,TX,Wheeler County,5879,7137,6434,7947,10317,12411,15555,7397,5258,636
48485,TX,Wichita County,122378,121082,121862,123528,98493,73604,74416,72911,16094,5806
48487,TX,Wilbarger County,15121,15931,15355,17748,20552,20474,24579,15112,12000,5759
48489,TX,Willacy County,17705,17495,15570,20084,20920,13230,10499,---,---,---
48491,TX,Williamson County,139551,76521,37305,35044,38853,41698,44146,42934,42228,38072
48493,TX,Wilson County,22650,16756,13041,13267,14672,17066,17606,17289,17066,13961
48495,TX,Winkler County,8626,9944,9640,13652,10064,6141,6784,81,442,60
48497,TX,Wise County,34679,26575,19687,17012,16141,19074,19178,23363,26450,27116
48499,TX,Wood County,29380,24697,18589,17653,21308,24360,24183,27707,23417,21048
48501,TX,Yoakum County,8786,8299,7344,8032,4339,5354,1263,504,602,26
48503,TX,Young County,18126,19083,15400,17254,16810,19004,20128,13379,13657,6540
48505,TX,Zapata County,9279,6628,4352,4393,4405,3916,2867,2929,3809,4760
48507,TX,Zavala County,12162,11666,11370,12696,11201,11603,10349,3108,1889,792
49000,UT,Utah,1722850,1461037,1059273,890627,688862,550310,507847,449396,373351,276749
49001,UT,Beaver County,4765,4378,3800,4331,4856,5014,5136,5139,4717,3613
49003,UT,Box Elder County,36485,33222,28129,25061,19734,18832,17810,18788,13894,10009
49005,UT,Cache County,70183,57176,42331,35788,33536,29797,27424,26992,23062,18139
49007,UT,Carbon County,20228,22179,15647,21135,24901,18459,17798,15489,8624,5004
49009,UT,Daggett County,690,769,666,1164,364,564,411,400,---,---
49011,UT,Davis County,187941,146540,99028,64760,30867,15784,14021,11450,10191,7996
49013,UT,Duchesne County,12645,12565,7299,7179,8134,8958,8263,9093,---,---
49015,UT,Emery County,10332,11451,5137,5546,6304,7072,7042,7411,6750,4657
49017,UT,Garfield County,3980,3673,3157,3577,4151,5253,4642,4768,3660,3400
49019,UT,Grand County,6620,8241,6688,6345,1903,2070,1813,1808,1595,1149
49021,UT,Iron County,20789,17349,12177,10795,9642,8331,7227,5787,3933,3546
49023,UT,Juab County,5817,5530,4574,4597,5981,7392,8605,9871,10702,10082
49025,UT,Kane County,5169,4024,2421,2667,2299,2561,2235,2054,1652,1811
49027,UT,Millard County,11333,8970,6988,7866,9387,9613,9945,9659,6118,5678
49029,UT,Morgan County,5528,4917,3983,2837,2519,2611,2536,2542,2467,2045
49031,UT,Piute County,1277,1329,1164,1436,1911,2203,1956,2770,1734,1954
49033,UT,Rich County,1725,2100,1615,1685,1673,2028,1873,1890,1883,1946
49035,UT,Salt Lake County,725956,619066,458607,383035,274895,211623,194102,159282,131426,77725
49037,UT,San Juan County,12621,12253,9606,9040,5315,4712,3496,3379,2377,1023
49039,UT,Sanpete County,16259,14620,10976,11053,13891,16063,16022,17505,16704,16313
49041,UT,Sevier County,15431,14727,10103,10565,12072,12112,11199,11281,9775,8451
49043,UT,Summit County,15518,10198,5879,5673,6745,8714,9527,7862,8200,9439
49045,UT,Tooele County,26601,26033,21545,17868,14636,9133,9413,7965,7924,7361
49047,UT,Uintah County,22211,20506,12684,11582,10300,9898,9035,8470,7050,6458
49049,UT,Utah County,263590,218106,137776,106991,81912,57382,49021,40792,37942,32456
49051,UT,Wasatch County,10089,8523,5863,5308,5574,5754,5636,4625,8920,4736
49053,UT,Washington County,48560,26065,13669,10271,9836,9269,7420,6764,5123,4612
49055,UT,Wayne County,2177,1911,1483,1728,2205,2394,2067,2097,1749,1907
49057,UT,Weber County,158330,144616,126278,110744,83319,56714,52172,43463,35179,25239
50000,VT,Vermont,562758,511456,444330,389881,377747,359231,359611,352428,355956,343641
50001,VT,Addison County,32953,29406,24266,20076,19442,17944,17952,18666,20010,21912
50003,VT,Bennington County,35845,33345,29282,25088,24115,22286,21655,21577,21378,21705
50005,VT,Caledonia County,27846,25808,22789,22786,24049,24320,27253,25762,26031,24381
50007,VT,Chittenden County,131761,115534,99131,74425,62570,52098,47471,43708,42447,39600
50009,VT,Essex County,6405,6313,5416,6083,6257,6490,7067,7364,7384,8056
50011,VT,Franklin County,39980,34788,31282,29474,29894,29601,29975,30026,29866,30198
50013,VT,Grand Isle County,5318,4613,3574,2927,3406,3802,3944,3784,3761,4462
50015,VT,Lamoille County,19735,16767,13309,11027,11388,11028,10947,11858,12585,12289
50017,VT,Orange County,26149,22739,17676,16014,17027,17048,16694,17279,18703,19313
50019,VT,Orleans County,24053,23440,20153,20143,21190,21718,23036,23913,23337,22024
50021,VT,Rutland County,62142,58347,52637,46719,45905,45638,48453,46213,48139,44209
50023,VT,Washington County,54928,52393,47659,42860,42870,41546,41733,38921,41702,36607
50025,VT,Windham County,41588,36933,33074,29776,28749,27850,26015,26373,26932,26660
50027,VT,Windsor County,54055,51030,44082,42483,40885,37862,37416,36984,33681,32225
51000,VA,Virginia,6187358,5346818,4648494,3966949,3318680,2677773,2421851,2309187,2061612,1854184
51001,VA,Accomack County,31703,31268,29004,30635,33832,33030,35854,34795,36650,32570
51003,VA,Albemarle County,68040,55783,37780,30969,26662,24652,26981,26005,29871,28473
51005,VA,Alleghany County,13176,14333,12461,12128,23139,22688,20188,15332,14173,16330
51007,VA,Amelia County,8787,8405,7592,7815,7908,8495,8979,9800,8720,9037
51009,VA,Amherst County,28578,29122,26072,22953,20332,20273,19020,19771,18932,17864
51011,VA,Appomattox County,12298,11971,9784,9148,8764,9020,8402,9255,8904,9662
51013,VA,Arlington County,170936,152599,174284,163401,135449,57040,26615,16040,10231,6430
51015,VA,Augusta County,54677,53732,44220,37363,34154,42772,38163,34671,32445,32370
51017,VA,Bath County,4799,5860,5192,5335,6296,7191,8137,6389,6538,5595
51019,VA,Bedford County,45656,34927,26728,31028,29627,29687,29091,30669,29549,30356
51021,VA,Bland County,6514,6349,5423,5982,6436,6731,6031,5593,5154,5497
51023,VA,Botetourt County,24992,23270,18193,16715,15766,16447,15457,16557,17727,17161
51025,VA,Brunswick County,15987,15632,16172,17779,20136,19575,20486,21025,19244,18217
51027,VA,Buchanan County,31333,37989,32071,36724,35748,31477,16740,15441,12334,9692
51029,VA,Buckingham County,12873,11751,10597,10877,12288,13398,13315,14885,15204,15266
51031,VA,Campbell County,47572,45424,43319,32958,28877,26048,22885,26716,23043,23256
51033,VA,Caroline County,19217,17904,13925,12725,12471,13945,15263,15954,16596,16709
51035,VA,Carroll County,26594,27270,23092,23178,26695,25904,22141,21283,21116,19303
51036,VA,Charles City County,6282,6692,6158,5492,4676,4275,4881,4793,5253,5040
51037,VA,Charlotte County,11688,12266,11551,13368,14057,15861,16061,17540,15785,15343
51041,VA,Chesterfield County,209274,141372,76855,71197,40400,31183,26049,20496,21299,18804
51043,VA,Clarke County,12101,9965,8102,7942,7074,7159,7167,7165,7468,7927
51045,VA,Craig County,4372,3948,3524,3356,3452,3769,3562,4100,4711,4293
51047,VA,Culpeper County,27791,22620,18218,15088,13242,13365,13306,13292,13472,14123
51049,VA,Cumberland County,7825,7881,6179,6360,7252,7505,7535,9111,9195,8996
51051,VA,Dickenson County,17620,19806,16077,20211,23393,21266,16163,13542,9199,7747
51053,VA,Dinwiddie County,20960,22602,25046,22183,18839,18166,18492,17949,15442,15374
51055,VA,Elizabeth City County,---,---,---,---,55028,32283,19835,19111,15720,19460
51057,VA,Essex County,8689,8864,7099,6690,6530,7006,6976,8542,9105,9701
51059,VA,Fairfax County,818584,596901,455021,275002,98557,40929,25264,21943,20536,18580
51061,VA,Fauquier County,48741,35889,26375,24066,21248,21039,21071,21869,22526,23374
51063,VA,Floyd County,12005,11563,9775,10462,11351,11967,11698,13115,14092,15388
51065,VA,Fluvanna County,12429,10244,7621,7227,7121,7088,7466,8547,8323,9050
51067,VA,Franklin County,39549,35740,26858,25925,24560,25864,24337,26283,26480,25953
51069,VA,Frederick County,45723,34150,28893,21941,17537,14008,13167,12461,12787,13239
51071,VA,Giles County,16366,17810,16741,17219,18956,14635,12804,11901,11623,10793
51073,VA,Gloucester County,30131,20107,14059,11919,10343,9548,11019,11894,12477,12832
51075,VA,Goochland County,14163,11761,10069,9206,8934,8454,7953,8863,9237,9519
51077,VA,Grayson County,16278,16579,15439,17390,21379,21916,20017,19816,19856,16853
51079,VA,Greene County,10297,7625,5248,4715,4745,5218,5980,6369,6937,6214
51081,VA,Greensville County,8853,10903,9604,16155,16319,14866,13388,11606,11890,9758
51083,VA,Halifax County,29033,30599,30076,33637,41442,41271,41283,41374,40044,37197
51085,VA,Hanover County,63306,50398,37479,27550,21985,18500,17009,18088,17200,17618
51087,VA,Henrico County,217881,180735,154364,117339,57340,41960,30310,18972,23437,30062
51089,VA,Henry County,56942,57654,50901,40335,31219,26481,20088,20238,18459,19265
51091,VA,Highland County,2635,2937,2529,3221,4069,4875,4525,4931,5317,5647
51093,VA,Isle of Wight County,25053,21603,18285,17164,14906,13381,13409,14433,14929,13102
51095,VA,James City County,34859,22763,17853,11539,6317,4907,3879,3676,3624,3688
51097,VA,King and Queen County,6289,5968,5491,5889,6299,6954,7618,9161,9576,9265
51099,VA,King George County,13527,10543,8039,7243,6710,5431,5297,5762,6378,6918
51101,VA,King William County,10913,9334,7497,7563,7589,7855,7929,8739,8547,8380
51103,VA,Lancaster County,10896,10129,9126,9174,8640,8786,8896,9757,9752,8949
51105,VA,Lee County,24496,25956,20321,25824,36106,39296,30419,25293,23840,19856
51107,VA,Loudoun County,86129,57427,37150,24549,21147,20291,19852,20577,21167,21948
51109,VA,Louisa County,20325,17825,14004,12959,12826,13665,14309,17089,16578,16517
51111,VA,Lunenburg County,11419,12124,11687,12523,14116,13844,14058,15260,12780,11705
51113,VA,Madison County,11949,10232,8638,8187,8273,8465,8952,9595,10055,10216
51115,VA,Mathews County,8348,7995,7168,7121,7148,7149,7884,8447,8922,8239
51117,VA,Mecklenburg County,29241,29444,29426,31428,33497,31933,32622,31208,28956,26551
51119,VA,Middlesex County,8653,7719,6295,6319,6715,6673,7273,8157,8852,8220
51121,VA,Montgomery County,73913,63516,47157,32923,29780,21206,19605,18595,17268,15852
51123,VA,Nansemond County,---,---,35166,31366,25238,22771,22530,20199,19878,19251
51125,VA,Nelson County,12778,12204,11702,12752,14042,16241,16345,17277,16821,16075
51127,VA,New Kent County,10445,8781,5300,4504,3995,4092,4300,4541,4682,4865
51129,VA,Norfolk County,---,---,---,51612,99937,35828,30082,57358,52744,50780
51131,VA,Northampton County,13061,14625,14442,16966,17300,17597,18565,17852,16672,13770
51133,VA,Northumberland County,10524,9828,9239,10185,10012,10463,11081,11518,10777,9846
51135,VA,Nottoway County,14993,14666,14260,15141,15479,15556,14866,14161,13462,12366
51137,VA,Orange County,21421,18063,13792,12900,12755,12649,12070,13320,13486,12571
51139,VA,Page County,21690,19401,16581,15572,15152,14863,14852,14770,14147,13794
51141,VA,Patrick County,17473,17647,15282,15282,15642,16613,15787,16850,17195,15403
51143,VA,Pittsylvania County,55655,66147,58789,58296,66096,61697,61424,56493,50709,46894
51145,VA,Powhatan County,15328,13062,7696,6747,5556,5671,6143,6552,6099,6824
51147,VA,Prince Edward County,17320,16456,14379,14121,15398,14922,14520,14767,14266,15045
51149,VA,Prince George County,27394,25733,29092,20270,19679,12226,10311,12915,7848,7752
51151,VA,Princess Anne County,---,---,---,76124,42277,19984,16282,13626,11526,11192
51153,VA,Prince William County,215686,144703,111102,50164,22612,17738,13951,13660,12026,11112
51155,VA,Pulaski County,34496,35229,29564,27258,27758,22767,20566,17111,17246,14609
51157,VA,Rappahannock County,6622,6093,5199,5368,6112,7208,7717,8070,8044,8843
51159,VA,Richmond County,7273,6952,5841,6375,6189,6634,6878,7434,7415,7088
51161,VA,Roanoke County,79332,72945,67339,61693,41486,42897,35289,22395,19623,15837
51163,VA,Rockbridge County,18350,17911,16637,24039,23359,22384,20902,20626,21171,21799
51165,VA,Rockingham County,57482,57038,47890,40485,35079,31289,29709,30047,34903,33527
51167,VA,Russell County,28667,31761,24533,26290,26818,26627,25957,26786,23474,18031
51169,VA,Scott County,23204,25068,24376,25813,27640,26989,24181,24776,23814,22694
51171,VA,Shenandoah County,31636,27559,22852,21825,21169,20898,20655,20808,20942,20253
51173,VA,Smyth County,32370,33366,31349,31066,30187,28861,25125,22125,20326,17121
51175,VA,Southampton County,17550,18731,18582,27195,26522,26442,26870,27555,26302,22848
51177,VA,Spotsylvania County,57403,34435,16424,13819,11920,9905,10056,10571,9935,9239
51179,VA,Stafford County,61236,40470,24587,16876,11902,9548,8050,8104,8070,8097
51181,VA,Surry County,6145,6046,5882,6220,6220,6193,7096,9305,9715,8469
51183,VA,Sussex County,10248,10874,11464,12411,12785,12485,12100,12834,13664,12082
51185,VA,Tazewell County,45960,50511,39816,44791,47512,41607,32477,27840,24946,23384
51187,VA,Warren County,26142,21200,15301,14655,14801,11352,8340,8852,8589,8837
51189,VA,Warwick County,---,---,---,---,39875,9248,8829,11417,6041,4888
51191,VA,Washington County,45887,46487,40835,38076,37536,38197,33850,32376,32830,28995
51193,VA,Westmoreland County,15480,14041,12142,11042,10148,9512,8497,10240,9313,9243
51195,VA,Wise County,39573,43863,35947,43579,56336,52458,51167,46500,34162,19653
51197,VA,Wythe County,25466,25522,22139,21975,23327,22721,20704,20217,20372,20437
51199,VA,York County,42422,35463,33203,21583,11750,8857,7615,8046,7757,7482
51510,VA,Alexandria city,111183,103217,110938,91023,61787,33523,24149,18060,15329,14528
51515,VA,Bedford city,6073,5991,6011,---,---,---,---,---,---,---
51520,VA,Bristol city,18426,19042,14857,17144,15954,9768,8840,6729,6247,4579
