NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,zip code tabulation area
ZCTA5 74425,1448.0,,297.0,,74425
ZCTA5 74875,1268.0,,194.0,,74875
ZCTA5 74902,4102.0,,51.0,,74902
ZCTA5 74939,1164.0,,165.0,,74939
ZCTA5 74951,1307.0,,134.0,,74951
ZCTA5 74957,1198.0,,142.0,,74957
ZCTA5 74430,464.0,,63.0,,74430
ZCTA5 74434,8583.0,,529.0,,74434
ZCTA5 74437,9822.0,,297.0,,74437
ZCTA5 74442,901.0,,150.0,,74442
ZCTA5 74556,359.0,,74.0,,74556
ZCTA5 74560,608.0,,73.0,,74560
ZCTA5 74561,1943.0,,237.0,,74561
ZCTA5 74601,19051.0,,421.0,,74601
ZCTA5 74631,7482.0,,181.0,,74631
ZCTA5 74632,599.0,,154.0,,74632
ZCTA5 74644,528.0,,86.0,,74644
ZCTA5 74646,228.0,,135.0,,74646
ZCTA5 74647,3586.0,,178.0,,74647
ZCTA5 74651,847.0,,130.0,,74651
ZCTA5 74653,3740.0,,69.0,,74653
ZCTA5 74630,752.0,,165.0,,74630
ZCTA5 74643,440.0,,119.0,,74643
ZCTA5 74764,3814.0,,325.0,,74764
ZCTA5 76469,78.0,,37.0,,76469
ZCTA5 74826,1133.0,,124.0,,74826
ZCTA5 74829,1474.0,,290.0,,74829
ZCTA5 76453,1275.0,,190.0,,76453
ZCTA5 76470,3479.0,,479.0,,76470
ZCTA5 76481,255.0,,279.0,,76481
ZCTA5 76523,0.0,,13.0,,76523
ZCTA5 76525,1082.0,,201.0,,76525
ZCTA5 76528,16825.0,,799.0,,76528
ZCTA5 76301,15056.0,,831.0,,76301
ZCTA5 76443,2056.0,,291.0,,76443
ZCTA5 76446,7686.0,,718.0,,76446
ZCTA5 76454,1553.0,,326.0,,76454
ZCTA5 76459,241.0,,99.0,,76459
ZCTA5 76463,382.0,,105.0,,76463
ZCTA5 76466,244.0,,211.0,,76466
ZCTA5 76475,892.0,,180.0,,76475
ZCTA5 76486,1105.0,,246.0,,76486
ZCTA5 76513,37916.0,,1098.0,,76513
ZCTA5 76518,1880.0,,388.0,,76518
ZCTA5 76519,401.0,,323.0,,76519
ZCTA5 76570,2723.0,,453.0,,76570
ZCTA5 76571,7737.0,,680.0,,76571
ZCTA5 76640,3157.0,,656.0,,76640
ZCTA5 76642,6750.0,,342.0,,76642
ZCTA5 76671,1722.0,,225.0,,76671
ZCTA5 76801,25319.0,,514.0,,76801
ZCTA5 76689,3359.0,,300.0,,76689
ZCTA5 76691,6568.0,,506.0,,76691
ZCTA5 76707,15418.0,,1270.0,,76707
ZCTA5 76827,391.0,,119.0,,76827
ZCTA5 76831,36.0,,54.0,,76831
ZCTA5 76834,5328.0,,173.0,,76834
ZCTA5 76837,3279.0,,181.0,,76837
ZCTA5 76845,254.0,,102.0,,76845
ZCTA5 76856,3650.0,,152.0,,76856
ZCTA5 76858,256.0,,84.0,,76858
ZCTA5 76009,21041.0,,1234.0,,76009
ZCTA5 76031,16855.0,,1180.0,,76031
ZCTA5 76036,25597.0,,1283.0,,76036
ZCTA5 76302,13083.0,,629.0,,76302
ZCTA5 76308,19092.0,,981.0,,76308
ZCTA5 76370,257.0,,77.0,,76370
ZCTA5 76380,3639.0,,37.0,,76380
ZCTA5 76424,8811.0,,250.0,,76424
ZCTA5 76442,7813.0,,436.0,,76442
ZCTA5 76444,3585.0,,317.0,,76444
ZCTA5 76445,165.0,,90.0,,76445
ZCTA5 76449,2506.0,,339.0,,76449
ZCTA5 76450,13020.0,,479.0,,76450
ZCTA5 76462,3372.0,,680.0,,76462
ZCTA5 76464,532.0,,137.0,,76464
ZCTA5 76476,2623.0,,573.0,,76476
ZCTA5 76511,2753.0,,426.0,,76511
ZCTA5 76520,7921.0,,404.0,,76520
ZCTA5 76522,36204.0,,422.0,,76522
ZCTA5 76531,4740.0,,311.0,,76531
ZCTA5 76534,2857.0,,489.0,,76534
ZCTA5 76543,30378.0,,1273.0,,76543
ZCTA5 76643,14347.0,,46.0,,76643
ZCTA5 76548,30329.0,,354.0,,76548
ZCTA5 76621,870.0,,151.0,,76621
ZCTA5 76628,34.0,,19.0,,76628
ZCTA5 76648,2789.0,,387.0,,76648
ZCTA5 76657,9897.0,,643.0,,76657
ZCTA5 76012,26919.0,,1310.0,,76012
ZCTA5 76013,33760.0,,1281.0,,76013
ZCTA5 76017,47355.0,,1793.0,,76017
ZCTA5 76020,28207.0,,1187.0,,76020
ZCTA5 77378,16201.0,,1547.0,,77378
ZCTA5 77356,26753.0,,1330.0,,77356
ZCTA5 77357,25359.0,,2106.0,,77357
ZCTA5 77359,475.0,,277.0,,77359
ZCTA5 77382,39861.0,,3065.0,,77382
ZCTA5 77396,57775.0,,2859.0,,77396
ZCTA5 77419,1452.0,,550.0,,77419
ZCTA5 77428,0.0,,13.0,,77428
ZCTA5 77432,103.0,,108.0,,77432
ZCTA5 77435,4258.0,,602.0,,77435
ZCTA5 77441,11308.0,,658.0,,77441
ZCTA5 77447,15219.0,,1205.0,,77447
ZCTA5 77025,28955.0,,1153.0,,77025
ZCTA5 77038,31365.0,,1558.0,,77038
ZCTA5 77039,28385.0,,1694.0,,77039
ZCTA5 77040,48290.0,,1777.0,,77040
ZCTA5 77057,41503.0,,1651.0,,77057
ZCTA5 77060,44828.0,,1542.0,,77060
ZCTA5 77067,34575.0,,1098.0,,77067
ZCTA5 77068,10991.0,,867.0,,77068
ZCTA5 77077,58131.0,,2114.0,,77077
ZCTA5 77303,20163.0,,1548.0,,77303
ZCTA5 77335,2912.0,,554.0,,77335
ZCTA5 77368,166.0,,153.0,,77368
ZCTA5 77381,36507.0,,1044.0,,77381
ZCTA5 77385,25572.0,,1914.0,,77385
ZCTA5 77422,13542.0,,963.0,,77422
ZCTA5 77426,2096.0,,575.0,,77426
ZCTA5 77464,173.0,,72.0,,77464
ZCTA5 77493,32257.0,,1764.0,,77493
ZCTA5 77494,114989.0,,3020.0,,77494
ZCTA5 77872,1819.0,,283.0,,77872
ZCTA5 77964,8304.0,,371.0,,77964
ZCTA5 77970,303.0,,116.0,,77970
ZCTA5 77974,355.0,,134.0,,77974
ZCTA5 77977,601.0,,195.0,,77977
ZCTA5 77984,4028.0,,303.0,,77984
ZCTA5 77991,395.0,,216.0,,77991
ZCTA5 77994,451.0,,162.0,,77994
ZCTA5 76054,12119.0,,611.0,,76054
ZCTA5 76059,5211.0,,381.0,,76059
ZCTA5 76660,587.0,,144.0,,76660
ZCTA5 76667,11096.0,,474.0,,76667
ZCTA5 76708,27467.0,,1305.0,,76708
ZCTA5 76848,64.0,,48.0,,76848
ZCTA5 76854,263.0,,135.0,,76854
ZCTA5 76869,100.0,,84.0,,76869
ZCTA5 76870,230.0,,89.0,,76870
ZCTA5 76872,896.0,,189.0,,76872
ZCTA5 76048,24118.0,,866.0,,76048
ZCTA5 76933,1273.0,,149.0,,76933
ZCTA5 76949,7.0,,3.0,,76949
ZCTA5 76040,32005.0,,1390.0,,76040
ZCTA5 76077,342.0,,169.0,,76077
ZCTA5 76093,1753.0,,376.0,,76093
ZCTA5 76104,18327.0,,1105.0,,76104
ZCTA5 76109,23512.0,,1206.0,,76109
ZCTA5 76117,31860.0,,1210.0,,76117
ZCTA5 76134,26484.0,,1434.0,,76134
ZCTA5 76137,60061.0,,1580.0,,76137
ZCTA5 76179,60286.0,,2101.0,,76179
ZCTA5 76180,36964.0,,840.0,,76180
ZCTA5 76240,27419.0,,797.0,,76240
ZCTA5 76272,4130.0,,669.0,,76272
ZCTA5 76071,4508.0,,592.0,,76071
ZCTA5 76105,21822.0,,1281.0,,76105
ZCTA5 76110,31825.0,,1438.0,,76110
ZCTA5 76111,22320.0,,864.0,,76111
ZCTA5 76112,41743.0,,1411.0,,76112
ZCTA5 76118,16300.0,,828.0,,76118
ZCTA5 76205,22093.0,,1327.0,,76205
ZCTA5 76230,9762.0,,454.0,,76230
ZCTA5 76239,1214.0,,235.0,,76239
ZCTA5 76245,2068.0,,412.0,,76245
ZCTA5 76432,1166.0,,283.0,,76432
ZCTA5 76460,348.0,,190.0,,76460
ZCTA5 76704,7538.0,,749.0,,76704
ZCTA5 76682,2817.0,,338.0,,76682
ZCTA5 76692,10474.0,,546.0,,76692
ZCTA5 76706,38597.0,,1215.0,,76706
ZCTA5 76821,4578.0,,174.0,,76821
ZCTA5 76824,11.0,,18.0,,76824
ZCTA5 76832,687.0,,155.0,,76832
ZCTA5 76842,266.0,,94.0,,76842
ZCTA5 76853,1544.0,,259.0,,76853
ZCTA5 76857,1596.0,,258.0,,76857
ZCTA5 76873,36.0,,20.0,,76873
ZCTA5 76901,30552.0,,1271.0,,76901
ZCTA5 76904,35697.0,,1337.0,,76904
ZCTA5 76905,12769.0,,1028.0,,76905
ZCTA5 76932,3769.0,,57.0,,76932
ZCTA5 76559,5849.0,,267.0,,76559
ZCTA5 76565,104.0,,77.0,,76565
ZCTA5 76574,19026.0,,402.0,,76574
ZCTA5 76637,558.0,,128.0,,76637
ZCTA5 76653,1253.0,,312.0,,76653
ZCTA5 76665,2523.0,,247.0,,76665
ZCTA5 76670,1598.0,,279.0,,76670
ZCTA5 76690,1063.0,,220.0,,76690
ZCTA5 76693,1629.0,,304.0,,76693
ZCTA5 76705,31230.0,,866.0,,76705
ZCTA5 76862,189.0,,80.0,,76862
ZCTA5 76871,700.0,,166.0,,76871
ZCTA5 76890,1100.0,,234.0,,76890
ZCTA5 76930,96.0,,50.0,,76930
ZCTA5 76937,30.0,,33.0,,76937
ZCTA5 76940,115.0,,106.0,,76940
ZCTA5 76958,146.0,,85.0,,76958
ZCTA5 76448,5547.0,,516.0,,76448
ZCTA5 76953,100.0,,46.0,,76953
ZCTA5 76457,3764.0,,407.0,,76457
ZCTA5 76436,237.0,,127.0,,76436
ZCTA5 76452,108.0,,87.0,,76452
ZCTA5 76471,1940.0,,333.0,,76471
ZCTA5 76487,3201.0,,592.0,,76487
ZCTA5 76524,2944.0,,443.0,,76524
ZCTA5 76541,18198.0,,1219.0,,76541
ZCTA5 76554,2139.0,,381.0,,76554
ZCTA5 76556,1372.0,,234.0,,76556
ZCTA5 76887,110.0,,83.0,,76887
ZCTA5 76934,1160.0,,283.0,,76934
ZCTA5 76950,3883.0,,23.0,,76950
ZCTA5 76561,1059.0,,200.0,,76561
ZCTA5 76491,318.0,,79.0,,76491
ZCTA5 76504,23666.0,,1056.0,,76504
ZCTA5 76530,2037.0,,257.0,,76530
ZCTA5 76626,1192.0,,265.0,,76626
ZCTA5 76078,10168.0,,787.0,,76078
ZCTA5 76106,40014.0,,2137.0,,76106
ZCTA5 76474,196.0,,69.0,,76474
ZCTA5 76483,1065.0,,137.0,,76483
ZCTA5 76490,79.0,,48.0,,76490
ZCTA5 76557,5184.0,,619.0,,76557
ZCTA5 76579,4732.0,,555.0,,76579
ZCTA5 76116,50640.0,,2047.0,,76116
ZCTA5 76132,27058.0,,1010.0,,76132
ZCTA5 76225,3035.0,,435.0,,76225
ZCTA5 76233,3327.0,,524.0,,76233
ZCTA5 76249,8550.0,,751.0,,76249
ZCTA5 76253,294.0,,167.0,,76253
ZCTA5 76255,5444.0,,268.0,,76255
ZCTA5 76266,15695.0,,685.0,,76266
ZCTA5 76270,1834.0,,387.0,,76270
ZCTA5 76271,1741.0,,548.0,,76271
ZCTA5 76351,2047.0,,263.0,,76351
ZCTA5 76354,12021.0,,313.0,,76354
ZCTA5 76371,1376.0,,189.0,,76371
ZCTA5 76377,793.0,,193.0,,76377
ZCTA5 76384,12289.0,,167.0,,76384
ZCTA5 76389,1413.0,,207.0,,76389
ZCTA5 76632,1732.0,,361.0,,76632
ZCTA5 76633,5286.0,,472.0,,76633
ZCTA5 76636,1404.0,,257.0,,76636
ZCTA5 76641,1688.0,,263.0,,76641
ZCTA5 76649,635.0,,150.0,,76649
ZCTA5 76664,3762.0,,343.0,,76664
ZCTA5 76431,3415.0,,583.0,,76431
ZCTA5 76433,1517.0,,262.0,,76433
ZCTA5 76825,6798.0,,170.0,,76825
ZCTA5 76841,25.0,,28.0,,76841
ZCTA5 76844,3706.0,,219.0,,76844
ZCTA5 76874,0.0,,13.0,,76874
ZCTA5 76875,522.0,,101.0,,76875
ZCTA5 76878,1857.0,,160.0,,76878
ZCTA5 76935,1912.0,,487.0,,76935
ZCTA5 76941,1360.0,,159.0,,76941
ZCTA5 76955,180.0,,113.0,,76955
ZCTA5 76028,69413.0,,1548.0,,76028
ZCTA5 76226,25100.0,,989.0,,76226
ZCTA5 76227,32000.0,,1167.0,,76227
ZCTA5 76015,16253.0,,931.0,,76015
ZCTA5 76034,26001.0,,70.0,,76034
ZCTA5 76050,6241.0,,639.0,,76050
ZCTA5 76053,30939.0,,830.0,,76053
ZCTA5 76058,18535.0,,892.0,,76058
ZCTA5 76542,49857.0,,1828.0,,76542
ZCTA5 76527,3681.0,,581.0,,76527
ZCTA5 76537,5631.0,,498.0,,76537
ZCTA5 76539,8566.0,,917.0,,76539
ZCTA5 76550,12905.0,,585.0,,76550
ZCTA5 76566,292.0,,163.0,,76566
ZCTA5 76567,9170.0,,578.0,,76567
ZCTA5 76577,3052.0,,384.0,,76577
ZCTA5 76622,1066.0,,223.0,,76622
ZCTA5 76629,1627.0,,258.0,,76629
ZCTA5 76645,10459.0,,271.0,,76645
ZCTA5 76687,1898.0,,326.0,,76687
ZCTA5 77471,41139.0,,1560.0,,77471
ZCTA5 77483,226.0,,203.0,,77483
ZCTA5 77504,23875.0,,1348.0,,77504
ZCTA5 77545,24954.0,,1754.0,,77545
ZCTA5 77566,29602.0,,324.0,,77566
ZCTA5 77575,16640.0,,912.0,,77575
ZCTA5 77578,20310.0,,1871.0,,77578
ZCTA5 77611,8633.0,,336.0,,77611
ZCTA5 77617,34.0,,34.0,,77617
ZCTA5 77622,1292.0,,339.0,,77622
ZCTA5 77655,330.0,,100.0,,77655
ZCTA5 77338,42787.0,,1707.0,,77338
ZCTA5 77339,41205.0,,1399.0,,77339
ZCTA5 77362,5960.0,,1624.0,,77362
ZCTA5 77364,1551.0,,397.0,,77364
ZCTA5 77365,34781.0,,2294.0,,77365
ZCTA5 77371,7910.0,,851.0,,77371
ZCTA5 77429,88344.0,,2645.0,,77429
ZCTA5 77444,632.0,,287.0,,77444
ZCTA5 77454,15.0,,23.0,,77454
ZCTA5 77468,42.0,,68.0,,77468
ZCTA5 77473,90.0,,60.0,,77473
ZCTA5 77475,889.0,,365.0,,77475
ZCTA5 77489,36548.0,,1279.0,,77489
ZCTA5 77507,0.0,,13.0,,77507
ZCTA5 77511,46869.0,,1732.0,,77511
ZCTA5 77517,5429.0,,884.0,,77517
ZCTA5 77535,34291.0,,1611.0,,77535
ZCTA5 77539,44041.0,,1740.0,,77539
ZCTA5 77551,21861.0,,769.0,,77551
ZCTA5 77554,8769.0,,926.0,,77554
ZCTA5 77560,610.0,,281.0,,77560
ZCTA5 77562,10380.0,,1047.0,,77562
ZCTA5 77590,31498.0,,993.0,,77590
ZCTA5 77660,1205.0,,429.0,,77660
ZCTA5 77713,13469.0,,1083.0,,77713
ZCTA5 77807,11119.0,,962.0,,77807
ZCTA5 77835,2317.0,,496.0,,77835
ZCTA5 77857,700.0,,163.0,,77857
ZCTA5 77880,1197.0,,339.0,,77880
ZCTA5 77861,2398.0,,447.0,,77861
ZCTA5 77868,17028.0,,670.0,,77868
ZCTA5 77876,85.0,,90.0,,77876
ZCTA5 77905,14645.0,,711.0,,77905
ZCTA5 77960,56.0,,72.0,,77960
ZCTA5 77963,5712.0,,339.0,,77963
ZCTA5 77978,757.0,,197.0,,77978
ZCTA5 77657,21612.0,,781.0,,77657
ZCTA5 77708,12918.0,,1004.0,,77708
ZCTA5 77833,29737.0,,789.0,,77833
ZCTA5 77845,63078.0,,1431.0,,77845
ZCTA5 77449,122814.0,,3326.0,,77449
ZCTA5 77450,73683.0,,1868.0,,77450
ZCTA5 77456,1588.0,,623.0,,77456
ZCTA5 77459,69546.0,,2070.0,,77459
ZCTA5 77476,187.0,,110.0,,77476
ZCTA5 77480,8178.0,,658.0,,77480
ZCTA5 77505,24022.0,,1034.0,,77505
ZCTA5 77515,32554.0,,1036.0,,77515
ZCTA5 77519,1129.0,,501.0,,77519
ZCTA5 77531,16141.0,,245.0,,77531
ZCTA5 77534,2303.0,,448.0,,77534
ZCTA5 77536,33015.0,,589.0,,77536
ZCTA5 77538,1030.0,,299.0,,77538
ZCTA5 77546,53320.0,,821.0,,77546
ZCTA5 77563,10680.0,,453.0,,77563
ZCTA5 77581,49612.0,,1625.0,,77581
ZCTA5 77583,36903.0,,3345.0,,77583
ZCTA5 77587,17040.0,,339.0,,77587
ZCTA5 77616,563.0,,234.0,,77616
ZCTA5 77624,619.0,,224.0,,77624
ZCTA5 77640,15796.0,,838.0,,77640
ZCTA5 77662,26077.0,,822.0,,77662
ZCTA5 77665,6236.0,,819.0,,77665
ZCTA5 77702,2762.0,,514.0,,77702
ZCTA5 77705,40251.0,,1306.0,,77705
ZCTA5 77706,29792.0,,1103.0,,77706
ZCTA5 77802,26128.0,,1288.0,,77802
ZCTA5 77836,11913.0,,511.0,,77836
ZCTA5 77856,5348.0,,359.0,,77856
ZCTA5 77879,5582.0,,513.0,,77879
ZCTA5 77961,303.0,,220.0,,77961
ZCTA5 77962,3704.0,,485.0,,77962
ZCTA5 77968,3198.0,,484.0,,77968
ZCTA5 77971,1013.0,,409.0,,77971
ZCTA5 77982,971.0,,397.0,,77982
ZCTA5 77086,29178.0,,1206.0,,77086
ZCTA5 77304,30785.0,,1365.0,,77304
ZCTA5 77306,13245.0,,1684.0,,77306
ZCTA5 77331,7699.0,,929.0,,77331
ZCTA5 77011,17803.0,,1341.0,,77011
ZCTA5 77012,19468.0,,1219.0,,77012
ZCTA5 77013,20706.0,,1071.0,,77013
ZCTA5 77005,28552.0,,644.0,,77005
ZCTA5 77007,37492.0,,1404.0,,77007
ZCTA5 77017,32720.0,,1423.0,,77017
ZCTA5 77019,21319.0,,1088.0,,77019
ZCTA5 76710,24685.0,,1083.0,,76710
ZCTA5 76656,2499.0,,274.0,,76656
ZCTA5 76711,9772.0,,872.0,,76711
ZCTA5 76252,2834.0,,296.0,,76252
ZCTA5 76264,1508.0,,380.0,,76264
ZCTA5 76681,675.0,,235.0,,76681
ZCTA5 75961,15644.0,,1099.0,,75961
ZCTA5 75972,5997.0,,334.0,,75972
ZCTA5 75558,1770.0,,604.0,,75558
ZCTA5 75751,16855.0,,757.0,,75751
ZCTA5 75929,1682.0,,377.0,,75929
ZCTA5 75148,6060.0,,478.0,,75148
ZCTA5 75231,41072.0,,1351.0,,75231
ZCTA5 75448,724.0,,210.0,,75448
ZCTA5 75493,533.0,,168.0,,75493
ZCTA5 75640,4585.0,,661.0,,75640
ZCTA5 75770,3223.0,,491.0,,75770
ZCTA5 75134,22337.0,,854.0,,75134
ZCTA5 75226,4674.0,,505.0,,75226
ZCTA5 75969,3965.0,,685.0,,75969
ZCTA5 75125,6333.0,,674.0,,75125
ZCTA5 75094,23370.0,,424.0,,75094
ZCTA5 75227,58995.0,,2077.0,,75227
ZCTA5 75414,2879.0,,389.0,,75414
ZCTA5 75440,6506.0,,539.0,,75440
ZCTA5 75938,2809.0,,380.0,,75938
ZCTA5 75851,4878.0,,389.0,,75851
ZCTA5 75949,7501.0,,607.0,,75949
ZCTA5 73731,115.0,,48.0,,73731
ZCTA5 73737,3521.0,,199.0,,73737
ZCTA5 73757,233.0,,99.0,,73757
ZCTA5 73758,93.0,,48.0,,73758
ZCTA5 73801,15529.0,,381.0,,73801
ZCTA5 73838,345.0,,78.0,,73838
ZCTA5 73842,549.0,,130.0,,73842
ZCTA5 73937,242.0,,60.0,,73937
ZCTA5 73744,158.0,,67.0,,73744
ZCTA5 73749,414.0,,92.0,,73749
ZCTA5 73755,820.0,,164.0,,73755
ZCTA5 73756,349.0,,104.0,,73756
ZCTA5 73759,1565.0,,140.0,,73759
ZCTA5 73835,235.0,,77.0,,73835
ZCTA5 73840,739.0,,143.0,,73840
ZCTA5 73855,86.0,,42.0,,73855
ZCTA5 73857,681.0,,180.0,,73857
ZCTA5 73901,185.0,,104.0,,73901
ZCTA5 73932,2304.0,,193.0,,73932
ZCTA5 73945,2884.0,,296.0,,73945
ZCTA5 73071,42656.0,,1162.0,,73071
ZCTA5 73072,46675.0,,1151.0,,73072
ZCTA5 73073,473.0,,115.0,,73073
ZCTA5 73084,6878.0,,378.0,,73084
ZCTA5 73099,68676.0,,936.0,,73099
ZCTA5 73108,15156.0,,967.0,,73108
ZCTA5 73120,35771.0,,890.0,,73120
ZCTA5 73401,35952.0,,437.0,,73401
ZCTA5 73437,105.0,,44.0,,73437
ZCTA5 73438,3480.0,,127.0,,73438
ZCTA5 73456,2113.0,,144.0,,73456
ZCTA5 73537,578.0,,120.0,,73537
ZCTA5 73645,1436.0,,297.0,,73645
ZCTA5 73552,1512.0,,225.0,,73552
ZCTA5 73556,133.0,,49.0,,73556
ZCTA5 73639,588.0,,136.0,,73639
ZCTA5 73716,497.0,,119.0,,73716
ZCTA5 73717,7031.0,,201.0,,73717
ZCTA5 73719,79.0,,35.0,,73719
ZCTA5 73106,12683.0,,885.0,,73106
ZCTA5 73111,11368.0,,820.0,,73111
ZCTA5 73114,18312.0,,922.0,,73114
ZCTA5 73119,32119.0,,1373.0,,73119
ZCTA5 73127,25134.0,,1139.0,,73127
ZCTA5 73131,3823.0,,578.0,,73131
ZCTA5 73139,17563.0,,1248.0,,73139
ZCTA5 73145,3277.0,,691.0,,73145
ZCTA5 73159,33816.0,,1246.0,,73159
ZCTA5 73162,29747.0,,1116.0,,73162
ZCTA5 73170,37699.0,,898.0,,73170
ZCTA5 73430,1336.0,,177.0,,73430
ZCTA5 73448,6295.0,,255.0,,73448
ZCTA5 73458,895.0,,141.0,,73458
ZCTA5 73526,2385.0,,219.0,,73526
ZCTA5 73527,5284.0,,567.0,,73527
ZCTA5 73539,185.0,,73.0,,73539
ZCTA5 73541,2714.0,,364.0,,73541
ZCTA5 73002,906.0,,124.0,,73002
ZCTA5 73009,1308.0,,149.0,,73009
ZCTA5 73095,1911.0,,212.0,,73095
ZCTA5 73024,785.0,,176.0,,73024
ZCTA5 73042,1116.0,,126.0,,73042
ZCTA5 73065,8404.0,,229.0,,73065
ZCTA5 73109,23144.0,,1269.0,,73109
ZCTA5 73115,21032.0,,275.0,,73115
ZCTA5 73132,28199.0,,1067.0,,73132
ZCTA5 73149,5082.0,,384.0,,73149
ZCTA5 73151,1861.0,,280.0,,73151
ZCTA5 73165,6720.0,,529.0,,73165
ZCTA5 73425,40.0,,24.0,,73425
ZCTA5 73432,1141.0,,127.0,,73432
ZCTA5 73433,3002.0,,240.0,,73433
ZCTA5 73444,118.0,,86.0,,73444
ZCTA5 73013,52254.0,,1505.0,,73013
ZCTA5 73017,1568.0,,241.0,,73017
ZCTA5 73021,241.0,,71.0,,73021
ZCTA5 73011,326.0,,78.0,,73011
ZCTA5 73020,23966.0,,637.0,,73020
ZCTA5 73045,11293.0,,482.0,,73045
ZCTA5 73047,5135.0,,201.0,,73047
ZCTA5 73056,346.0,,99.0,,73056
ZCTA5 73067,2336.0,,248.0,,73067
ZCTA5 73006,3178.0,,325.0,,73006
ZCTA5 73007,2349.0,,479.0,,73007
ZCTA5 73010,19735.0,,611.0,,73010
ZCTA5 73015,3011.0,,205.0,,73015
ZCTA5 73033,484.0,,81.0,,73033
ZCTA5 73051,10399.0,,524.0,,73051
ZCTA5 73053,757.0,,72.0,,73053
ZCTA5 73061,1659.0,,157.0,,73061
ZCTA5 73066,330.0,,85.0,,73066
ZCTA5 73086,8687.0,,304.0,,73086
ZCTA5 73068,12458.0,,580.0,,73068
ZCTA5 73069,24416.0,,991.0,,73069
ZCTA5 73079,495.0,,67.0,,73079
ZCTA5 73092,973.0,,120.0,,73092
ZCTA5 73097,167.0,,132.0,,73097
ZCTA5 73116,9205.0,,435.0,,73116
ZCTA5 73129,19764.0,,1194.0,,73129
ZCTA5 73130,20604.0,,681.0,,73130
ZCTA5 73150,4770.0,,327.0,,73150
ZCTA5 73173,3014.0,,255.0,,73173
ZCTA5 73179,5299.0,,606.0,,73179
ZCTA5 73459,1063.0,,144.0,,73459
ZCTA5 73505,48713.0,,1230.0,,73505
ZCTA5 73540,586.0,,386.0,,73540
ZCTA5 73542,4501.0,,138.0,,73542
ZCTA5 73546,1036.0,,123.0,,73546
ZCTA5 73548,301.0,,139.0,,73548
ZCTA5 73553,71.0,,66.0,,73553
ZCTA5 73560,839.0,,161.0,,73560
ZCTA5 73562,585.0,,117.0,,73562
ZCTA5 73568,1060.0,,211.0,,73568
ZCTA5 74552,1183.0,,131.0,,74552
ZCTA5 74557,497.0,,82.0,,74557
ZCTA5 74558,410.0,,56.0,,74558
ZCTA5 74567,96.0,,47.0,,74567
ZCTA5 74633,341.0,,77.0,,74633
ZCTA5 74641,637.0,,72.0,,74641
ZCTA5 74701,25267.0,,559.0,,74701
ZCTA5 74730,4800.0,,372.0,,74730
ZCTA5 74570,1111.0,,132.0,,74570
ZCTA5 74472,723.0,,140.0,,74472
ZCTA5 74435,3269.0,,322.0,,74435
ZCTA5 74436,5718.0,,460.0,,74436
ZCTA5 74459,85.0,,36.0,,74459
ZCTA5 74521,191.0,,46.0,,74521
ZCTA5 74522,266.0,,65.0,,74522
ZCTA5 74528,194.0,,52.0,,74528
ZCTA5 74531,1039.0,,130.0,,74531
ZCTA5 74533,846.0,,119.0,,74533
ZCTA5 74536,1557.0,,129.0,,74536
ZCTA5 74546,712.0,,115.0,,74546
ZCTA5 74571,3486.0,,212.0,,74571
ZCTA5 74604,12597.0,,448.0,,74604
ZCTA5 74652,798.0,,109.0,,74652
ZCTA5 74731,1438.0,,292.0,,74731
ZCTA5 74754,253.0,,86.0,,74754
ZCTA5 74766,1556.0,,125.0,,74766
ZCTA5 74830,241.0,,50.0,,74830
ZCTA5 74832,902.0,,166.0,,74832
ZCTA5 74836,211.0,,137.0,,74836
ZCTA5 74842,128.0,,47.0,,74842
ZCTA5 74852,1406.0,,206.0,,74852
ZCTA5 74864,5149.0,,418.0,,74864
ZCTA5 74865,1791.0,,199.0,,74865
ZCTA5 74880,1958.0,,190.0,,74880
ZCTA5 74937,5492.0,,174.0,,74937
ZCTA5 74450,1846.0,,225.0,,74450
ZCTA5 74452,386.0,,132.0,,74452
ZCTA5 74525,9492.0,,219.0,,74525
ZCTA5 74457,463.0,,127.0,,74457
ZCTA5 74463,2145.0,,314.0,,74463
ZCTA5 74431,889.0,,105.0,,74431
ZCTA5 74535,101.0,,47.0,,74535
ZCTA5 74549,74.0,,33.0,,74549
ZCTA5 74554,1738.0,,152.0,,74554
ZCTA5 74555,735.0,,126.0,,74555
ZCTA5 74569,1288.0,,132.0,,74569
ZCTA5 74574,1264.0,,138.0,,74574
ZCTA5 74637,1706.0,,167.0,,74637
ZCTA5 74650,654.0,,107.0,,74650
ZCTA5 74726,2345.0,,260.0,,74726
ZCTA5 74734,1157.0,,137.0,,74734
ZCTA5 74738,686.0,,135.0,,74738
ZCTA5 74871,2483.0,,249.0,,74871
ZCTA5 74565,706.0,,74.0,,74565
ZCTA5 74576,84.0,,33.0,,74576
ZCTA5 74577,218.0,,52.0,,74577
ZCTA5 74075,24891.0,,1058.0,,74075
ZCTA5 74081,1823.0,,176.0,,74081
ZCTA5 74105,25046.0,,612.0,,74105
ZCTA5 74110,14812.0,,596.0,,74110
ZCTA5 74131,2708.0,,250.0,,74131
ZCTA5 74134,16254.0,,593.0,,74134
ZCTA5 74331,7218.0,,425.0,,74331
ZCTA5 74349,312.0,,54.0,,74349
ZCTA5 74369,2047.0,,134.0,,74369
ZCTA5 74447,16391.0,,343.0,,74447
