,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
69544,190105537,2019-01-18,1415,1,Central,165,45,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,18,1,January,Friday,14,15,False,34.0439,-118.2479,White,Misdemeanor,POINT (-118.2479 34.0439)
69552,190105547,2019-01-18,1420,1,Central,165,27,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,18,1,January,Friday,14,20,False,34.0439,-118.2479,Black,Misdemeanor,POINT (-118.2479 34.0439)
69554,190105534,2019-01-18,1455,1,Central,155,30,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,200 E  6TH                          ST,"34.0448, -118.2474",2019,1,18,1,January,Friday,14,55,False,34.0448,-118.2474,White,Misdemeanor,POINT (-118.2474 34.0448)
69568,190105553,2019-01-18,1430,1,Central,165,41,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,18,1,January,Friday,14,30,False,34.0439,-118.2479,Hispanic,Misdemeanor,POINT (-118.2479 34.0439)
69576,190105545,2019-01-18,0830,1,Central,165,40,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0435, -118.2471",2019,1,18,1,January,Friday,08,30,False,34.0435,-118.2471,Black,Misdemeanor,POINT (-118.2471 34.0435)
69578,190105551,2019-01-18,1500,1,Central,165,41,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,18,1,January,Friday,15,00,False,34.0439,-118.2479,Hispanic,Misdemeanor,POINT (-118.2479 34.0439)
69612,190105550,2019-01-18,1430,1,Central,165,56,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,18,1,January,Friday,14,30,False,34.0439,-118.2479,Black,Misdemeanor,POINT (-118.2479 34.0439)
69733,190605051,2019-01-17,2000,6,Hollywood,646,24,M,W,nan,,M,41.18SLAMC,,6700    HOLLYWOOD                    BL,"34.1016, -118.3361",2019,1,17,1,January,Thursday,20,00,False,34.1016,-118.3361,White,Misdemeanor,POINT (-118.3361 34.1016)
69763,190605048,2019-01-17,2010,6,Hollywood,646,25,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6700    HOLLYWOOD                    BL,"34.1016, -118.3361",2019,1,17,1,January,Thursday,20,10,False,34.1016,-118.3361,White,Misdemeanor,POINT (-118.3361 34.1016)
69773,190605043,2019-01-17,2000,6,Hollywood,646,21,M,O,nan,,M,41.18(D)LAM,,6700    HOLLYWOOD                    BL,"34.1016, -118.3361",2019,1,17,1,January,Thursday,20,00,False,34.1016,-118.3361,Other,Misdemeanor,POINT (-118.3361 34.1016)
69775,190105322,2019-01-17,1555,1,Central,148,73,M,W,nan,,I,41.18ALAMC,,3RD,"34.0438, -118.2416",2019,1,17,1,January,Thursday,15,55,False,34.0438,-118.2416,White,Infraction,POINT (-118.2416 34.0438)
69797,190605047,2019-01-17,2000,6,Hollywood,646,23,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6700    HOLLYWOOD                    BL,"34.1016, -118.3361",2019,1,17,1,January,Thursday,20,00,False,34.1016,-118.3361,White,Misdemeanor,POINT (-118.3361 34.1016)
70111,191404974,2019-01-15,0800,14,Pacific,1412,49,F,W,nan,,O,41.18(4)LAM,,PARK,"33.9913, -118.4775",2019,1,15,1,January,Tuesday,08,00,False,33.9913,-118.4775,White,Other,POINT (-118.4775 33.9913)
70117,191404978,2019-01-15,0805,14,Pacific,1412,25,M,H,nan,,I,41.18(A)LAM,,PARK,"33.9913, -118.4775",2019,1,15,1,January,Tuesday,08,05,False,33.9913,-118.4775,Hispanic,Infraction,POINT (-118.4775 33.9913)
70119,190504724,2019-01-15,0845,5,Harbor,566,23,M,H,nan,,I,41.18DLAMC,,8TH                          ST,"33.7369, -118.2814",2019,1,15,1,January,Tuesday,08,45,False,33.7369,-118.2814,Hispanic,Infraction,POINT (-118.2814 33.7369)
70153,191404976,2019-01-15,0800,14,Pacific,1412,34,M,W,nan,,I,41.18(A)LAM,,PARK,"33.9913, -118.4775",2019,1,15,1,January,Tuesday,08,00,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
70443,191404903,2019-01-13,0810,14,Pacific,1413,30,M,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,13,1,January,Sunday,08,10,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
70701,190606638,2019-01-12,0745,6,Hollywood,676,37,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,1,January,Saturday,07,45,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
70959,190104780,2019-01-11,1535,1,Central,162,23,M,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH,"34.0452, -118.2569",2019,1,11,1,January,Friday,15,35,False,34.0452,-118.2569,Other,Misdemeanor,POINT (-118.2569 34.0452)
71142,191404906,2019-01-10,0745,14,Pacific,1413,22,M,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,1,10,1,January,Thursday,07,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
71152,191404910,2019-01-10,0725,14,Pacific,1431,44,M,W,nan,,I,41.18(A)LAM,,PARK                         AV,"33.988, -118.4703",2019,1,10,1,January,Thursday,07,25,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
71158,191404904,2019-01-10,0740,14,Pacific,1413,50,F,W,nan,,I,41.18(D)LAM,,ROSE                         AV,"33.9976, -118.4751",2019,1,10,1,January,Thursday,07,40,False,33.9976,-118.4751,White,Infraction,POINT (-118.4751 33.9976)
71198,191404907,2019-01-10,0740,14,Pacific,1413,46,M,W,nan,,I,41.18(A)LAM,,ROSE                         AV,"33.9976, -118.4751",2019,1,10,1,January,Thursday,07,40,False,33.9976,-118.4751,White,Infraction,POINT (-118.4751 33.9976)
71306,191404912,2019-01-10,2150,14,Pacific,1431,37,M,B,nan,,I,41.18(A)LAM,,OZONE,"33.988, -118.4703",2019,1,10,1,January,Thursday,21,50,False,33.988,-118.4703,Black,Infraction,POINT (-118.4703 33.988)
71485,191404649,2019-01-09,0945,14,Pacific,1413,43,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,9,1,January,Wednesday,09,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
71579,191404654,2019-01-09,0910,14,Pacific,1413,23,F,W,nan,,I,41.18(G)LAM,,3RD,"33.997, -118.4761",2019,1,9,1,January,Wednesday,09,10,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
71593,190104856,2019-01-09,1400,1,Central,155,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,9,1,January,Wednesday,14,00,False,34.0439,-118.2479,Hispanic,Misdemeanor,POINT (-118.2479 34.0439)
71603,191404650,2019-01-09,0945,14,Pacific,1413,29,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,9,1,January,Wednesday,09,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
71605,190104850,2019-01-09,2100,1,Central,155,49,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,9,1,January,Wednesday,21,00,False,34.0439,-118.2479,White,Misdemeanor,POINT (-118.2479 34.0439)
71607,190104855,2019-01-09,1400,1,Central,155,30,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,1,9,1,January,Wednesday,14,00,False,34.0439,-118.2479,White,Misdemeanor,POINT (-118.2479 34.0439)
71762,190504521,2019-01-08,0925,5,Harbor,566,28,F,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,8TH,"33.7369, -118.2814",2019,1,8,1,January,Tuesday,09,25,False,33.7369,-118.2814,Hispanic,Misdemeanor,POINT (-118.2814 33.7369)
71800,190104784,2019-01-08,1650,1,Central,155,26,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0439, -118.2479",2019,1,8,1,January,Tuesday,16,50,False,34.0439,-118.2479,White,Misdemeanor,POINT (-118.2479 34.0439)
72015,190504522,2019-01-07,1240,5,Harbor,566,45,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,8TH,"33.7369, -118.2814",2019,1,7,1,January,Monday,12,40,False,33.7369,-118.2814,Hispanic,Misdemeanor,POINT (-118.2814 33.7369)
72152,191404666,2019-01-06,1350,14,Pacific,1413,48,M,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,6,1,January,Sunday,13,50,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
72340,190804189,2019-01-05,1025,8,West LA,853,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0445, -118.4491",2019,1,5,1,January,Saturday,10,25,False,34.0445,-118.4491,Hispanic,Misdemeanor,POINT (-118.4491 34.0445)
72432,191404470,2019-01-05,0915,14,Pacific,1413,18,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,5,1,January,Saturday,09,15,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
72450,191404469,2019-01-05,0915,14,Pacific,1413,55,M,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,5,1,January,Saturday,09,15,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
72634,190504336,2019-01-04,1200,5,Harbor,500,31,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"33.7369, -118.2814",2019,1,4,1,January,Friday,12,00,False,33.7369,-118.2814,White,Misdemeanor,POINT (-118.2814 33.7369)
72831,190104560,2019-01-03,1430,1,Central,123,56,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST,"34.0541, -118.2451",2019,1,3,1,January,Thursday,14,30,False,34.0541,-118.2451,White,Misdemeanor,POINT (-118.2451 34.0541)
72905,190104559,2019-01-03,1400,1,Central,128,55,M,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST,"34.0504, -118.2409",2019,1,3,1,January,Thursday,14,00,False,34.0504,-118.2409,Other,Misdemeanor,POINT (-118.2409 34.0504)
72933,190104561,2019-01-03,1405,1,Central,123,29,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST                          ST,"34.0541, -118.2451",2019,1,3,1,January,Thursday,14,05,False,34.0541,-118.2451,Black,Misdemeanor,POINT (-118.2451 34.0541)
72949,190104558,2019-01-03,1400,1,Central,128,31,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST,"34.0504, -118.2409",2019,1,3,1,January,Thursday,14,00,False,34.0504,-118.2409,Hispanic,Misdemeanor,POINT (-118.2409 34.0504)
73078,191504265,2019-01-02,1710,15,N Hollywood,1546,40,F,H,nan,,I,41.18(D)LAM,,RIVERSIDE,"34.1577, -118.3801",2019,1,2,1,January,Wednesday,17,10,False,34.1577,-118.3801,Hispanic,Infraction,POINT (-118.3801 34.1577)
73084,191504263,2019-01-02,1715,15,N Hollywood,1546,48,M,W,nan,,I,41.18(D)LAM,,RIVERSIDE,"34.1577, -118.3801",2019,1,2,1,January,Wednesday,17,15,False,34.1577,-118.3801,White,Infraction,POINT (-118.3801 34.1577)
73130,190504115,2019-01-02,1100,5,Harbor,566,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"33.7369, -118.2804",2019,1,2,1,January,Wednesday,11,00,False,33.7369,-118.2804,Hispanic,Misdemeanor,POINT (-118.2804 33.7369)
73132,191404175,2019-01-02,1100,14,Pacific,1413,31,F,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,2,1,January,Wednesday,11,00,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
73146,190504118,2019-01-02,1100,5,Harbor,566,43,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,8TH                          ST,"33.7369, -118.2804",2019,1,2,1,January,Wednesday,11,00,False,33.7369,-118.2804,Hispanic,Misdemeanor,POINT (-118.2804 33.7369)
73158,190504120,2019-01-02,0615,5,Harbor,555,56,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,800 W  MIRAFLORES                   AV,"33.7483, -118.2931",2019,1,2,1,January,Wednesday,06,15,False,33.7483,-118.2931,Hispanic,Misdemeanor,POINT (-118.2931 33.7483)
73168,191504267,2019-01-02,1730,15,N Hollywood,1546,53,F,W,nan,,I,41.18(D)LAM,,RIVERSIDE                    DR,"34.1577, -118.3801",2019,1,2,1,January,Wednesday,17,30,False,34.1577,-118.3801,White,Infraction,POINT (-118.3801 34.1577)
73174,190504114,2019-01-02,1100,5,Harbor,566,24,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"33.7369, -118.2804",2019,1,2,1,January,Wednesday,11,00,False,33.7369,-118.2804,Hispanic,Misdemeanor,POINT (-118.2804 33.7369)
