Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
1673,LAD,2011-09-01,@,PIT,W 6-4,42,36,6,11,9,2,0,0,5,1,1,4,7,.306,.381,.361,.742,13,0,1,0,1,1
1674,LAD,2011-08-31,,SDP,W 4-2,34,32,4,9,6,2,0,1,4,0,1,2,7,.281,.324,.438,.761,14,1,0,0,0,0
1675,LAD,2011-08-30,,SDP,W 8-5,40,27,8,7,6,0,0,1,8,0,1,12,3,.259,.475,.370,.845,10,2,0,0,1,1
1676,LAD,2011-08-29,,SDP,W 4-1,33,28,4,6,3,2,0,1,4,1,0,4,6,.214,.303,.393,.696,11,0,0,0,1,1
1677,LAD,2011-08-28,,COL,L 6-7,41,34,6,8,4,3,1,0,6,2,0,6,9,.235,.341,.382,.724,13,0,0,0,1,0
1678,LAD,2011-08-27,,COL,W 7-6 (11),48,41,7,13,9,2,0,2,7,0,0,5,5,.317,.404,.512,.916,21,1,1,1,0,1
1679,LAD,2011-08-26,,COL,W 6-1,34,31,6,9,6,1,0,2,5,0,0,3,7,.290,.353,.516,.869,16,1,0,0,0,1
1680,LAD,2011-08-24,@,STL,W 9-4,43,40,9,13,8,3,0,2,9,0,0,2,9,.325,.357,.550,.907,22,0,0,1,0,0
1681,LAD,2011-08-23,@,STL,W 13-2,44,40,13,14,6,4,0,4,13,0,0,3,7,.350,.395,.750,1.145,30,0,0,1,0,0
1682,LAD,2011-08-22,@,STL,W 2-1,35,33,2,6,5,0,1,0,2,0,0,1,8,.182,.229,.242,.471,8,1,1,0,0,0
1683,LAD,2011-08-21,@,COL,L 3-5,36,34,3,8,5,2,0,1,3,0,0,2,5,.235,.278,.382,.660,13,0,0,0,0,0
1684,LAD,2011-08-20,@,COL,L 6-7 (13),56,53,6,17,14,1,0,2,6,1,2,2,10,.321,.345,.453,.798,24,0,0,1,0,1
1685,LAD,2011-08-19,@,COL,W 8-2,41,35,8,10,6,2,0,2,8,0,0,5,8,.286,.375,.514,.889,18,1,0,1,0,0
1686,LAD,2011-08-18,@,MIL,W 5-1,38,35,5,9,6,2,0,1,4,1,0,2,10,.257,.289,.400,.689,14,1,0,0,1,0
1687,LAD,2011-08-17,@,MIL,L 1-3,37,33,1,6,5,0,0,1,1,1,1,4,11,.182,.270,.273,.543,9,0,0,0,0,0
1688,LAD,2011-08-16,@,MIL,L 1-2,32,31,1,4,4,0,0,0,1,2,0,1,9,.129,.156,.129,.285,4,0,0,0,0,0
1689,LAD,2011-08-15,@,MIL,L 0-3,32,27,0,7,6,1,0,0,0,0,0,5,5,.259,.375,.296,.671,8,2,0,0,0,0
1690,LAD,2011-08-14,,HOU,W 7-0,38,33,7,10,6,1,0,3,7,2,0,5,5,.303,.395,.606,1.001,20,1,0,0,0,0
1691,LAD,2011-08-13,,HOU,W 6-1,37,31,6,9,7,0,1,1,5,2,0,3,6,.290,.343,.452,.794,14,2,0,2,1,1
1692,LAD,2011-08-12,,HOU,W 1-0 (10),40,32,1,5,3,1,1,0,1,0,0,8,9,.156,.325,.250,.575,8,0,0,0,0,3
1693,LAD,2011-08-10,,PHI,L 8-9,42,37,8,12,6,4,1,1,8,1,0,4,10,.324,.381,.568,.949,21,0,0,0,1,0
1694,LAD,2011-08-09,,PHI,L 1-2,34,32,1,6,6,0,0,0,1,2,0,2,11,.188,.235,.188,.423,6,1,0,0,0,0
1695,LAD,2011-08-08,,PHI,L 3-5,41,37,3,13,13,0,0,0,3,1,0,3,5,.351,.400,.351,.751,13,2,0,1,0,0
1696,LAD,2011-08-07,@,ARI,L 3-4,32,31,3,6,4,1,0,1,3,0,0,1,6,.194,.219,.323,.541,10,1,0,0,0,0
1697,LAD,2011-08-06,@,ARI,W 5-3,41,37,5,12,11,1,0,0,5,0,1,3,7,.324,.375,.351,.726,13,1,0,1,0,0
1698,LAD,2011-08-05,@,ARI,W 7-4,41,35,7,11,8,2,0,1,6,2,1,5,4,.314,.390,.457,.847,16,1,0,0,1,0
1699,LAD,2011-08-03,@,SDP,L 0-3,35,32,0,6,5,1,0,0,0,0,0,2,6,.188,.235,.219,.454,7,0,0,1,0,2
1700,LAD,2011-08-02,@,SDP,W 1-0,31,31,1,7,6,0,1,0,1,1,1,0,9,.226,.226,.290,.516,9,1,0,0,0,0
1701,LAD,2011-08-01,@,SDP,W 6-2,37,32,6,11,8,2,1,0,6,2,0,1,4,.344,.333,.469,.802,15,2,0,1,3,0
1702,LAD,2011-07-31,,ARI,L 3-6,39,38,3,12,11,0,0,1,3,0,0,1,4,.316,.333,.395,.728,15,2,0,0,0,0
1703,LAD,2011-07-30,,ARI,L 4-6,38,34,4,8,5,1,1,1,4,2,0,3,5,.235,.289,.412,.701,14,0,0,0,1,0
1704,LAD,2011-07-29,,ARI,W 9-5,41,34,9,13,7,5,0,1,9,0,0,3,2,.382,.450,.618,1.068,21,1,2,1,1,0
1705,LAD,2011-07-27,,COL,L 1-3,36,34,1,8,6,1,0,1,1,0,1,2,5,.235,.278,.353,.631,12,0,0,0,0,0
1706,LAD,2011-07-26,,COL,W 3-2,31,28,3,4,2,1,1,0,3,0,0,1,5,.143,.194,.250,.444,7,0,1,0,1,0
1707,LAD,2011-07-25,,COL,W 8-5,41,36,8,12,8,3,0,1,8,2,0,5,6,.333,.415,.500,.915,18,0,0,0,0,1
1708,LAD,2011-07-24,,WSN,W 3-1,34,29,3,5,5,0,0,0,3,3,0,5,3,.172,.294,.172,.467,5,0,0,0,0,0
1709,LAD,2011-07-23,,WSN,W 7-6,46,36,7,14,11,3,0,0,6,1,0,5,5,.389,.455,.472,.927,17,1,1,2,2,1
1710,LAD,2011-07-22,,WSN,L 2-7,35,30,2,3,1,2,0,0,1,0,0,4,10,.100,.206,.167,.373,5,1,0,1,0,0
1711,LAD,2011-07-20,@,SFG,W 1-0,37,29,1,5,2,2,0,1,1,1,0,6,10,.172,.314,.345,.659,10,1,0,2,0,0
1712,LAD,2011-07-19,@,SFG,L 3-5,32,31,3,5,3,2,0,0,3,0,0,0,7,.161,.188,.226,.413,7,0,1,0,0,0
1713,LAD,2011-07-18,@,SFG,L 0-5,35,33,0,7,6,1,0,0,0,0,0,2,8,.212,.257,.242,.500,8,2,0,0,0,0
1714,LAD,2011-07-17,@,ARI,L 1-4,32,32,1,5,5,0,0,0,0,0,0,0,3,.156,.156,.156,.313,5,0,0,0,0,0
1715,LAD,2011-07-16,@,ARI,L 2-3,35,31,2,5,4,0,0,1,2,0,0,3,9,.161,.235,.258,.493,8,0,0,1,0,0
1716,LAD,2011-07-15,@,ARI,W 6-4,39,35,6,8,6,0,0,2,6,0,0,3,5,.229,.289,.400,.689,14,0,0,1,0,0
1717,LAD,2011-07-10,,SDP,W 4-1,32,26,4,5,1,2,0,2,3,2,0,5,2,.192,.323,.500,.823,13,1,0,1,0,1
1718,LAD,2011-07-09,,SDP,W 1-0,34,28,1,2,1,1,0,0,1,0,1,5,8,.071,.212,.107,.319,3,0,0,1,0,1
1719,LAD,2011-07-08,,SDP,W 1-0,32,28,1,5,5,0,0,0,1,0,0,3,7,.179,.258,.179,.437,5,0,0,1,0,1
1720,LAD,2011-07-07,,NYM,W 6-0,35,31,6,7,3,3,1,0,6,2,0,2,5,.226,.286,.387,.673,12,0,1,0,1,0
1721,LAD,2011-07-06,,NYM,L 3-5,34,32,3,6,6,0,0,0,3,1,0,1,9,.188,.206,.188,.393,6,0,0,0,1,0
1722,LAD,2011-07-05,,NYM,L 0-6,40,35,0,8,5,2,1,0,0,2,0,3,4,.229,.325,.343,.668,12,0,2,0,0,0
1723,LAD,2011-07-04,,NYM,L 2-5,36,34,2,7,4,3,0,0,2,2,0,2,9,.206,.250,.294,.544,10,0,0,0,0,1
1724,LAD,2011-07-03,@,LAA,L 1-3,36,35,1,6,3,3,0,0,1,3,0,1,8,.171,.194,.257,.452,9,0,0,0,0,0
1725,LAD,2011-07-02,@,LAA,L 1-7,32,29,1,5,2,3,0,0,1,0,1,2,9,.172,.219,.276,.495,8,1,0,0,1,0
1726,LAD,2011-07-01,@,LAA,W 5-0,48,36,5,13,11,2,0,0,4,5,0,6,4,.361,.457,.417,.873,15,0,2,2,2,1
1727,LAD,2011-06-29,@,MIN,L 0-1,35,33,0,7,6,1,0,0,0,2,0,1,11,.212,.235,.242,.478,8,0,0,1,0,0
1728,LAD,2011-06-28,@,MIN,L 4-6,38,30,4,7,6,0,0,1,4,0,0,6,5,.233,.368,.333,.702,10,2,1,0,1,0
1729,LAD,2011-06-27,@,MIN,W 15-0,54,49,15,25,19,2,1,3,14,2,0,3,4,.510,.519,.776,1.294,38,1,0,0,2,0
1730,LAD,2011-06-26,,LAA,W 3-2,37,32,3,8,6,1,1,0,3,1,0,3,5,.250,.306,.344,.649,11,0,0,1,1,0
1731,LAD,2011-06-25,,LAA,L 1-6,34,30,1,5,5,0,0,0,1,0,0,4,6,.167,.265,.167,.431,5,1,0,0,0,0
1732,LAD,2011-06-24,,LAA,L 3-8,38,36,3,10,6,3,0,1,3,1,0,1,7,.278,.297,.444,.742,16,0,0,1,0,0
1733,LAD,2011-06-22,,DET,L 5-7,43,37,5,13,12,0,1,0,5,1,0,5,8,.351,.429,.405,.834,15,1,0,1,0,0
1734,LAD,2011-06-21,,DET,W 6-1,39,33,6,9,5,3,0,1,6,2,0,6,6,.273,.385,.455,.839,15,0,0,0,0,0
1735,LAD,2011-06-20,,DET,W 4-0,37,30,4,9,6,2,0,1,4,1,1,6,7,.300,.417,.467,.883,14,1,0,1,0,2
1736,LAD,2011-06-19,,HOU,W 1-0,28,25,1,3,2,0,0,1,1,1,0,2,5,.120,.185,.240,.425,6,1,0,1,0,0
1737,LAD,2011-06-18,,HOU,L 0-7,36,35,0,10,9,1,0,0,0,0,0,1,7,.286,.306,.314,.620,11,1,0,0,0,1
1738,LAD,2011-06-17,,HOU,L 3-7,32,30,3,4,3,0,0,1,3,1,0,1,6,.133,.156,.233,.390,7,1,0,0,1,0
1739,LAD,2011-06-15,,CIN,L 2-7,41,34,2,8,6,2,0,0,2,0,1,6,4,.235,.366,.294,.660,10,2,1,0,0,1
1740,LAD,2011-06-14,,CIN,L 2-3,34,32,2,7,6,1,0,0,1,3,0,2,7,.219,.265,.250,.515,8,1,0,0,0,0
1741,LAD,2011-06-13,,CIN,L 4-6,34,31,4,6,5,0,1,0,3,1,0,1,5,.194,.235,.258,.493,8,1,1,0,1,0
1742,LAD,2011-06-12,@,COL,W 10-8,48,43,10,17,12,2,0,3,9,1,1,5,5,.395,.458,.651,1.109,28,2,0,0,0,1
1743,LAD,2011-06-11,@,COL,W 11-7,48,41,11,18,13,4,1,0,11,2,0,4,4,.439,.489,.585,1.074,24,1,0,3,0,0
1744,LAD,2011-06-10,@,COL,L 5-6,38,35,5,8,6,1,0,1,5,1,0,3,11,.229,.289,.343,.632,12,1,0,0,0,0
1745,LAD,2011-06-09,@,COL,L 7-9,41,38,7,12,7,3,1,1,6,0,0,2,7,.316,.341,.526,.868,20,0,0,0,1,1
1746,LAD,2011-06-08,@,PHI,L 0-2,33,33,0,7,6,1,0,0,0,0,0,0,9,.212,.212,.242,.455,8,1,0,0,0,0
1747,LAD,2011-06-07,@,PHI,W 6-2,37,32,6,10,7,2,0,1,5,1,1,4,3,.313,.389,.469,.858,15,2,0,1,0,0
1748,LAD,2011-06-06,@,PHI,L 1-3,36,35,1,9,9,0,0,0,1,0,0,1,13,.257,.278,.257,.535,9,1,0,0,0,0
1749,LAD,2011-06-05,@,CIN,W 9-6,50,39,9,13,7,4,0,2,9,0,0,10,6,.333,.460,.590,1.050,23,0,0,0,1,2
1750,LAD,2011-06-04,@,CIN,W 11-8 (11),51,43,11,15,13,0,0,2,11,0,0,5,7,.349,.408,.488,.897,21,1,0,2,1,0
1751,LAD,2011-06-03,@,CIN,L 1-2,35,31,1,6,4,2,0,0,1,0,0,2,4,.194,.257,.258,.515,8,0,1,0,1,1
1752,LAD,2011-06-01,,COL,L 0-3,31,31,0,4,4,0,0,0,0,0,0,0,7,.129,.129,.129,.258,4,0,0,0,0,0
1753,LAD,2011-05-31,,COL,W 8-2,35,30,8,9,5,2,0,2,8,0,0,5,2,.300,.400,.567,.967,17,3,0,0,0,1
1754,LAD,2011-05-30,,COL,W 7-1,37,34,7,11,9,0,1,1,7,1,1,2,5,.324,.351,.471,.822,16,0,0,0,1,0
1755,LAD,2011-05-29,,FLA,W 8-0,43,40,8,17,14,2,0,1,8,0,0,3,6,.425,.465,.550,1.015,22,1,0,0,0,2
1756,LAD,2011-05-28,,FLA,L 1-6,36,33,1,6,4,2,0,0,1,1,0,3,8,.182,.250,.242,.492,8,1,0,0,0,0
1757,LAD,2011-05-27,,FLA,W 3-2,32,30,3,6,4,0,0,2,3,0,0,2,5,.200,.250,.400,.650,12,0,0,0,0,1
1758,LAD,2011-05-25,@,HOU,L 1-2,36,32,1,6,4,1,0,1,1,1,0,3,8,.188,.257,.313,.570,10,0,0,1,0,2
1759,LAD,2011-05-24,@,HOU,W 5-4,37,34,5,6,3,1,0,2,5,0,0,3,11,.176,.243,.382,.626,13,0,0,0,0,1
1760,LAD,2011-05-23,@,HOU,L 3-4,35,31,3,7,5,1,0,1,2,1,1,4,6,.226,.314,.355,.669,11,0,0,0,0,1
1761,LAD,2011-05-22,@,CHW,L 3-8,38,34,3,8,5,3,0,0,3,3,0,4,10,.235,.316,.324,.639,11,1,0,0,0,0
1762,LAD,2011-05-21,@,CHW,L 2-9,36,34,2,7,5,1,0,1,2,0,0,2,4,.206,.250,.324,.574,11,0,0,0,0,0
1763,LAD,2011-05-20,@,CHW,W 6-4 (10),45,41,6,12,7,3,0,2,6,0,0,4,8,.293,.356,.512,.868,21,1,0,0,0,2
1764,LAD,2011-05-19,,SFG,L 1-3,37,32,1,6,5,1,0,0,1,0,0,4,3,.188,.278,.219,.497,7,0,0,1,0,0
1765,LAD,2011-05-18,,SFG,L 5-8,38,34,5,7,4,2,0,1,5,0,0,3,9,.206,.289,.353,.642,12,0,1,0,0,0
1766,LAD,2011-05-17,,MIL,W 3-0,36,31,3,8,6,1,0,1,3,0,0,5,2,.258,.361,.387,.748,12,0,0,0,0,0
1767,LAD,2011-05-16,,MIL,L 1-2,33,31,1,5,4,1,0,0,1,0,0,1,6,.161,.182,.194,.375,6,0,0,0,1,0
1768,LAD,2011-05-15,,ARI,L 1-4,36,33,1,6,4,2,0,0,1,2,0,3,13,.182,.250,.242,.492,8,0,0,0,0,0
1769,LAD,2011-05-14,,ARI,L 0-1,31,29,0,4,2,2,0,0,0,0,0,1,7,.138,.167,.207,.374,6,1,0,1,0,0
1770,LAD,2011-05-13,,ARI,W 4-3,35,30,4,8,6,1,0,1,3,0,0,4,3,.267,.353,.400,.753,12,0,0,1,0,1
1771,LAD,2011-05-11,@,PIT,W 2-0,37,31,2,5,4,1,0,0,1,1,0,6,4,.161,.297,.194,.491,6,1,0,0,0,2
1772,LAD,2011-05-10,@,PIT,W 10-3,44,40,10,15,13,1,0,1,9,0,0,4,6,.375,.432,.475,.907,19,2,0,0,0,0
1773,LAD,2011-05-09,@,PIT,L 1-4,38,35,1,10,9,1,0,0,1,0,0,1,2,.286,.324,.314,.639,11,0,1,1,0,0
1774,LAD,2011-05-08,@,NYM,W 4-2,38,34,4,10,9,0,0,1,4,0,0,2,5,.294,.351,.382,.734,13,1,1,1,0,0
1775,LAD,2011-05-07,@,NYM,L 2-4,43,34,2,8,6,1,0,1,2,1,0,5,9,.235,.366,.353,.719,12,0,2,2,0,0
1776,LAD,2011-05-06,@,NYM,L 3-6,41,37,3,10,9,0,0,1,3,0,0,4,8,.270,.341,.351,.693,13,0,0,0,0,1
1777,LAD,2011-05-04,,CHC,L 1-5,34,31,1,6,4,2,0,0,1,0,0,1,6,.194,.235,.258,.493,8,1,1,0,1,0
1778,LAD,2011-05-03,,CHC,L 1-4,33,30,1,6,6,0,0,0,1,1,0,2,7,.200,.250,.200,.450,6,2,0,1,0,0
1779,LAD,2011-05-02,,CHC,W 5-2,32,31,5,7,4,3,0,0,5,1,0,0,6,.226,.250,.323,.573,10,1,1,0,0,0
1780,LAD,2011-05-01,,SDP,L 0-7,32,30,0,5,4,1,0,0,0,0,0,2,7,.167,.219,.200,.419,6,2,0,0,0,0
1781,LAD,2011-04-30,,SDP,L 2-5,36,33,2,7,6,1,0,0,2,0,0,1,9,.212,.250,.242,.492,8,0,1,0,1,0
1782,LAD,2011-04-29,,SDP,W 3-2,38,34,3,11,5,4,0,2,3,0,1,4,6,.324,.395,.618,1.012,21,0,0,0,0,1
1783,LAD,2011-04-27,@,FLA,W 5-4 (10),42,35,5,8,5,1,0,2,5,0,0,5,9,.229,.325,.429,.754,15,1,0,2,0,0
1784,LAD,2011-04-26,@,FLA,L 2-4,36,34,2,8,6,2,0,0,2,1,0,1,8,.235,.250,.294,.544,10,0,0,0,1,0
1785,LAD,2011-04-25,@,FLA,L 4-5,37,33,4,10,8,2,0,0,4,2,0,2,5,.303,.343,.364,.706,12,2,0,2,0,0
1786,LAD,2011-04-24,@,CHC,W 7-3,42,36,7,11,7,3,1,0,7,0,0,4,4,.306,.381,.444,.825,16,3,1,0,1,0
1787,LAD,2011-04-23,@,CHC,L 8-10,43,39,8,11,6,1,1,3,8,1,0,4,8,.282,.349,.590,.939,23,0,0,0,0,0
1788,LAD,2011-04-22,@,CHC,W 12-2,49,38,12,14,10,2,0,2,12,0,1,10,8,.368,.490,.579,1.069,22,1,0,0,1,0
1789,LAD,2011-04-21,,ATL,W 5-3 (12),49,43,5,11,7,1,0,3,5,1,1,4,12,.256,.333,.488,.822,21,0,1,1,0,0
1790,LAD,2011-04-20,,ATL,W 6-1,35,33,6,11,9,1,0,1,6,0,1,2,11,.333,.371,.455,.826,15,1,0,0,0,0
1791,LAD,2011-04-19,,ATL,L 1-10,35,32,1,5,3,2,0,0,1,0,0,3,9,.156,.229,.219,.447,7,0,0,0,0,1
1792,LAD,2011-04-18,,ATL,W 4-2,36,33,4,10,9,1,0,0,4,0,0,2,6,.303,.333,.333,.667,11,0,0,0,1,1
1793,LAD,2011-04-17,,STL,W 2-1,31,30,2,7,5,1,0,1,2,0,1,0,6,.233,.233,.367,.600,11,0,0,1,0,0
1794,LAD,2011-04-16,,STL,L 2-9,38,35,2,9,7,2,0,0,2,0,0,1,5,.257,.316,.314,.630,11,1,2,0,0,0
1795,LAD,2011-04-15,,STL,L 2-11,35,34,2,7,5,2,0,0,1,0,0,1,8,.206,.229,.265,.493,9,0,0,0,0,0
1796,LAD,2011-04-14,,STL,L 5-9,42,38,5,11,8,2,0,1,4,2,0,4,5,.289,.357,.421,.778,16,0,0,0,0,0
1797,LAD,2011-04-13,@,SFG,L 3-4,37,35,3,9,6,2,0,1,3,0,1,2,12,.257,.297,.400,.697,14,0,0,0,0,0
1798,LAD,2011-04-12,@,SFG,L 4-5,38,35,4,8,4,3,0,1,4,0,1,2,9,.229,.289,.400,.689,14,0,1,0,0,1
1799,LAD,2011-04-11,@,SFG,W 6-1,38,34,6,11,10,0,0,1,5,2,0,4,9,.324,.395,.412,.807,14,2,0,0,0,1
1800,LAD,2011-04-10,@,SDP,L 2-7,32,28,2,4,4,0,0,0,1,2,1,2,6,.143,.226,.143,.369,4,2,1,1,0,0
1801,LAD,2011-04-09,@,SDP,W 4-0,45,39,4,13,10,2,0,1,3,5,0,5,4,.333,.409,.462,.871,18,1,0,1,0,2
1802,LAD,2011-04-08,@,SDP,W 4-2 (11),47,41,4,10,8,2,0,0,2,3,0,4,10,.244,.326,.293,.619,12,1,1,1,0,1
1803,LAD,2011-04-06,@,COL,L 5-7,39,35,5,10,6,1,1,2,5,0,0,3,7,.286,.359,.543,.902,19,2,1,0,0,0
1804,LAD,2011-04-05,@,COL,L 0-3,33,30,0,5,4,1,0,0,0,0,0,2,7,.167,.219,.200,.419,6,1,0,1,0,1
1805,LAD,2011-04-03,,SFG,W 7-5,35,33,7,9,5,1,2,1,7,0,0,2,7,.273,.314,.515,.829,17,0,0,0,0,0
1806,LAD,2011-04-02,,SFG,L 0-10,35,35,0,9,8,1,0,0,0,0,0,0,5,.257,.257,.286,.543,10,1,0,0,0,0
1807,LAD,2011-04-01,,SFG,W 4-3,35,31,4,8,7,1,0,0,3,0,1,3,9,.258,.314,.290,.605,9,0,0,0,1,0
1808,LAD,2011-03-31,,SFG,W 2-1,35,30,2,6,5,1,0,0,1,1,0,4,6,.200,.314,.233,.548,7,0,1,0,0,1
1809,LAD,2010-10-03,,ARI,W 3-1,36,29,3,8,6,1,0,1,3,0,0,5,6,.276,.400,.414,.814,12,1,1,1,0,1
1810,LAD,2010-10-02,,ARI,W 3-2,36,34,3,11,9,1,0,1,3,0,0,0,6,.324,.333,.441,.775,15,1,1,0,1,0
1811,LAD,2010-10-01,,ARI,L 5-7,38,29,5,4,3,0,0,1,5,0,0,6,5,.138,.316,.241,.557,7,1,2,0,1,0
1812,LAD,2010-09-29,@,COL,W 7-6,38,32,7,6,3,2,0,1,7,0,0,4,9,.188,.289,.344,.633,11,1,1,0,1,0
1813,LAD,2010-09-28,@,COL,W 9-7,45,40,9,14,7,1,2,4,8,2,0,2,10,.350,.386,.775,1.161,31,0,1,1,1,0
1814,LAD,2010-09-27,@,COL,W 3-1,38,32,3,6,4,2,0,0,3,1,0,4,9,.188,.278,.250,.528,8,0,0,2,0,1
1815,LAD,2010-09-26,@,ARI,L 4-5,40,38,4,11,8,2,0,1,4,0,0,2,8,.289,.325,.421,.746,16,1,0,0,0,0
1816,LAD,2010-09-25,@,ARI,L 2-5,32,28,2,3,2,1,0,0,2,0,0,2,6,.107,.194,.143,.336,4,1,1,1,0,0
1817,LAD,2010-09-24,@,ARI,W 3-1,35,29,3,6,3,0,2,1,3,0,0,3,3,.207,.294,.448,.742,13,2,1,1,1,0
1818,LAD,2010-09-23,,SDP,W 3-1,33,30,3,6,4,2,0,0,3,1,0,3,6,.200,.273,.267,.539,8,1,0,0,0,1
1819,LAD,2010-09-22,,SDP,L 1-3,34,30,1,3,2,1,0,0,1,0,0,4,8,.100,.206,.133,.339,4,0,0,0,0,0
1820,LAD,2010-09-21,,SDP,L 0-6,34,32,0,8,8,0,0,0,0,0,0,2,6,.250,.294,.250,.544,8,3,0,0,0,0
1821,LAD,2010-09-19,,COL,W 7-6 (11),49,46,7,14,9,3,0,2,7,0,0,3,9,.304,.347,.500,.847,23,1,0,0,0,2
1822,LAD,2010-09-18,,COL,L 2-12,39,37,2,12,10,1,0,1,2,0,0,2,4,.324,.359,.432,.791,16,1,0,0,0,0
1823,LAD,2010-09-17,,COL,L 5-7,43,38,5,11,8,2,1,0,5,1,1,4,10,.289,.372,.395,.767,15,0,1,0,0,0
1824,LAD,2010-09-16,@,SFG,L 2-10,32,31,2,4,2,1,0,1,1,0,0,0,14,.129,.129,.258,.387,8,0,0,1,0,0
1825,LAD,2010-09-15,@,SFG,L 1-2,31,31,1,4,3,0,0,1,1,0,0,0,7,.129,.129,.226,.355,7,0,0,0,0,0
1826,LAD,2010-09-14,@,SFG,W 1-0,31,26,1,1,1,0,0,0,0,0,1,3,9,.038,.167,.038,.205,1,1,1,1,0,0
1827,LAD,2010-09-12,@,HOU,L 4-7,36,31,4,7,4,1,1,1,4,0,0,3,6,.226,.286,.419,.705,13,1,0,1,1,1
1828,LAD,2010-09-11,@,HOU,W 6-3,39,34,6,7,5,1,0,1,4,3,0,4,12,.206,.289,.324,.613,11,0,0,1,0,0
1829,LAD,2010-09-10,@,HOU,W 4-2 (11),47,42,4,12,8,2,1,1,4,0,1,3,12,.286,.333,.452,.786,19,1,0,2,0,0
1830,LAD,2010-09-09,@,HOU,L 2-3,38,31,2,4,1,2,0,1,2,0,0,7,8,.129,.289,.290,.580,9,0,0,0,0,0
1831,LAD,2010-09-08,@,SDP,L 0-4,31,29,0,3,2,1,0,0,0,0,0,2,8,.103,.161,.138,.299,4,1,0,0,0,0
1832,LAD,2010-09-07,@,SDP,L 1-2,33,32,1,5,3,2,0,0,1,1,0,1,14,.156,.182,.219,.401,7,0,0,0,0,0
1833,LAD,2010-09-06,@,SDP,L 2-4,38,35,2,9,7,1,0,1,2,1,0,3,7,.257,.316,.371,.687,13,1,0,0,0,0
1834,LAD,2010-09-05,,SFG,L 0-3,31,29,0,3,2,1,0,0,0,0,0,1,13,.103,.161,.138,.299,4,1,1,0,0,0
1835,LAD,2010-09-04,,SFG,L 4-5,36,35,4,9,6,2,0,1,4,1,0,1,6,.257,.278,.400,.678,14,0,0,0,0,0
1836,LAD,2010-09-03,,SFG,W 4-2,34,28,4,7,6,0,0,1,4,0,0,4,7,.250,.364,.357,.721,10,2,1,1,0,1
1837,LAD,2010-09-01,,PHI,L 1-5,37,28,1,3,3,0,0,0,1,0,0,7,8,.107,.286,.107,.393,3,2,0,2,0,0
1838,LAD,2010-08-31,,PHI,L 4-8,36,34,4,8,5,2,0,1,4,0,0,1,1,.235,.278,.382,.660,13,1,1,0,0,0
1839,LAD,2010-08-30,,PHI,W 3-0,32,31,3,11,8,2,0,1,2,0,1,1,5,.355,.375,.516,.891,16,2,0,0,0,0
1840,LAD,2010-08-29,@,COL,L 5-10,44,39,5,13,9,4,0,0,5,0,0,5,9,.333,.409,.436,.845,17,2,0,0,0,0
1841,LAD,2010-08-28,@,COL,L 3-5,36,32,3,7,4,2,0,1,3,0,1,4,8,.219,.306,.375,.681,12,0,0,0,0,1
1842,LAD,2010-08-27,@,COL,W 6-2,41,35,6,11,8,2,0,1,6,2,0,6,5,.314,.415,.457,.872,16,2,0,0,0,2
1843,LAD,2010-08-26,@,MIL,W 7-1,41,36,7,11,9,1,0,1,6,1,0,4,12,.306,.375,.417,.792,15,0,0,1,0,1
1844,LAD,2010-08-25,@,MIL,W 5-4,42,36,5,10,3,6,0,1,5,0,0,4,5,.278,.357,.528,.885,19,0,1,0,1,1
1845,LAD,2010-08-24,@,MIL,W 5-3,39,36,5,11,7,2,0,2,5,2,2,2,7,.306,.359,.528,.887,19,0,1,0,0,0
1846,LAD,2010-08-22,,CIN,L 2-5,33,32,2,7,6,0,0,1,2,0,0,0,7,.219,.219,.313,.531,10,1,0,1,0,0
1847,LAD,2010-08-21,,CIN,W 8-5,42,37,8,12,7,1,0,4,8,0,0,5,9,.324,.405,.676,1.080,25,0,0,0,0,0
1848,LAD,2010-08-20,,CIN,L 1-3,33,30,1,5,4,1,0,0,1,0,0,2,7,.167,.219,.200,.419,6,1,0,1,0,0
1849,LAD,2010-08-19,,COL,W 2-0,32,28,2,5,3,1,0,1,2,0,0,4,5,.179,.281,.321,.603,9,2,0,0,0,1
1850,LAD,2010-08-18,,COL,L 2-3 (10),37,31,2,7,6,1,0,0,1,0,2,5,10,.226,.333,.258,.591,8,2,0,1,0,0
1851,LAD,2010-08-17,,COL,W 6-0,37,30,6,7,5,2,0,0,5,0,0,6,6,.233,.361,.300,.661,9,1,0,1,0,0
1852,LAD,2010-08-16,@,ATL,L 3-4,34,32,3,6,4,2,0,0,1,1,1,2,4,.188,.235,.250,.485,8,0,0,0,0,0
1853,LAD,2010-08-15,@,ATL,L 1-13,34,30,1,6,4,2,0,0,0,0,0,2,8,.200,.273,.267,.539,8,1,1,1,0,0
1854,LAD,2010-08-14,@,ATL,W 2-1,37,35,2,12,12,0,0,0,1,1,1,1,10,.343,.351,.343,.694,12,2,0,0,1,1
1855,LAD,2010-08-13,@,ATL,L 0-1,30,29,0,4,4,0,0,0,0,0,1,1,7,.138,.167,.138,.305,4,1,0,0,0,0
1856,LAD,2010-08-12,@,PHI,L 9-10,47,40,9,15,14,0,0,1,9,1,0,5,6,.375,.435,.450,.885,18,1,0,1,1,1
