Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,total
319808,7-Apr-15,Georgia,Rome,20 Copeland Street,1,3,4
318125,5-Apr-15,Pennsylvania,Pittsburgh,Dinwiddie Street,1,3,4
318531,5-Apr-15,Michigan,Benton Harbor,1000 block of Blossom Lane,0,4,4
317165,3-Apr-15,Florida,Daytona Beach,300 block of Henry Butts Drive,0,4,4
313304,26-Mar-15,Texas,Amarillo,3100 block of Redwood,0,4,4
312119,24-Mar-15,Indiana,Indianapolis,3100 block of North Harding Street,4,0,4
310573,21-Mar-15,Florida,Tampa,1802 Seventh Ave,0,4,4
310356,20-Mar-15,Oklahoma,Oklahoma City,1300 block of N Stiles Ave,0,4,4
308839,18-Mar-15,New Jersey,Newark,200 block of Clinton Place,1,3,4
307512,15-Mar-15,California,Compton,2700 block of West Alondra Boulevard,0,4,4
308201,14-Mar-15,California,Coachella,84000 block of Bagdad Avenue,0,4,4
303659,9-Mar-15,Illinois,Chicago,200 block of West 105th,1,3,4
302786,8-Mar-15,South Carolina,Seneca,Wells Highway,1,3,4
491864,7-Mar-15,Missouri,Saint Louis,3140 Olive St,0,4,4
300660,1-Mar-15,Florida,Orlando,4900 block of Steyr St,0,4,4
299190,28-Feb-15,Maryland,Baltimore,4300 block of Welbourne Road,1,3,4
297681,25-Feb-15,Texas,Houston,5022 Mallow St,3,1,4
588835,23-Feb-15,Florida,Daytona Beach,Sheridan Road,0,4,4
296327,22-Feb-15,South Carolina,Charleston,4224 Dorchester Road,0,4,4
295871,20-Feb-15,California,Sacramento,1417 R Street,0,4,4
295502,17-Feb-15,Arkansas,Little Rock,7900 Scott Hamilton,1,3,4
290626,9-Feb-15,Florida,New Port Richey,9552 Adler Street,3,1,4
286810,31-Jan-15,Georgia,Lagrange,113 Woodstream Trl,4,0,4
285549,28-Jan-15,Georgia,Ellenwood,1600 block of Panola Rd,1,3,4
285123,26-Jan-15,California,Stockton,1500 block of E. 9th Street,1,3,4
281663,20-Jan-15,Tennessee,Clarksville,321 Lansinger Lane,1,3,4
278927,13-Jan-15,Illinois,Rockford,700 block of Oakley Avenue,2,2,4
277480,11-Jan-15,Florida,Lakeland,7665 Chase Road,1,3,4
276536,10-Jan-15,Kansas,Wichita,4859 E Harry Street,2,2,4
276459,9-Jan-15,California,San Francisco,Laguna St and Page St,4,0,4
275986,8-Jan-15,Massachusetts,Boston,104 Harrishof Street,1,3,4
275064,7-Jan-15,Tennessee,Chattanooga,773 West Main Street,1,3,4
274867,6-Jan-15,Florida,Miami,1300 block of NW 62nd Street,1,3,4
273397,4-Jan-15,Texas,Dallas,2000 block of Ben Hur St.,3,1,4
271363,29-Dec-14,Louisiana,New Orleans,Poydras and Bolivar,0,4,4
269679,27-Dec-14,California,Los Angeles,8800 block of South Figueroa Street,1,3,4
270036,27-Dec-14,California,Sacramento,4000 block of May Street,0,4,4
269167,26-Dec-14,Illinois,East St. Louis,2500 block of Summit Avenue,1,3,4
268598,24-Dec-14,Missouri,Saint Louis,18th and Pine,1,3,4
267792,23-Dec-14,Kentucky,Winchester,260 Oxford Drive,1,3,4
268282,22-Dec-14,Michigan,Detroit,Charlevoix and Philip,1,3,4
266570,21-Dec-14,Florida,Sarasota,4034 N Washington Blvd,2,2,4
266407,20-Dec-14,Illinois,Rockford,3200 block of Montrose Avenue,4,0,4
264901,16-Dec-14,New Jersey,Elizabeth,Anna Street,0,4,4
262202,12-Dec-14,Oregon,Portland,717 North Killingsworth Court,0,4,4
259935,7-Dec-14,Indiana,South Bend,16000 block of Roosevelt Road,0,4,4
226388,30-Nov-14,New York,Brooklyn,375 Remsen Avenue,0,4,4
226150,29-Nov-14,New Jersey,Newark,348 S Orange Ave,1,3,4
225830,28-Nov-14,Tennessee,Memphis,1849 East Brooks Road ,0,4,4
224362,23-Nov-14,Virginia,Parksley,Parksley Road,0,4,4
223729,22-Nov-14,Ohio,Springfield,Clifton Avenue and Rice Street,1,3,4
222792,19-Nov-14,Illinois,Chicago,700 block of North St. Louis Avenue,1,3,4
222393,18-Nov-14,Nevada,North Las Vegas,Englestad Street,0,4,4
221347,15-Nov-14,Missouri,Springfield,2555 N. Glenstone,4,0,4
221577,15-Nov-14,Florida,Miami,NW 55th and 12th,1,3,4
218054,7-Nov-14,California,Los Angeles,East 126th Street and North Compton Avenue,0,4,4
217401,7-Nov-14,California,Compton,136th Street ,0,4,4
216533,5-Nov-14,California,San Francisco,1100 block of Alabama Street ,0,4,4
211348,26-Oct-14,Kentucky,Cadiz,1410 Old Dover Road,4,0,4
209134,18-Oct-14,New York,Queens,33-02 Queens Blvd,0,4,4
207687,18-Oct-14,New York,Brooklyn,Lenox Road,0,4,4
207145,18-Oct-14,South Carolina,Graniteville,192 Breezy Hill Road,1,3,4
206303,16-Oct-14,Michigan,Detroit,Mogul Street,1,3,4
205298,13-Oct-14,Georgia,Atlanta,85 Mount Zion Road,0,4,4
204310,12-Oct-14,California,Stockton,1100 block of East March Lane,3,1,4
204477,12-Oct-14,Georgia,Atlanta,Arthur Langford Jr Place,1,3,4
204254,8-Oct-14,New York,Guilderland,1846 Western Ave,4,0,4
202981,8-Oct-14,Georgia,Atlanta,Auburn Avenue and Edgewood Avenue,0,4,4
201630,5-Oct-14,Florida,Jacksonville,7300 block of Linda Drive,3,1,4
201648,4-Oct-14,Tennessee,Memphis,1400 block of Gherald Street,2,2,4
201502,4-Oct-14,California,Pomona,1925 West Holt Avenue ,0,4,4
198527,29-Sep-14,California,Fresno,2300 block of West Fountain Way ,0,4,4
197416,28-Sep-14,Pennsylvania,Philadelphia,2800 block of Hope Street,0,4,4
194945,21-Sep-14,Ohio,East Liverpool,440 First St,0,4,4
193960,20-Sep-14,Mississippi,Batesville,8297 Curtis Rd,2,2,4
193570,19-Sep-14,New York,Queens,32-14 106th St,0,4,4
190874,14-Sep-14,Texas,Flour Bluff,229 Naval Air Station Drive,3,1,4
2172621,14-Sep-14,Texas,Corpus Christi,229 NAS Dr,3,1,4
188332,6-Sep-14,Florida,Orlando,2015 Orange Blossom Trail,0,4,4
182974,29-Aug-14,Florida,Brooksville,820 Peach St,3,1,4
181947,27-Aug-14,Michigan,Detroit,16600 block of Edmore,1,3,4
180018,24-Aug-14,Illinois,Chicago,8300 block of South Halsted Street,1,3,4
180580,24-Aug-14,Georgia,Augusta,1013 Carrie Street,1,3,4
178006,18-Aug-14,Louisiana,Saint Martinville,Main and Hyacinth streets,0,4,4
175839,17-Aug-14,Nevada,Las Vegas,Owens Avenue and H Street,0,4,4
175911,17-Aug-14,New York,Queens,153-38 118th Ave,0,4,4
175943,17-Aug-14,Massachusetts,Boston,Edinboro Street,0,4,4
177770,17-Aug-14,California,East Palo Alto,Purdue Street and Georgetown Avenue,1,3,4
175779,16-Aug-14,New Jersey,Plainfield,West 3rd Street and Monroe Avenue,1,3,4
174560,14-Aug-14,Tennessee,Memphis,797 Pope Street,1,3,4
174544,13-Aug-14,Tennessee,Clarksville,Treeland Drive,0,4,4
175767,13-Aug-14,Louisiana,New Orleans,New Orleans and North Rocheblave streets,0,4,4
173369,12-Aug-14,New York,Buffalo,Oakmont Ave,1,3,4
173786,8-Aug-14,District of Columbia,Washington,2nd St NE and Todd Pl NE,0,4,4
171823,8-Aug-14,New Mexico,Albuquerque,3426 Vassar NE,1,3,4
171778,8-Aug-14,Wisconsin,Milwaukee,3000 block of N. 28th Street ,0,4,4
170704,6-Aug-14,California,Bakersfield,1700 block of Quincy Street ,3,1,4
167872,2-Aug-14,Texas,Dallas,5125 Wynell Street,3,1,4
167649,1-Aug-14,Pennsylvania,Philadelphia,1500 block of South Etting Street,1,3,4
166970,26-Jul-14,Arkansas,Pine Bluff,Third Ave and Redbud St,1,3,4
162687,23-Jul-14,Pennsylvania,Braddock,700 block of Hickory St,0,4,4
162008,21-Jul-14,Tennessee,Memphis,300 block of Foote Park Lane,0,4,4
161063,20-Jul-14,Nevada,Las Vegas,3400 block of N Rancho Dr,1,3,4
160998,20-Jul-14,Illinois,East Saint Louis,5103 block of Bunkum Rd,1,3,4
160488,19-Jul-14,Illinois,Chicago,1300 North Mason Avenue,0,4,4
159291,13-Jul-14,District of Columbia,Washington,1700 block of Lincoln Rd NE,0,4,4
157580,11-Jul-14,Illinois,Chicago,5200 West Quincy Street,1,3,4
162305,7-Jul-14,Kentucky,Stopover,KY 194E,0,4,4
156125,6-Jul-14,Florida,Miami,NW 20th Ave and NW 62nd St,2,2,4
155412,6-Jul-14,Missouri,Saint Louis,4600 block of Natural Bridge Avenue,0,4,4
155755,6-Jul-14,New York,Buffalo,100 block of Erb Street,0,4,4
153275,30-Jun-14,Kentucky,Lexington,Scottsdale Circle,1,3,4
153648,29-Jun-14,Missouri,Saint Louis,2800 block of Dayton,0,4,4
153578,28-Jun-14,New York,Manhattan,Fifth Avenue and West 139th Street,0,4,4
152722,27-Jun-14,California,San Diego,1600 block of Cathy Street,1,3,4
157018,26-Jun-14,Michigan,Detroit,Grand St,2,2,4
154136,22-Jun-14,California,Windsor,Windsor Avenue,1,3,4
149954,21-Jun-14,District of Columbia,Washington,Florida Ave NW and U St NW,0,4,4
157013,20-Jun-14,Maryland,Seat Pleasant,6600 block of Greig Street,0,4,4
146565,15-Jun-14,Indiana,Kokomo,5100 Clinton Drive,0,4,4
146586,15-Jun-14,Illinois,Park Forest,200 Berry Street,0,4,4
149706,13-Jun-14,California,Los Angeles,8600 block of South Figueroa Street,3,1,4
143979,7-Jun-14,Michigan,Oak Park,10811 W. Ten Mile Rd.,1,3,4
142822,4-Jun-14,Illinois,Chicago,4900 West West End Avenue,1,3,4
141792,1-Jun-14,California,Sacramento,6500 46th Street,0,4,4
153532,31-May-14,California,San Bernardino,800 block of West Victoria St,1,3,4
139281,25-May-14,Ohio,Toledo,2100 block of Joffre Avenue,1,3,4
138567,24-May-14,Michigan,Detroit,Strathmoor St,0,4,4
138645,24-May-14,South Carolina,Myrtle Beach,104 N Ocean Blvd,3,1,4
138370,23-May-14,California,Bellflower,9541 Flower Street,2,2,4
142123,21-May-14,Texas,Dallas,4500 block of Village Fair Drive,1,3,4
136567,17-May-14,California,Coachella,84000 block of Pedro Drive,1,3,4
134591,12-May-14,Illinois,Chicago,3400 West 24th Street,0,4,4
134044,10-May-14,Georgia,Stone Mountain,1100 To Lani Farm Road,1,3,4
131697,4-May-14,Illinois,Chicago,500 West Erie Street,1,3,4
132897,4-May-14,Colorado,Wheat Ridge,12100 W 44th,0,4,4
130933,30-Apr-14,Illinois,Chicago,7200 South Phillips Avenue,0,4,4
173109,22-Apr-14,California,Los Angeles,6419 Brynhurst Avenue,1,3,4
127381,20-Apr-14,Florida,Tampa,2902 N. 32nd St.,2,2,4
156828,14-Apr-14,District of Columbia,Washington,1909 19th St SE,0,4,4
125028,12-Apr-14,Louisiana,New Orleans,2100 block of Pauger Street,1,3,4
124146,11-Apr-14,Indiana,Richmond,North 15th and H Streets,0,4,4
123891,9-Apr-14,Tennessee,Lookout Valley,Kellys Ferry Road and Kellys Ferry Place,3,1,4
123008,7-Apr-14,Louisiana,New Orleans,500 block of South Alexander Street,0,4,4
123666,6-Apr-14,Massachusetts,Springfield,90 Worthington St.,0,4,4
125863,6-Apr-14,Oklahoma,Oklahoma City,Northwest 29th Street and Portland Avenue,0,4,4
122612,5-Apr-14,Arizona,Phoenix,5400 block of W Palm Ln,1,3,4
122672,5-Apr-14,California,Fairfield,Orchid Street ,0,4,4
117818,23-Mar-14,Texas,Arlington,2700 Majesty Drive,1,3,4
172722,23-Mar-14,California,Long Beach,601 Long Beach Boulevard,1,3,4
117642,21-Mar-14,South Carolina,North Charleston,7550 Dorchester Road,0,4,4
117591,16-Mar-14,Texas,Beaumont,S 4th St,3,1,4
125855,16-Mar-14,Georgia,Waynesboro,4960 Highway 80 West ,0,4,4
115012,14-Mar-14,New York,Brooklyn,S. Second and Roebling Sts,0,4,4
113156,9-Mar-14,Ohio,Fremont,531 W State St,3,1,4
113255,8-Mar-14,California,Richmond,1600 block of First Street,1,3,4
112415,5-Mar-14,South Carolina,Pelzer,Law St,3,1,4
111109,1-Mar-14,Michigan,Detroit,7800 Gratiot Av.,0,4,4
109142,22-Feb-14,California,Wilmington,1200 block of W Papeete St,0,4,4
108691,20-Feb-14,Indiana,Indianapolis,3400 block of South Parker,4,0,4
106243,12-Feb-14,California,Stockton,1101 E Lindsay St,1,3,4
106481,12-Feb-14,California,Oakland,37th and International ,1,3,4
105010,6-Feb-14,Louisiana,New Orleans,4600 block of Downman Road,0,4,4
104218,5-Feb-14,Illinois,Chicago,6740 N Clark St,1,3,4
101301,27-Jan-14,North Carolina,Rocky Mount,821 Word Plaza,0,4,4
100568,25-Jan-14,Florida,Belle Glade,600 block of Covenant Drive,0,4,4
104902,20-Jan-14,Virginia,Manassas,8509 Rixlew Ln,0,4,4
96792,14-Jan-14,California,Los Angeles,West 86th Street,0,4,4
96185,13-Jan-14,Michigan,Detroit,800 block of Calvert St,0,4,4
95146,11-Jan-14,Mississippi,Jackson,3430 W. Capitol Street,0,4,4
94514,5-Jan-14,Pennsylvania,Erie,829 Parade St,1,3,4
92704,3-Jan-14,New York,Queens,Farmers Boulevard and 133rd Avenue,1,3,4
92194,1-Jan-14,Virginia,Norfolk,Rockingham Street and Berkley Avenue Extended,2,2,4
495577,25-Dec-13,New York,Medford,33A Cedarhurst Ave,1,3,4
495566,22-Dec-13,Michigan,Muskegon,2300 block of W McMillan Rd,1,3,4
495557,21-Dec-13,North Carolina,Shelby,Jose Street,0,4,4
495543,15-Dec-13,Florida,Homestead (Florida City),7th Avenue and 13th Terrace,1,3,4
495506,14-Dec-13,North Carolina,Statesville,167 Wallace Springs,0,4,4
495374,7-Dec-13,Delaware,Wilmington,3421 Kirkwood Hwy,0,4,4
495332,1-Dec-13,Kansas,Topeka,1629 SW Central Park,4,0,4
495347,1-Dec-13,Florida,Miami,NW 64th Street and 12th Avenue,2,2,4
495268,30-Nov-13,Georgia,Valdosta,Gordon Street and North Ashley Street,0,4,4
495195,29-Nov-13,California,Fresno,Oleander and Modoc,0,4,4
495178,29-Nov-13,Indiana,Indianapolis,3400 block of East 34th Street,0,4,4
495171,28-Nov-13,New York,Rochester,St. Paul Boulevard and Andrews Street,0,4,4
494215,25-Nov-13,Minnesota,Minneapolis,1611 E Lake St,1,3,4
494116,21-Nov-13,Pennsylvania,Philadelphia,1400 block of N. 60th Street,0,4,4
494033,15-Nov-13,Texas,Houston,4400 block of Tiffany,1,3,4
493893,10-Nov-13,Ohio,Canton,1215 Tuscarawas St W,1,3,4
493863,10-Nov-13,Arizona,Phoenix,5800 South 53rd Glen,1,3,4
492999,6-Nov-13,District of Columbia,Washington,3900 block of Minnesota Ave,1,3,4
493109,5-Nov-13,Florida,Jacksonville,1100 block of Randolph,4,0,4
492950,3-Nov-13,California,Los Angeles,1 World Way,1,3,4
492933,2-Nov-13,Kentucky,Radcliff,355 Shelby Avenue,1,3,4
492699,27-Oct-13,California,Roseville,6th Street and Hampton,0,4,4
492427,27-Oct-13,Texas,Beaumont,500 block of Edgemore Drive,0,4,4
481419,26-Oct-13,Florida,Miami Gardens,NW 187 Street and 30 Avenue,0,4,4
481263,20-Oct-13,Florida,Miami,19600 block of Southwest 168th Street,2,2,4
481254,20-Oct-13,Florida,Margate,7400 block of Santa Monica Drive,0,4,4
480981,9-Oct-13,Texas,Paris,400 block of NE 6th Street,4,0,4
480897,6-Oct-13,Arizona,Avondale,11120 W Van Buren St,0,4,4
480882,5-Oct-13,New York,Buffalo,102  Zelmer Street,0,4,4
480747,2-Oct-13,Nebraska,Omaha,North 42nd and Browne streets,0,4,4
480730,29-Sep-13,Illinois,Chicago,6000 block of South Indiana Avenue,0,4,4
480720,27-Sep-13,Ohio,Zanesville,753 Putnam Ave,0,4,4
480700,25-Sep-13,North Carolina,Haw River,1003 W. Main St,0,4,4
480661,22-Sep-13,Missouri,Saint Louis,3916 North Florissant Road,1,3,4
480632,21-Sep-13,Florida,Palm Beach,2600 block of Forest Hill Boulevard,0,4,4
480582,20-Sep-13,California,Long Beach,6500 block of Rose Avenue,2,2,4
480453,17-Sep-13,Nevada,Las Vegas,1300 block of Bartlett Avenue,0,4,4
480415,17-Sep-13,Michigan,Lansing,1500 block of Ottawa Street,0,4,4
480058,15-Sep-13,Georgia,Snellville,4630 Anderson Livsey Lane,3,1,4
479821,14-Sep-13,North Carolina,Marion,80 Finley Road,0,4,4
479747,12-Sep-13,Tennessee,Crab Orchard,N/A,4,0,4
479757,12-Sep-13,District of Columbia,Washington,First Street and Pierce Street NW,1,3,4
479774,11-Sep-13,New York,New York,204 Varick St,0,4,4
479727,7-Sep-13,Missouri,Saint Louis,5000 block of Durant Ave,1,3,4
479682,5-Sep-13,North Carolina,Charlotte,2500 block of Pinckney Avenue,0,4,4
479646,25-Aug-13,California,Oakland,1300 block of 104th Avenue,0,4,4
492270,25-Aug-13,Minnesota,Minneapolis,2600 block of Cedar and 2600 block of 18th Avenue South,2,2,4
492260,25-Aug-13,South Carolina,Latta,214 Willis St,1,3,4
491992,20-Aug-13,Maryland,Baltimore,1200 block of S. Carey St,2,2,4
491948,18-Aug-13,New Jersey,Port Norris,1600 block of North Avenue,0,4,4
491937,18-Aug-13,Ohio,Toledo,2272 Scottwood Ave,0,4,4
491840,18-Aug-13,Illinois,Chicago,100 block of South Springfield,1,3,4
491819,17-Aug-13,California,San Francisco,1738 Telegraph Avenue,0,4,4
492001,14-Aug-13,Oklahoma,Oklahoma City,4601 SE 79,4,0,4
491770,13-Aug-13,Pennsylvania,Philadelphia,1100 block of Divinity Street,0,4,4
491710,11-Aug-13,New York,Brooklyn,395 East 48th Street,0,4,4
491729,10-Aug-13,Delaware,Wilmington,1200 block of Second Street,0,4,4
491734,9-Aug-13,Missouri,Saint Louis,4200 block of Kossuth Ave,2,2,4
491630,6-Aug-13,New Jersey,Montclair,Mission Street,0,4,4
491546,4-Aug-13,Missouri,Kansas City,2400 block of  Park Avenue,1,3,4
491438,2-Aug-13,Indiana,Indianapolis,62nd and College Ave,0,4,4
491292,30-Jul-13,New Mexico,Hobbs,2000 block of North Bensing Rd,0,4,4
491281,29-Jul-13,Washington,Granger,300 block of S. Outlook Rd.,0,4,4
491287,28-Jul-13,Texas,Dallas,2400 block of Royal Lane,0,4,4
491253,26-Jul-13,West Virginia,Clarksburg,743 Locust Avenue,4,0,4
491243,25-Jul-13,Michigan,Inkster,Oakwood Street,0,4,4
491226,24-Jul-13,Kansas,Topeka,221 SE Lawrence St,0,4,4
491214,21-Jul-13,New York,Brooklyn,1445 Lincoln Place,0,4,4
491082,19-Jul-13,Connecticut,Hartford,3155 Main St,0,4,4
491073,19-Jul-13,California,Madera,Yosemite Avenue and Cleveland,0,4,4
491046,17-Jul-13,California,Oakland,3400 block of Wilson Avenue,1,3,4
491162,13-Jul-13,Ohio,Campbell,Seventh Street,0,4,4
490979,13-Jul-13,District of Columbia,Washington,2700 block of Stanton Road,0,4,4
490963,13-Jul-13,Oklahoma,Oklahoma City,5405 N. Lincoln Blvd,1,3,4
490943,12-Jul-13,California,San Francisco,3192 16th St,1,3,4
490954,12-Jul-13,Kentucky,Greensburg,194 C Mays Rd,2,2,4
490922,11-Jul-13,North Carolina,Charlotte,6300 block of Reagan Drive,2,2,4
490917,9-Jul-13,Illinois,Rockford,600 block of Woodlawn Avenue,2,2,4
490909,9-Jul-13,Maryland,Baltimore,600 block of N. Carrollton Ave,0,4,4
490793,7-Jul-13,Florida,Pompano Beach,1600 block of Northwest 7th Lane,1,3,4
490767,7-Jul-13,Mississippi,Meridian,2500 block of 5th Street,0,4,4
490395,6-Jul-13,Alabama,Florence,West Mobile Street,0,4,4
490750,6-Jul-13,New York,Brooklyn,472 Marcy Avenue,1,3,4
490335,4-Jul-13,Illinois,Chicago,6000 block of South Cottage Grove Avenue,0,4,4
490245,1-Jul-13,Texas,Fort Worth,2900 block of Pate Drive,4,0,4
490166,30-Jun-13,Colorado,Aurora,2300 block of Paris St,0,4,4
490150,29-Jun-13,South Carolina,North Charleston,4400 Dorchester Road; Suite 115,3,1,4
490048,27-Jun-13,California,Three Rivers,39553-39833 Sierra Dr,2,2,4
489987,25-Jun-13,Illinois,Chicago,S King Dr and E 73rd St,1,3,4
489934,24-Jun-13,Missouri,Kansas City,1711 Kansas Avenue,1,3,4
489121,23-Jun-13,Louisiana,New Orleans,5700 block of Wickfield Drive,0,4,4
489096,23-Jun-13,California,Sacramento,Sea Drift Way,1,3,4
489061,23-Jun-13,Tennessee,Chattanooga,1501 Dodds Ave,1,3,4
488970,22-Jun-13,Rhode Island,Providence,55 Curtis,0,4,4
488426,21-Jun-13,Illinois,Chicago,2900 block of North Kilpatrick Avenue,1,3,4
488134,16-Jun-13,Illinois,Chicago,900block of East 79th Street,1,3,4
487891,15-Jun-13,Texas,Houston,9780 Bissonnet,1,3,4
487833,15-Jun-13,Tennessee,Nashville,135 Brinkhaven Ave,0,4,4
488992,15-Jun-13,Rhode Island,Providence,256 Hartford Ave,1,3,4
487645,9-Jun-13,Pennsylvania,York,600 block of West Princess Street,0,4,4
487266,2-Jun-13,Indiana,Indianapolis,1913 East 46th Street,0,4,4
489314,1-Jun-13,California,Vallejo,1st block of Linfield Drive,2,2,4
487261,1-Jun-13,Wisconsin,Milwaukee,4126 N Teutonia Ave,0,4,4
487088,31-May-13,Georgia,Atlanta,1000 block of Fair Street,0,4,4
487082,29-May-13,Illinois,Chicago,N/A,0,4,4
487052,28-May-13,Tennessee,Memphis,2850 Brewer Avenue,1,3,4
486977,25-May-13,Michigan,Flint,1100 block of Paterson,1,3,4
486971,24-May-13,California,Bakersfield,3700 block of Columbus Street,2,2,4
486623,23-May-13,Tennessee,Bean Station,1034 Main Street,2,2,4
486617,20-May-13,Illinois,Chicago,5200 block of West Iowa Street,0,4,4
486605,19-May-13,Michigan,Detroit,N/A,0,4,4
486586,19-May-13,Tennessee,Memphis,2281 Ketchum Rd,2,2,4
486611,18-May-13,Virginia,Victoria,2073 Pleasant Oak Rd,0,4,4
486334,16-May-13,Pennsylvania,Philadelphia,2600 block of Daggett Street,0,4,4
486316,13-May-13,Ohio,Cincinnati,Kings Run Road,0,4,4
486244,11-May-13,New Jersey,Jersey City,Fremont Street,0,4,4
486121,11-May-13,Pennsylvania,Philadelphia,21st Street and Medary Avenue,0,4,4
486109,10-May-13,California,Los Angeles,1600 block of West 205th Street,3,1,4
486068,6-May-13,Pennsylvania,Johnstown,Horner and Messenger streets,0,4,4
486027,4-May-13,North Carolina,Smithfield,150 South Equity Drive,0,4,4
485979,28-Apr-13,Tennessee,Jackson,438 East Main Street,2,2,4
485885,28-Apr-13,Pennsylvania,Chester,Rose and Upland Street,1,3,4
485821,27-Apr-13,Florida,Williston,County Road 318,1,3,4
489185,25-Apr-13,Ohio,Oberlin,500 block of West College Street,0,4,4
484351,22-Apr-13,Illinois,Chicago (Englewood),5700 block of South Lowe Avenue,0,4,4
484317,18-Apr-13,Ohio,Akron,Kimlyn Circle,4,0,4
484279,10-Apr-13,California,Vallejo,1800 block of Mini Drive,0,4,4
484268,9-Apr-13,Pennsylvania,Philadelphia,Somerset Street and Lee Street,1,3,4
483878,7-Apr-13,California,Long Beach,300 block of East Home Street,1,3,4
483872,7-Apr-13,New York,New York (Manhattan),900 Garden Way,1,3,4
483788,22-Mar-13,New York,Brooklyn,2703 W. 33rd Street,1,3,4
483765,21-Mar-13,Missouri,Kansas City,4900 block of Brookside Blvd,1,3,4
482838,14-Mar-13,California,Modesto,1400 block of Western Way,0,4,4
482801,13-Mar-13,California,Oceanside,504 Calle Montecito,2,2,4
481229,7-Mar-13,Mississippi,Jackson,2900 block of Greenwood Avenue,2,2,4
481220,5-Mar-13,Indiana,Indianapolis,1800 block of Edinburge Square,1,3,4
481213,4-Mar-13,California,Los Banos,800 block of La Mesa Lane,1,3,4
481208,3-Mar-13,Michigan,Saginaw,4030 Dixie Hwy,0,4,4
481198,3-Mar-13,Georgia,Moultrie,224 Second Street Northwest,2,2,4
