version,version_season,season_name,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,original_tribe,result_number,jury,finalist,winner
US,US46,Survivor: 46,46.0,Hunter McKnight,US0684,Hunter,27.0,French Camp,Mississippi,9.0,17.0,10.0,9th voted out,3rd jury member,Nami,10.0,True,False,False
US,US46,Survivor: 46,46.0,Tiffany Nicole Ervin,US0695,Tiffany,32.0,Elizabeth,New Jersey,10.0,19.0,11.0,10th voted out,4th jury member,Yanu,11.0,True,False,False
US,US46,Survivor: 46,46.0,Venus Vafa,US0697,Venus,24.0,Toronto,Ontario,11.0,21.0,12.0,11th voted out,5th jury member,Nami,12.0,True,False,False
US,US46,Survivor: 46,46.0,Q Burdette,US0691,Q,29.0,Memphis,Tennessee,12.0,23.0,13.0,12th voted out,6th jury member,Yanu,13.0,True,False,False
US,US46,Survivor: 46,46.0,Maria Shrime Gonzalez,US0689,Maria,47.0,Dallas,Texas,13.0,24.0,14.0,13th voted out,7th jury member,Siga,14.0,True,False,False
US,US46,Survivor: 46,46.0,Liz Wilcox,US0688,Liz,35.0,Orlando,Florida,13.0,25.0,15.0,Eliminated,8th jury member,Nami,15.0,True,False,False
US,US46,Survivor: 46,46.0,Ben Katzman,US0680,Ben,31.0,Miami,Florida,13.0,26.0,16.0,2nd runner up,,Siga,16.0,False,True,False
US,US46,Survivor: 46,46.0,Charlie Davis,US0682,Charlie,25.0,Boston,Massachusetts,13.0,26.0,17.0,Runner up,,Siga,17.0,False,True,False
US,US46,Survivor: 46,46.0,Kenzie Petty,US0687,Kenzie,28.0,Charlotte,North Carolina,13.0,26.0,18.0,Sole Survivor,,Yanu,18.0,False,True,True
AU,AU01,Survivor Australia: 2016,1.0,Des Quilty,AU0001,Des,59.0,Sunshine Coast,QLD,1.0,2.0,1.0,1st voted out,,Aganoa,1.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Bianca Anderson,AU0002,Bianca,36.0,Melbourne,VIC,2.0,5.0,2.0,2nd voted out,,Saanapu,2.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Evan Jones,AU0003,Evan,30.0,Melbourne,VIC,3.0,8.0,3.0,3rd voted out,,Aganoa,3.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Peter Fiegehen,AU0004,Peter,62.0,Canberra,ACT,4.0,10.0,4.0,Quit,,Saanapu,4.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Barry Lea,AU0005,Barry,44.0,Cairns,QLD,6.0,14.0,5.0,4th voted out,,Vavau,5.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Tegan Haining,AU0006,Tegan,33.0,Sydney,NSW,7.0,17.0,6.0,5th voted out,,Vavau,6.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Rohan MacLauren,AU0007,Rohan,28.0,Melbourne,VIC,9.0,21.0,7.0,6th voted out,,Aganoa,7.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Kat Dumont,AU0008,Kat,26.0,Perth,WA,10.0,23.0,8.0,7th voted out,,Aganoa,8.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Andrew Torrens,AU0009,Andrew,29.0,Brisbane,QLD,11.0,25.0,9.0,8th voted out,,Vavau,9.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Craig I'Anson,AU0010,Craig,32.0,Brisbane,QLD,12.0,27.0,10.0,9th voted out,,Vavau,10.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Phoebe Timmins,AU0011,Phoebe,27.0,Sydney,NSW,14.0,31.0,11.0,10th voted out,,Aganoa,11.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Conner Bethune,AU0012,Conner,23.0,Canberra,ACT,15.0,33.0,12.0,11th voted out,,Saanapu,12.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Kate Campbell,AU0013,Kate,28.0,Perth,WA,16.0,35.0,13.0,12th voted out,,Vavau,13.0,False,False,False
AU,AU01,Survivor Australia: 2016,1.0,Nick Iadanza,AU0014,Nick,28.0,Adelaide,SA,17.0,37.0,14.0,13th voted out,1st jury member,Vavau,14.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Kylie Evans,AU0015,Kylie,38.0,Melbourne,VIC,18.0,39.0,15.0,14th voted out,2nd jury member,Saanapu,15.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Sue Clark,AU0016,Sue,59.0,Perth,WA,19.0,41.0,16.0,15th voted out,3rd jury member,Vavau,16.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Jennah-Louise Salkeld,AU0017,Jennah-Louise,27.0,Gold Coast,QLD,20.0,43.0,17.0,16th voted out,4th jury member,Vavau,17.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Brooke Jowett,AU0018,Brooke,23.0,Melbourne,VIC,21.0,45.0,18.0,17th voted out,5th jury member,Saanapu,18.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Sam Webb,AU0019,Sam,28.0,Sydney,NSW,23.0,49.0,19.0,18th voted out,6th jury member,Saanapu,19.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Matt Tarrant,AU0020,Matt,29.0,Adelaide,SA,24.0,51.0,20.0,19th voted out,7th jury member,Saanapu,20.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Felicity Egginton,AU0021,Flick,23.0,Gold Coast,QLD,25.0,53.0,21.0,20th voted out,8th jury member,Saanapu,21.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Elena Rowland,AU0022,El,33.0,Brisbane,QLD,26.0,54.0,22.0,21st voted out,9th jury member,Aganoa,22.0,True,False,False
AU,AU01,Survivor Australia: 2016,1.0,Lee Carseldine,AU0023,Lee,40.0,Brisbane,QLD,26.0,55.0,23.0,Runner-up,,Aganoa,23.0,False,True,False
AU,AU01,Survivor Australia: 2016,1.0,Kristie Bennet,AU0024,Kristie,24.0,Sydney,NSW,26.0,55.0,24.0,Sole Survivor,,Aganoa,24.0,False,True,True
AU,AU02,Survivor Australia: 2017,2.0,Joan Caballero,AU0025,Joan,29.0,Sydney,NSW,1.0,3.0,1.0,1st voted out,,Asaga,1.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Adam Parkin,AU0026,Adam,40.0,Brisbane,QLD,2.0,6.0,2.0,2nd voted out,,Samatau,2.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Kate Temby,AU0027,Kate,47.0,Melbourne,VIC,3.0,9.0,3.0,3rd voted out,,Samatau,3.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Mark Herlaar,AU0028,Tarzan,51.0,Toowoomba,QLD,4.0,11.0,4.0,4th voted out,,Samatau,4.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Aimee Stanton,AU0029,Aimee,23.0,Melbourne,VIC,5.0,13.0,5.0,5th voted out,,Samatau,5.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Samantha Gash,AU0030,Sam,32.0,Melbourne,VIC,6.0,16.0,6.0,6th voted out,,Asaga,6.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Mark Wales,AU0031,Mark,37.0,Perth,WA,7.0,18.0,7.0,7th voted out,,Asaga,7.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Jacqui Patterson,AU0032,Jacqui,50.0,Byron Bay,NSW,8.0,22.0,8.0,8th voted out,,Asaga,8.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Kent Nelson,AU0033,Kent,51.0,Adelaide,SA,10.0,24.0,9.0,9th voted out,,Asaga,9.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Aaron Knight,AU0034,AK,29.0,Adelaide,SA,12.0,28.0,10.0,10th voted out,,Samatau,10.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Ben Morgan,AU0035,Ben,20.0,Perth,WA,13.0,30.0,11.0,11th voted out,,Asaga,11.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Odette Blacklock,AU0036,Odette,32.0,Sydney,NSW,15.0,34.0,12.0,12th voted out,,Asaga,12.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Jarrad Seng,AU0037,Jarrad,29.0,Perth,WA,16.0,36.0,13.0,13th voted out,1st jury member,Samatau,13.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Anneliese Wilson,AU0038,Anneliese,23.0,Melbourne,VIC,17.0,38.0,14.0,14th voted out,2nd jury member,Samatau,14.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Henry Nicholson,AU0039,Henry,26.0,Adelaide,SA,18.0,40.0,15.0,15th voted out,3rd jury member,Asaga,15.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Tessa O'Halloran,AU0040,Tessa,29.0,Melbourne,VIC,19.0,42.0,16.0,16th voted out,Removed from jury,Samatau,16.0,False,False,False
AU,AU02,Survivor Australia: 2017,2.0,Sarah Tilleke,AU0041,Sarah,22.0,Perth,WA,20.0,44.0,17.0,17th voted out,4th jury member,Asaga,17.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Luke Toki,AU0042,Luke,30.0,Perth,WA,21.0,46.0,18.0,18th voted out,5th jury member,Asaga,18.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Ziggy Zagame,AU0043,Ziggy,26.0,Sydney,NSW,22.0,47.0,19.0,19th voted out,6th jury member,Samatau,19.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Locky Gilbert,AU0044,Locky,27.0,Perth,WA,23.0,49.0,20.0,20th voted out,7th jury member,Samatau,20.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Michelle Dougan,AU0045,Michelle,33.0,Sydney,NSW,25.0,52.0,21.0,21st voted out,8th jury member,Asaga,21.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Peter Conte,AU0046,Peter,22.0,Sydney,NSW,26.0,54.0,22.0,22nd voted out,9th jury member,Samatau,22.0,True,False,False
AU,AU02,Survivor Australia: 2017,2.0,Tara Pitt,AU0047,Tara,32.0,Sunshine Coast,QLD,26.0,55.0,23.0,Runner-up,,Samatau,23.0,False,True,False
AU,AU02,Survivor Australia: 2017,2.0,Jericho Malabonga,AU0048,Jericho,25.0,Melbourne,VIC,26.0,55.0,24.0,Sole Survivor,,Asaga,24.0,False,True,True
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Matthew Dyson,AU0049,Matt,35.0,Brisbane,QLD,1.0,2.0,1.0,1st voted out,,Contenders,1.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Russell Hantz,US0300,Russell,46.0,Texas,USA,2.0,5.0,2.0,2nd voted out,,Champions,2.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Damien Thomlinson,AU0050,Damien,36.0,Sydney,NSW,3.0,8.0,3.0,3rd voted out,,Champions,3.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Steve Khouw,AU0051,Steve K.,58.0,Sydney,NSW,4.0,11.0,4.0,4th voted out,,Contenders,4.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Jenna Austin,AU0052,Jenna,28.0,Perth,WA,5.0,13.0,5.0,5th voted out,,Contenders,5.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Moana Hope,AU0053,Moana,30.0,Melbourne,VIC,6.0,16.0,6.0,6th voted out,,Champions,6.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Tegan Gasior,AU0054,Tegan,32.0,Derby,WA,7.0,18.0,7.0,7th voted out,,Contenders,,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Anita Berkett,AU0055,Anita,50.0,Sunshine Coast,QLD,8.0,20.0,8.0,8th voted out,,Contenders,7.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Zach Kozyrski,AU0056,Zach,39.0,Perth,WA,9.0,22.0,9.0,9th voted out,,Contenders,8.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Paige Kerin,AU0057,Paige,24.0,Adelaide,SA,10.0,24.0,10.0,10th voted out,,Contenders,9.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Jackie Glazier,AU0058,Jackie,44.0,Melbourne,VIC,11.0,25.0,11.0,11th voted out,,Champions,10.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Tegan Gasior,AU0054,Tegan,32.0,Derby,WA,12.0,28.0,12.0,12th voted out,,Contenders,11.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Heath Davies,AU0059,Heath,33.0,Brisbane,QLD,13.0,30.0,13.0,13th voted out,,Contenders,12.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Lydia Lassila,AU0060,Lydia,36.0,Melbourne,VIC,14.0,32.0,14.0,14th voted out,,Champions,13.0,False,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Robbie Skibicki,AU0061,Robbie,25.0,Adelaide,SA,15.0,33.0,15.0,15th voted out,1st jury member,Contenders,14.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Samuel Hinton,AU0062,Samuel,26.0,Brisbane,QLD,16.0,35.0,16.0,16th voted out,2nd jury member,Champions,15.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Mat Rogers,AU0063,Mat,42.0,Gold Coast,QLD,17.0,37.0,17.0,17th voted out,3rd jury member,Champions,16.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Benji Wilson,AU0064,Benji,26.0,Melbourne,VIC,18.0,39.0,18.0,18th voted out,4th jury member,Contenders,17.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Steve Willis,AU0065,Steve W.,41.0,Brisbane,QLD,20.0,42.0,19.0,19th voted out,5th jury member,Champions,18.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Fenella McGowan,AU0066,Fenella,33.0,Melbourne,VIC,21.0,44.0,20.0,20th voted out,6th jury member,Contenders,19.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Monika Radulovic,AU0067,Monika,27.0,Sydney,NSW,22.0,46.0,21.0,21st voted out,7th jury member,Champions,20.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shonee Fairfax,AU0068,Shonee,26.0,Tewantin,QLD,23.0,47.0,22.0,22nd voted out,8th jury member,Contenders,21.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Brian Lake,AU0069,Brian,36.0,Caroline Springs,VIC,24.0,49.0,23.0,23rd voted out,9th jury member,Champions,22.0,True,False,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Sharn Coombes,AU0070,Sharn,41.0,Melbourne,VIC,24.0,50.0,24.0,Runner-up,,Champions,23.0,False,True,False
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shane Gould,AU0071,Shane,61.0,Bicheno,Tasmania,24.0,50.0,25.0,Sole Survivor,,Champions,24.0,False,True,True
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Anastasia Woolmer,AU0072,Anastasia,42.0,Brisbane,QLD,1.0,2.0,1.0,1st voted out,,Champions,1.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Laura Choong,AU0073,Laura,31.0,Sydney,NSW,2.0,5.0,2.0,2nd voted out,,Contenders,2.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Susie Maroney,AU0074,Susie,44.0,Cronulla,NSW,3.0,7.0,3.0,3rd voted out,,Champions,3.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Nova Peris,AU0075,Nova,48.0,Darwin,NT,4.0,10.0,4.0,4th voted out,,Champions,4.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Steven Bradbury,AU0076,Steven,45.0,Camden,NSW,5.0,12.0,5.0,5th voted out,,Champions,5.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,ET Ettingshausen,AU0077,ET,53.0,Sutherland,NSW,6.0,14.0,6.0,6th voted out,,Champions,6.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Sam Schoers,AU0078,Sam,30.0,Perth,WA,7.0,16.0,7.0,7th voted out,,Contenders,7.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Sarah Ayles,AU0079,Sarah,45.0,Adelaide,SA,8.0,18.0,8.0,8th voted out,,Contenders,8.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Hannah Pentreath,AU0080,Hannah,27.0,Bendigo,VIC,10.0,22.0,9.0,9th voted out,,Contenders,9.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Casey Hawkins,AU0081,Casey,31.0,Adelaide,SA,11.0,24.0,10.0,10th voted out,,Contenders,10.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Matt Farrelly,AU0082,Matt,29.0,Sydney,NSW,12.0,26.0,11.0,11th voted out,,Contenders,11.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Ross Clarke-Jones,AU0083,Ross,53.0,Bells Beach,VIC,13.0,28.0,12.0,Evacuated,,Champions,12.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Andy Meldrum,AU0084,Andy,47.0,Noosa,QLD,14.0,30.0,13.0,12th voted out,,Contenders,13.0,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Shaun Hampson,AU0085,Shaun,31.0,Moonee Ponds,VIC,15.0,32.0,14.0,13th voted out,1st jury member,Contenders,14.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,David Genat,AU0086,David,39.0,New York City,NY,16.0,34.0,15.0,14th voted out,2nd jury member,Champions,15.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,John Eastoe,AU0087,John,28.0,Kalgoorlie,WA,17.0,36.0,16.0,15th voted out,3rd jury member,Contenders,16.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Daisy Richardson,AU0088,Daisy,24.0,Brisbane,QLD,18.0,38.0,17.0,16th voted out,4th jury member,Contenders,17.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Simon Black,AU0089,Simon,39.0,Brisbane,QLD,19.0,40.0,18.0,17th voted out,,Champions,,False,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Simon Black,AU0089,Simon,39.0,Brisbane,QLD,20.0,42.0,19.0,18th voted out,5th jury member,Champions,18.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Janine Allis,AU0090,Janine,53.0,Melbourne,VIC,21.0,44.0,20.0,19th voted out,6th jury member,Champions,19.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Abbey Holmes,AU0091,Abbey,28.0,Melbourne,VIC,22.0,46.0,21.0,20th voted out,7th jury member,Champions,20.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Luke Toki,AU0042,Luke,33.0,Perth,WA,23.0,47.0,22.0,21st voted out,8th jury member,Champions,21.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Harry Hills,AU0092,Harry,30.0,Perth,WA,24.0,49.0,23.0,22nd voted out,9th jury member,Contenders,22.0,True,False,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Baden Gilbert,AU0093,Baden,23.0,Adelaide,SA,24.0,50.0,24.0,Runner-up,,Contenders,23.0,False,True,False
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Pia Miranda,AU0094,Pia,45.0,Melbourne,VIC,24.0,50.0,25.0,Sole Survivor,,Champions,24.0,False,True,True
AU,AU05,Survivor Australia: All Stars,5.0,Shane Gould,AU0071,Shane,62.0,Bicheno,Tasmania,1.0,2.0,1.0,1st voted out,,Mokuta,1.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Jericho Malabonga,AU0048,Jericho,27.0,Melbourne,Victoria,2.0,5.0,2.0,2nd voted out,,Vakama,2.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Daisy Richardson,AU0088,Daisy,24.0,Brisbane,Queensland,3.0,7.0,3.0,3rd voted out,,Vakama,3.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Michelle Dougan,AU0045,Michelle,35.0,Sydney,New South Wales,4.0,9.0,4.0,4th voted out,,Mokuta,4.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Henry Nicholson,AU0039,Henry,28.0,Adelaide,South Australia,5.0,12.0,5.0,5th voted out,,Mokuta,5.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Abbey Holmes,AU0091,Abbey,28.0,Melbourne,Victoria,7.0,16.0,6.0,6th voted out,,Mokuta,6.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Lydia Lassila,AU0060,Lydia,37.0,Lorne,Victoria,8.0,18.0,7.0,7th voted out,,Mokuta,7.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,John Eastoe,AU0087,John,29.0,Kalgoorlie,Western Australia,9.0,20.0,8.0,9th voted out,,Mokuta,8.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Mat Rogers,AU0063,Mat,43.0,Gold Coast,Queensland,10.0,22.0,9.0,10th voted out,,Vakama,9.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Phoebe Timmins,AU0011,Phoebe,30.0,Melbourne,Victoria,11.0,24.0,10.0,11th voted out,,Vakama,10.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Felicity Egginton,AU0021,Flick,26.0,Gold Coast,Queensland,12.0,26.0,11.0,12th voted out,,Vakama,11.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Nick Iadanza,AU0014,Nick,31.0,Adelaide,South Australia,13.0,28.0,12.0,13th voted out,,Mokuta,12.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Locky Gilbert,AU0044,Locky,30.0,Perth,Western Australia,14.0,30.0,13.0,14th voted out,1st jury member,Vakama,13.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Harry Hills,AU0092,Harry,30.0,Perth,Western Australia,15.0,32.0,14.0,15th voted out,2nd jury member,Mokuta,14.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Lee Carseldine,AU0023,Lee,43.0,Brisbane,Queensland,16.0,33.0,15.0,Medically evacuated,,Mokuta,15.0,False,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Zach Kozyrski,AU0056,Zach,40.0,Perth,Western Australia,18.0,38.0,16.0,16th voted out,3rd jury member,Mokuta,16.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Jacqui Patterson,AU0032,Jacqui,52.0,Byron Bay,New South Wales,19.0,40.0,17.0,17th voted out,4th jury member,Vakama,17.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Shonee Fairfax,AU0068,Shonee,27.0,London,England,20.0,42.0,18.0,18th voted out,5th jury member,Mokuta,18.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Aaron Knight,AU0034,AK,32.0,Adelaide,South Australia,21.0,44.0,19.0,Eliminated,6th jury member,Vakama,19.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Mark Herlaar,AU0028,Tarzan,53.0,Toowoomba,Queensland,22.0,46.0,20.0,19th voted out,7th jury member,Vakama,20.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Brooke Jowett,AU0018,Brooke,26.0,Melbourne,Victoria,23.0,47.0,21.0,20th voted out,8th jury member,Vakama,21.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Moana Hope,AU0053,Moana,31.0,Melbourne,Victoria,24.0,49.0,22.0,21st voted out,9th jury member,Vakama,22.0,True,False,False
AU,AU05,Survivor Australia: All Stars,5.0,Sharn Coombes,AU0070,Sharn,42.0,Melbourne,Victoria,24.0,50.0,23.0,Runner-up,,Mokuta,23.0,False,True,False
AU,AU05,Survivor Australia: All Stars,5.0,David Genat,AU0086,David,39.0,New York City,New York,24.0,50.0,24.0,Sole Survivor,,Vakama,24.0,False,True,True
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Phil Ferguson,AU0096,Phil,28.0,Melbourne,VIC,1.0,2.0,1.0,1st voted out,,Brains,1.0,False,False,False
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Janelle Durso,AU0097,Janelle,43.0,Townsville,QLD,2.0,5.0,2.0,2nd voted out,,Brawn,2.0,False,False,False
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Gavin Wanganeen,AU0098,Gavin,48.0,Adelaide,SA,3.0,7.0,3.0,3rd voted out,,Brawn,3.0,False,False,False
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Binyamin Burdo,AU0099,Benny,38.0,Los Angeles,California,4.0,9.0,4.0,4th voted out,,Brawn,4.0,False,False,False
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Mitchell Shaw,AU0100,Mitch,33.0,Brisbane,QLD,5.0,12.0,5.0,5th voted out,,Brains,5.0,False,False,False
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Joey McCann,AU0101,Joey,35.0,Sydney,NSW,7.0,16.0,6.0,6th voted out,,Brains,6.0,False,False,False
