,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday
283,580501890,10695270,N305FD,A139,N305FD,,,VNY,VNY,,2019-10-25,10,25,Friday
284,580685683,11100597,N703WP,AS50,N703WP,,,,,,2019-10-25,10,25,Friday
285,580696841,11363471,N962LA,AS50,N962LA,,,LGB,LGB,,2019-10-25,10,25,Friday
286,580712260,11064122,N668PD,AS50,N668PD,,,SMO,SMO,,2019-10-25,10,25,Friday
287,580684512,11356213,N955LA,AS50,N955LA,,,,,,2019-10-25,10,25,Friday
288,580520552,11361569,N960LA,AS50,N960LA,,LGB,CPM,CPM,,2019-10-25,10,25,Friday
289,580530147,10865027,N472LA,AS50,N472LA,,,,,,2019-10-25,10,25,Friday
290,580685399,11057465,N661PD,AS50,N661PD,,,,,,2019-10-25,10,25,Friday
291,580706200,10616756,N228LA,AS50,N228LA,,,SMO,SMO,,2019-10-25,10,25,Friday
292,580560838,11361569,N960LA,AS50,N960LA,,LGB,LAX,LAX,,2019-10-25,10,25,Friday
293,580635426,10616756,N228LA,AS50,N228LA,,,WHP,WHP,,2019-10-25,10,25,Friday
294,580542293,11362520,N961LA,AS50,N961LA,,,,,,2019-10-25,10,25,Friday
295,580677835,10527058,N14LA,B412,N14LA,,POC,POC,POC,,2019-10-25,10,25,Friday
296,580508869,10694319,N304FD,A139,FIRE4,,VNY,,,,2019-10-25,10,25,Friday
297,580482476,10601970,N213PF,AS50,N213PF,,,,,,2019-10-25,10,25,Friday
298,580583475,10578214,N190LA,H60,N190LA,,,,,,2019-10-25,10,25,Friday
299,580508959,11362520,N961LA,AS50,N961LA,,,,,,2019-10-25,10,25,Friday
300,580670025,11355262,N954LA,AS50,N954LA,,LGB,,,,2019-10-25,10,25,Friday
301,580623920,10578214,N190LA,H60,N190LA,,,,,,2019-10-25,10,25,Friday
302,580634138,10527058,N14LA,B412,N14LA,,POC,,,,2019-10-25,10,25,Friday
303,580702297,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-10-25,10,25,Friday
304,580626223,11351614,N950SG,AS32,L950SG,,LGB,BUR,BUR,,2019-10-25,10,25,Friday
305,580651689,10691466,N301FD,A139,FIRE1,,VNY,,,,2019-10-25,10,25,Friday
306,580632900,11363471,N962LA,AS50,N962LA,,POC,,,,2019-10-25,10,25,Friday
307,580515381,11351614,N950SG,AS32,L950SG,,POC,LGB,LGB,,2019-10-25,10,25,Friday
308,580575334,10691466,N301FD,A139,FIRE1,,WHP,VNY,VNY,,2019-10-25,10,25,Friday
309,580645912,10616756,N228LA,AS50,N228LA,,BUR,,,,2019-10-25,10,25,Friday
310,580660706,10616756,N228LA,AS50,N228LA,,,WHP,WHP,,2019-10-25,10,25,Friday
311,580510796,10691466,N301FD,A139,FIRE1,,VNY,WHP,WHP,,2019-10-25,10,25,Friday
312,580699080,11100597,N703WP,AS50,N703WP,,,,,,2019-10-25,10,25,Friday
313,580612480,10497326,N110LA,B412,N110LA,,WHP,,,,2019-10-25,10,25,Friday
314,580547414,11057465,N661PD,AS50,N661PD,,,FUL,FUL,,2019-10-25,10,25,Friday
315,580633620,11057465,N661PD,AS50,N661PD,,,,,,2019-10-25,10,25,Friday
316,580539059,10865027,N472LA,AS50,N472LA,,,BUR,BUR,,2019-10-25,10,25,Friday
317,580598011,10527058,N14LA,B412,N14LA,,POC,TOA,TOA,,2019-10-25,10,25,Friday
318,580677205,10578214,N190LA,H60,N190LA,,WHP,,,,2019-10-25,10,25,Friday
319,580534256,10527058,N14LA,B412,N14LA,,WHP,POC,POC,,2019-10-25,10,25,Friday
320,580685470,11363471,N962LA,AS50,N962LA,,POC,FUL,FUL,,2019-10-25,10,25,Friday
321,580656179,10527058,N14LA,B412,N14LA,,WHP,,,,2019-10-25,10,25,Friday
322,563540562,11353317,N952JH,AS32,N952JH,,LGB,LGB,LGB,,2019-08-06,8,6,Tuesday
323,563531448,11101548,N704WP,AS50,N704WP,,WHP,LAX,LAX,,2019-08-06,8,6,Tuesday
324,563620261,11351458,N950LA,AS50,N950LA,,LGB,POC,POC,,2019-08-06,8,6,Tuesday
325,563623947,11351458,N950LA,AS50,N950LA,,,,,,2019-08-06,8,6,Tuesday
326,563571776,10610099,N221LA,AS50,N221LA,,,,,,2019-08-06,8,6,Tuesday
327,563421085,10656249,N267LA,AS50,N267LA,,,,,,2019-08-06,8,6,Tuesday
328,563580766,10527058,N14LA,B412,N14LA,,POC,POC,POC,,2019-08-06,8,6,Tuesday
329,563455812,10865027,N472LA,AS50,N472LA,,,SMO,SMO,,2019-08-06,8,6,Tuesday
330,563530044,11351458,N950LA,AS50,N950LA,,LGB,,,,2019-08-06,8,6,Tuesday
331,563596981,10656249,N267LA,AS50,N267LA,,,,,,2019-08-06,8,6,Tuesday
332,563576502,11351458,N950LA,AS50,N950LA,,LGB,CPM,CPM,,2019-08-06,8,6,Tuesday
333,563420959,10865027,N472LA,AS50,N472LA,,,,,,2019-08-06,8,6,Tuesday
334,563597471,11058416,N662PD,AS50,N662PD,,,CNO,CNO,,2019-08-06,8,6,Tuesday
335,563548688,11351458,N950LA,AS50,N950LA,,,,,,2019-08-06,8,6,Tuesday
336,563418900,10617707,N229LA,AS50,N229LA,,HHR,,,,2019-08-06,8,6,Tuesday
337,563552607,11100597,N703WP,AS50,N703WP,,WHP,,,,2019-08-06,8,6,Tuesday
338,563532119,10527058,N14LA,B412,N14LA,,POC,,,,2019-08-06,8,6,Tuesday
339,563560367,11058416,N662PD,AS50,N662PD,,,RAL,RAL,,2019-08-06,8,6,Tuesday
340,563438566,11058416,N662PD,AS50,N662PD,,,SBD,SBD,,2019-08-06,8,6,Tuesday
341,563573794,10612001,N223LA,AS50,N,,VNY,VNY,VNY,,2019-08-06,8,6,Tuesday
342,563591117,11100597,N703WP,AS50,N703WP,,WHP,,,,2019-08-06,8,6,Tuesday
343,563575550,10656249,N267LA,AS50,N267LA,,,POC,POC,,2019-08-06,8,6,Tuesday
344,563570527,11058416,N662PD,AS50,N662PD,,CNO,BUR,BUR,,2019-08-06,8,6,Tuesday
345,563467599,10865027,N472LA,AS50,N472LA,,,EMT,EMT,,2019-08-06,8,6,Tuesday
346,563618293,10610099,N221LA,AS50,N221LA,,,EMT,EMT,,2019-08-06,8,6,Tuesday
347,563545092,10656249,N267LA,AS50,N267LA,,,VNY,VNY,,2019-08-06,8,6,Tuesday
348,563572514,10617707,N229LA,AS50,N229LA,,,BUR,BUR,,2019-08-06,8,6,Tuesday
349,563597514,10865027,N472LA,AS50,N472LA,,,SMO,SMO,,2019-08-06,8,6,Tuesday
350,563591938,11351458,N950LA,AS50,N950LA,,,,,,2019-08-06,8,6,Tuesday
351,563424230,10601970,N213PF,AS50,N213PF,,,SMO,SMO,,2019-08-06,8,6,Tuesday
352,563419687,11361569,N960LA,AS50,N960LA,,CPM,,,,2019-08-06,8,6,Tuesday
353,563438425,10610099,N221LA,AS50,N221LA,,,,,,2019-08-06,8,6,Tuesday
354,563474192,10610099,N221LA,AS50,N221LA,,,CPM,CPM,,2019-08-06,8,6,Tuesday
355,563443104,11361569,N960LA,AS50,N960LA,,LGB,,,,2019-08-06,8,6,Tuesday
356,563409176,11353317,N952JH,AS32,N952JH,,LGB,LGB,LGB,,2019-08-06,8,6,Tuesday
357,563594116,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-08-06,8,6,Tuesday
358,563481547,10601970,N213PF,AS50,N213PF,,,CPM,CPM,,2019-08-06,8,6,Tuesday
359,563450317,11361569,N960LA,AS50,N960LA,,CPM,LGB,LGB,,2019-08-06,8,6,Tuesday
360,563443407,11058416,N662PD,AS50,N662PD,,SBD,CCB,CCB,,2019-08-06,8,6,Tuesday
361,563434505,11360017,N959LA,AS50,N959LA,,FUL,,,,2019-08-06,8,6,Tuesday
362,563618492,10617707,N229LA,AS50,N229LA,,,,,,2019-08-06,8,6,Tuesday
363,563628636,11058416,N662PD,AS50,N662PD,,,,,,2019-08-06,8,6,Tuesday
364,563579020,11353317,N952JH,AS32,N952JH,,LGB,LGB,LGB,,2019-08-06,8,6,Tuesday
365,563442132,11363471,N962LA,AS50,N962LA,,WHP,,,,2019-08-06,8,6,Tuesday
366,563566371,10527058,N14LA,B412,N14LA,,WHP,POC,POC,,2019-08-06,8,6,Tuesday
367,563603436,10527058,N14LA,B412,N14LA,,POC,AVX,AVX,,2019-08-06,8,6,Tuesday
368,563594469,10527058,N14LA,B412,N14LA,,POC,POC,POC,,2019-08-06,8,6,Tuesday
369,563611082,10527058,N14LA,B412,N14LA,,AVX,SBD,SBD,,2019-08-06,8,6,Tuesday
370,563547171,10865027,N472LA,AS50,N472LA,,,BUR,BUR,,2019-08-06,8,6,Tuesday
371,563414345,10610099,N221LA,AS50,N221LA,,BUR,,,,2019-08-06,8,6,Tuesday
372,563614124,11363471,N962LA,AS50,N962LA,,WHP,,,,2019-08-06,8,6,Tuesday
373,563607278,11060318,N664PD,B06,N664PD,,VNY,,,,2019-08-06,8,6,Tuesday
374,563410642,11361569,N960LA,AS50,N960LA,,CPM,HHR,HHR,,2019-08-06,8,6,Tuesday
375,563455633,10656249,N267LA,AS50,N267LA,,,VNY,VNY,,2019-08-06,8,6,Tuesday
376,563438424,10601970,N213PF,AS50,N213PF,,,CPM,CPM,,2019-08-06,8,6,Tuesday
377,563589317,10617707,N229LA,AS50,N229LA,,,VNY,VNY,,2019-08-06,8,6,Tuesday
378,563474083,10601970,N213PF,AS50,N213PF,,,EMT,EMT,,2019-08-06,8,6,Tuesday
379,540591886,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-04-20,4,20,Saturday
380,540582550,11355262,N954LA,AS50,N954LA,,WHP,,,,2019-04-20,4,20,Saturday
381,540686874,11101548,N704WP,AS50,N704WP,,,,,,2019-04-20,4,20,Saturday
382,540568932,11362520,N961LA,AS50,N961LA,,EMT,BUR,BUR,,2019-04-20,4,20,Saturday
383,540553497,11355262,N954LA,AS50,N954LA,,VNY,,,,2019-04-20,4,20,Saturday
384,540678333,10694319,N304FD,A139,FIRE4,,VNY,WHP,WHP,,2019-04-20,4,20,Saturday
385,540656724,10610099,N221LA,AS50,N221LA,,,,,,2019-04-20,4,20,Saturday
386,540714198,11354311,N953LA,AS50,N953LA,,LGB,,,,2019-04-20,4,20,Saturday
387,540562337,11351614,N950SG,AS32,N950SG,,,,,,2019-04-20,4,20,Saturday
388,540672265,10610099,N221LA,AS50,N221LA,,,,,,2019-04-20,4,20,Saturday
389,540694700,10694319,N304FD,A139,FIRE4,,VNY,,,,2019-04-20,4,20,Saturday
390,540707583,11351614,N950SG,AS32,N950SG,,PMD,HHR,HHR,,2019-04-20,4,20,Saturday
391,540546760,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-04-20,4,20,Saturday
392,540667541,11354311,N953LA,AS50,N953LA,,LGB,LGB,LGB,,2019-04-20,4,20,Saturday
393,540578964,11064122,N668PD,AS50,N668PD,,VNY,,,,2019-04-20,4,20,Saturday
394,540576560,11064122,N668PD,AS50,N668PD,,VNY,BUR,BUR,,2019-04-20,4,20,Saturday
395,540562547,11362520,N961LA,AS50,N961LA,,LGB,LGB,LGB,,2019-04-20,4,20,Saturday
396,540581123,11355262,N954LA,AS50,,,WJF,PMD,PMD,,2019-04-20,4,20,Saturday
397,540553762,10865027,N472LA,,N472LA,,,EMT,EMT,,2019-04-20,4,20,Saturday
398,540569804,11355262,N954LA,AS50,,,LGB,PMD,PMD,,2019-04-20,4,20,Saturday
399,540557388,10610099,N221LA,AS50,N221LA,,,CPM,CPM,,2019-04-20,4,20,Saturday
400,540712851,10610099,N221LA,AS50,N221LA,,,,,,2019-04-20,4,20,Saturday
401,540574767,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-04-20,4,20,Saturday
402,540574487,11351458,N950LA,AS50,N950LA,,,,,,2019-04-20,4,20,Saturday
403,540719598,11355262,N954LA,AS50,N954LA,,LGB,,,,2019-04-20,4,20,Saturday
404,540676948,11354311,N953LA,AS50,N953LA,,LGB,,,,2019-04-20,4,20,Saturday
405,540651782,11351614,N950SG,AS32,N950SG,,LGB,,,,2019-04-20,4,20,Saturday
406,540582489,11351458,N950LA,AS50,N950LA,,,,,,2019-04-20,4,20,Saturday
407,585549326,10527058,N14LA,B412,N14LA,N14LA,,CPM,CPM,,2019-11-19,11,19,Tuesday
408,585567312,11101548,N704WP,AS50,N704WP,N704WP,WHP,,,,2019-11-19,11,19,Tuesday
409,585581789,11060318,N664PD,B06,N664PD,N664PD,,,,,2019-11-19,11,19,Tuesday
410,585512574,10578214,N190LA,H60,N190LA,N190LA,PMD,WHP,WHP,,2019-11-19,11,19,Tuesday
411,585414089,10694319,N304FD,A139,FIRE4,,VNY,LAX,LAX,,2019-11-19,11,19,Tuesday
412,585447010,11358115,N957LA,AS50,N957LA,,EMT,,,,2019-11-19,11,19,Tuesday
413,585535092,11060318,N664PD,B06,N664PD,N664PD,,,,,2019-11-19,11,19,Tuesday
414,585555601,10527058,N14LA,B412,N14LA,N14LA,,,,,2019-11-19,11,19,Tuesday
415,585432184,11058416,N662PD,AS50,N662PD,,,BUR,BUR,,2019-11-19,11,19,Tuesday
416,585410115,11101548,N704WP,AS50,N704WP,,WHP,LGB,LGB,,2019-11-19,11,19,Tuesday
417,585538745,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-11-19,11,19,Tuesday
418,585552845,11058416,N662PD,AS50,N662PD,N662PD,,FUL,FUL,,2019-11-19,11,19,Tuesday
419,585542040,11101548,N704WP,AS50,N704WP,N704WP,WHP,VNY,VNY,,2019-11-19,11,19,Tuesday
420,585441225,11351458,N950LA,AS50,N950LA,,,BUR,BUR,,2019-11-19,11,19,Tuesday
421,585557785,11360017,N959LA,AS50,N959LA,N959LA,LGB,WHP,WHP,,2019-11-19,11,19,Tuesday
422,585463598,10601970,N213PF,AS50,N213PF,,,VNY,VNY,,2019-11-19,11,19,Tuesday
423,585396714,11061269,N665PD,AS50,N665PD,,,,,,2019-11-19,11,19,Tuesday
424,585473134,10601970,N213PF,AS50,N213PF,N213PF,VNY,,,,2019-11-19,11,19,Tuesday
425,585415959,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,,2019-11-19,11,19,Tuesday
426,585416246,10616756,N228LA,AS50,N228LA,,,,,,2019-11-19,11,19,Tuesday
427,585432050,10601970,N213PF,AS50,N213PF,,,WHP,WHP,,2019-11-19,11,19,Tuesday
428,585528807,10612001,N223LA,AS50,POLICE,,,,,,2019-11-19,11,19,Tuesday
429,585406837,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,,2019-11-19,11,19,Tuesday
430,585433974,11358115,N957LA,AS50,N957LA,,LGB,EMT,EMT,,2019-11-19,11,19,Tuesday
431,585564728,11061269,N665PD,AS50,N665PD,,CNO,,,,2019-11-19,11,19,Tuesday
432,585575430,11314118,N913WB,AS50,N913WB,N913WB,,VNY,VNY,,2019-11-19,11,19,Tuesday
433,585551558,10497326,N110LA,B412,N110LA,N110LA,WHP,POC,POC,,2019-11-19,11,19,Tuesday
434,585593795,10617707,N229LA,AS50,N229LA,N229LA,,BUR,BUR,,2019-11-19,11,19,Tuesday
435,585526787,11101548,N704WP,AS50,N704WP,N704WP,WHP,VNY,VNY,,2019-11-19,11,19,Tuesday
436,585397925,10617707,N229LA,AS50,N229LA,,,BUR,BUR,,2019-11-19,11,19,Tuesday
437,585439121,11064122,N668PD,AS50,N668PD,,,VNY,VNY,,2019-11-19,11,19,Tuesday
438,585392677,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-11-19,11,19,Tuesday
439,585528627,10696221,N306FD,B06,N306FD,N306FD,VNY,WHP,WHP,,2019-11-19,11,19,Tuesday
440,585447927,10616756,N228LA,AS50,N228LA,,,,,,2019-11-19,11,19,Tuesday
441,585550724,10695270,N305FD,A139,N305FD,N305FD,VNY,VNY,VNY,,2019-11-19,11,19,Tuesday
442,585396346,10601970,N213PF,AS50,N213PF,,,BUR,BUR,,2019-11-19,11,19,Tuesday
443,585323916,11358115,N957LA,AS50,N957LA,,LGB,EMT,EMT,,2019-11-19,11,19,Tuesday
444,585579474,11220365,N821LA,H60,N821LA,N821LA,,QQH,QQH,,2019-11-19,11,19,Tuesday
445,585545952,10617707,N229LA,AS50,N229LA,,,,,,2019-11-19,11,19,Tuesday
446,585518865,10601970,N213PF,AS50,N213PF,N213PF,,,,,2019-11-19,11,19,Tuesday
447,585502849,11058416,N662PD,AS50,N662PD,N662PD,,,,,2019-11-19,11,19,Tuesday
448,585565358,10694319,N304FD,A139,FIRE4,,VNY,,,,2019-11-19,11,19,Tuesday
449,585553802,10695270,N305FD,A139,N305FD,N305FD,VNY,,,,2019-11-19,11,19,Tuesday
450,585574843,10601970,N213PF,AS50,N213PF,N213PF,,,,,2019-11-19,11,19,Tuesday
451,585540046,10527058,N14LA,B412,N14LA,N14LA,WHP,,,,2019-11-19,11,19,Tuesday
452,585513005,11354311,N953LA,AS50,N953LA,N953LA,LGB,TOA,TOA,,2019-11-19,11,19,Tuesday
453,585592694,10527058,N14LA,B412,N14LA,N14LA,,,,,2019-11-19,11,19,Tuesday
454,585584672,11351614,N950SG,AS32,L950SG,,LGB,LGB,LGB,,2019-11-19,11,19,Tuesday
455,585566583,11060318,N664PD,B06,N664PD,N664PD,,FUL,FUL,,2019-11-19,11,19,Tuesday
456,585411893,11358115,N957LA,AS50,N957LA,,EMT,CPM,CPM,,2019-11-19,11,19,Tuesday
457,585594617,11351458,N950LA,AS50,N950LA,N950LA,POC,WJF,WJF,,2019-11-19,11,19,Tuesday
458,585419048,10696221,N306FD,B06,N306FD,,VNY,,,,2019-11-19,11,19,Tuesday
459,585572630,11061269,N665PD,AS50,N665PD,N665PD,,ONT,ONT,,2019-11-19,11,19,Tuesday
460,585400561,10578214,N190LA,H60,N190LA,,WHP,,,,2019-11-19,11,19,Tuesday
461,585592860,10601970,N213PF,AS50,N213PF,N213PF,BUR,,,,2019-11-19,11,19,Tuesday
462,585463858,11058416,N662PD,AS50,N662PD,,,BUR,BUR,,2019-11-19,11,19,Tuesday
463,585514840,10497326,N110LA,B412,N110LA,N110LA,POC,WHP,WHP,,2019-11-19,11,19,Tuesday
464,585435372,11351458,N950LA,AS50,N950LA,,WJF,PMD,PMD,,2019-11-19,11,19,Tuesday
465,585584679,11351458,N950LA,AS50,N950LA,,BUR,LGB,LGB,,2019-11-19,11,19,Tuesday
466,585415230,10696221,N306FD,B06,N306FD,,VNY,,,,2019-11-19,11,19,Tuesday
467,585556829,11061269,N665PD,AS50,N665PD,N665PD,,SBD,SBD,,2019-11-19,11,19,Tuesday
468,585550521,10616756,N228LA,AS50,N228LA,N228LA,,EMT,EMT,,2019-11-19,11,19,Tuesday
469,585563464,11360017,N959LA,AS50,N959LA,N959LA,,,,,2019-11-19,11,19,Tuesday
470,585402429,11353317,N952JH,AS32,N952JH,,PMD,LGB,LGB,,2019-11-19,11,19,Tuesday
471,585405620,10578214,N190LA,H60,N190LA,,WHP,WJF,WJF,,2019-11-19,11,19,Tuesday
472,585598182,10616756,N228LA,AS50,N228LA,N228LA,,HHR,HHR,,2019-11-19,11,19,Tuesday
473,585530930,11314118,N913WB,AS50,N913WB,N913WB,,FUL,FUL,,2019-11-19,11,19,Tuesday
474,585428198,11351458,N950LA,AS50,N950LA,,WJF,,,,2019-11-19,11,19,Tuesday
475,585519026,11057465,N661PD,AS50,N661PD,N661PD,VNY,VNY,VNY,,2019-11-19,11,19,Tuesday
476,585550340,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,,2019-11-19,11,19,Tuesday
477,552952237,11058416,N662PD,AS50,N662PD,,,,,,2019-06-19,6,19,Wednesday
478,552952480,11100597,N703WP,AS50,N703WP,,WHP,VNY,VNY,,2019-06-19,6,19,Wednesday
479,552983316,11353317,N952JH,AS32,N952JH,,BUR,,,,2019-06-19,6,19,Wednesday
480,552788454,10527058,N14LA,B412,N14LA,,POC,POC,POC,,2019-06-19,6,19,Wednesday
481,552845080,11356213,N955LA,AS50,N955LA,,CPM,,,,2019-06-19,6,19,Wednesday
482,552809068,11356213,N955LA,AS50,N955LA,,FUL,,,,2019-06-19,6,19,Wednesday
483,552900709,10527058,N14LA,B412,N14LA,,POC,,,,2019-06-19,6,19,Wednesday
484,552972373,11057465,N661PD,AS50,N661PD,,,HHR,HHR,,2019-06-19,6,19,Wednesday
485,552799021,11356213,N955LA,AS50,N955LA,,LGB,POC,POC,,2019-06-19,6,19,Wednesday
486,552833801,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,,2019-06-19,6,19,Wednesday
487,552924523,11356213,N955LA,AS50,N955LA,,CPM,,,,2019-06-19,6,19,Wednesday
488,552994962,11362520,N961LA,AS50,N961LA,,LGB,BUR,BUR,,2019-06-19,6,19,Wednesday
489,552793932,10527058,N14LA,B412,,,POC,,,,2019-06-19,6,19,Wednesday
490,552794136,11057465,N661PD,AS50,N661PD,,,HHR,HHR,,2019-06-19,6,19,Wednesday
491,552952402,11355262,N954LA,AS50,N954LA,,,,,,2019-06-19,6,19,Wednesday
492,552975256,11361569,N960LA,AS50,N960LA,,LGB,LGB,LGB,,2019-06-19,6,19,Wednesday
493,552790487,11357164,N956LA,AS50,N956LA,,LGB,LGB,LGB,,2019-06-19,6,19,Wednesday
494,552805491,11356213,N955LA,AS50,N955LA,,CPM,FUL,FUL,,2019-06-19,6,19,Wednesday
495,552957737,10527058,N14LA,B412,N14LA,,WHP,ONT,ONT,,2019-06-19,6,19,Wednesday
496,552806153,11064122,N668PD,AS50,N668PD,,SMO,,,,2019-06-19,6,19,Wednesday
497,552952291,11061269,N665PD,AS50,N665PD,,,BUR,BUR,,2019-06-19,6,19,Wednesday
498,552816254,11359066,N958LA,AS50,,,WHP,,,,2019-06-19,6,19,Wednesday
499,552797025,11353317,N952JH,AS32,N952JH,,,,,,2019-06-19,6,19,Wednesday
500,552984718,11357164,N956LA,AS50,N956LA,,,,,,2019-06-19,6,19,Wednesday
501,552814175,11359066,N958LA,AS50,N958LA,,WHP,,,,2019-06-19,6,19,Wednesday
502,552973869,11101548,N704WP,AS50,N704WP,,WHP,CPM,CPM,,2019-06-19,6,19,Wednesday
503,552983290,11355262,N954LA,AS50,N954LA,,LGB,,,,2019-06-19,6,19,Wednesday
504,552909308,11101548,N704WP,AS50,N704WP,,WHP,,,,2019-06-19,6,19,Wednesday
505,552906777,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-06-19,6,19,Wednesday
506,552793497,11357164,N956LA,AS50,N956LA,,LGB,EMT,EMT,,2019-06-19,6,19,Wednesday
507,552795979,11357164,N956LA,AS50,N956LA,,,,,,2019-06-19,6,19,Wednesday
508,552941169,11357164,N956LA,AS50,N956LA,,LGB,,,,2019-06-19,6,19,Wednesday
509,552978724,11359066,N958LA,AS50,N958LA,,,,,,2019-06-19,6,19,Wednesday
510,552993444,11061269,N665PD,AS50,N665PD,,,,,,2019-06-19,6,19,Wednesday
511,552969403,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-06-19,6,19,Wednesday
512,552936295,11353317,N952JH,AS32,N952JH,,EMT,,,,2019-06-19,6,19,Wednesday
513,552955469,11100597,N703WP,AS50,N703WP,,WJF,,,,2019-06-19,6,19,Wednesday
514,552956313,11101548,N704WP,AS50,N704WP,,VNY,VNY,VNY,,2019-06-19,6,19,Wednesday
515,552966792,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-06-19,6,19,Wednesday
516,552910727,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-06-19,6,19,Wednesday
517,552919247,11353317,N952JH,AS32,N952JH,,,FUL,FUL,,2019-06-19,6,19,Wednesday
518,572016125,11314118,N913WB,AS50,N913WB,,,,,,2019-09-14,9,14,Saturday
519,572119172,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-09-14,9,14,Saturday
520,572118292,10497326,N110LA,B412,N110LA,,WHP,BUR,BUR,,2019-09-14,9,14,Saturday
521,572163463,10617707,N229LA,AS50,N229LA,,,,,,2019-09-14,9,14,Saturday
522,572158741,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-09-14,9,14,Saturday
523,572148730,10497326,N110LA,B412,N110LA,,,,,,2019-09-14,9,14,Saturday
524,572144927,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,,2019-09-14,9,14,Saturday
525,572122815,10617707,N229LA,AS50,N229LA,,,CPM,CPM,,2019-09-14,9,14,Saturday
526,572135842,11100597,N703WP,AS50,N703WP,,VCV,PMD,PMD,,2019-09-14,9,14,Saturday
527,572094369,11101548,N704WP,AS50,N704WP,,,,,,2019-09-14,9,14,Saturday
528,572112006,11363471,N962LA,AS50,N962LA,,LGB,,,,2019-09-14,9,14,Saturday
529,572157023,11363471,N962LA,AS50,N962LA,,LGB,BUR,BUR,,2019-09-14,9,14,Saturday
530,571970753,11314118,N913WB,AS50,N913WB,,,SMO,SMO,,2019-09-14,9,14,Saturday
531,572003746,11058416,N662PD,AS50,N662PD,,,VNY,VNY,,2019-09-14,9,14,Saturday
532,571999698,11362520,N961LA,AS50,N961LA,,EMT,,,,2019-09-14,9,14,Saturday
533,571971416,11058416,N662PD,AS50,N662PD,,,BUR,BUR,,2019-09-14,9,14,Saturday
534,571980247,10616756,N228LA,AS50,N228LA,,,SMO,SMO,,2019-09-14,9,14,Saturday
535,572003328,11314118,N913WB,AS50,N913WB,,,,,,2019-09-14,9,14,Saturday
536,571969131,10497326,N110LA,B412,N110LA,,,,,,2019-09-14,9,14,Saturday
537,572013211,11058416,N662PD,AS50,N662PD,,,,,,2019-09-14,9,14,Saturday
538,572138915,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,,2019-09-14,9,14,Saturday
539,571934440,10696221,N306FD,B06,N306FD,,VNY,,,,2019-09-14,9,14,Saturday
540,572169879,11351458,N950LA,AS50,N950LA,,CPM,,,,2019-09-14,9,14,Saturday
541,572145161,10865027,N472LA,AS50,N472LA,,,,,,2019-09-14,9,14,Saturday
542,572139585,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,,2019-09-14,9,14,Saturday
543,572145362,11363471,N962LA,AS50,N962LA,,LGB,,,,2019-09-14,9,14,Saturday
544,571965965,10617707,N229LA,AS50,N229LA,,,,,,2019-09-14,9,14,Saturday
545,572079185,11360017,N959LA,AS50,,,FUL,,,,2019-09-14,9,14,Saturday
546,572129558,11353317,N952JH,AS32,N952JH,,,,,,2019-09-14,9,14,Saturday
547,572092544,11100597,N703WP,AS50,,,,,,,2019-09-14,9,14,Saturday
548,572039917,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-14,9,14,Saturday
549,572147613,10691466,N301FD,A139,N301FD,,SMO,,,,2019-09-14,9,14,Saturday
550,572154171,11353317,N952JH,AS32,N952JH,,EMT,LGB,LGB,,2019-09-14,9,14,Saturday
551,572145381,11353317,N952JH,AS32,N952JH,,,,,,2019-09-14,9,14,Saturday
552,572170132,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-09-14,9,14,Saturday
553,571987341,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-14,9,14,Saturday
554,572093976,10691466,N301FD,A139,N301FD,,VNY,,,,2019-09-14,9,14,Saturday
555,571974642,11353317,N952JH,AS32,N952JH,,EMT,LGB,LGB,,2019-09-14,9,14,Saturday
556,572151393,11353317,N952JH,AS32,N952JH,,,EMT,EMT,,2019-09-14,9,14,Saturday
557,572090329,11101548,N704WP,AS50,N704WP,,WHP,BUR,BUR,,2019-09-14,9,14,Saturday
558,572154830,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,,2019-09-14,9,14,Saturday
