Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Timor-Leste,TLS,1.737481129,1.790433357,1.829672691,1.856810186,1.872618964,1.840273706,1.793288115,1.822389394,1.949292936,2.112023058,2.366089382,2.519883465,2.318686214,1.662419977,0.744307896,-0.313892538,-1.192888334,-1.588663058,-1.267738898,-0.408561041,0.652965076,1.544066763,2.168629479,2.391558514,2.343001893,2.210492109,2.16880264,2.209575395,2.382855177,2.619764665,2.900279418,3.069864396,2.97656483,2.564655658,1.974156321,1.297312821,0.758435247,0.538420514,0.760496658,1.277738515,1.887173918,2.356032753,2.611217192,2.582635769,2.363178148,2.118527188,1.943821631,1.820478077,1.7709883,1.774285256,1.779832008,1.767331977,1.7746246,1.808333357,1.852811788,1.903945726,1.946906004,1.968417772,1.963676318,1.939283355,1.910649536
Middle East & North Africa (IDA & IBRD countries),TMN,2.659052396,2.657004882,2.663412343,2.681391562,2.704889976,2.73478923,2.756399801,2.753408787,2.719974977,2.670319744,2.619586574,2.586885055,2.581243527,2.609507564,2.661994827,2.710478103,2.755186495,2.819894168,2.90672918,3.001323499,3.090711618,3.155241685,3.182876812,3.166647898,3.117197917,3.058850446,2.995391274,2.910835518,2.804786592,2.685215975,2.564549714,2.448578064,2.334476389,2.224328779,2.120501853,2.019762386,1.928815427,1.858865496,1.814071295,1.788526588,1.77080799,1.755639312,1.7469967,1.743690663,1.744714515,1.747632802,1.75276026,1.761702756,1.774404979,1.788243128,1.805028316,1.817799139,1.816695655,1.797954129,1.767975709,1.729599804,1.696164591,1.680156569,1.687612028,1.708234733,1.733585298
Tonga,TON,3.427447506,3.866464959,4.056529194,3.936010735,3.56525453,3.210926842,2.901209846,2.550884675,2.177751875,1.773916915,1.351913004,0.971960695,0.72828322,0.717308939,0.837957207,1.021698675,1.148842356,1.186169914,1.018488492,0.750393562,0.4818097,0.236299301,0.106739544,0.0607906,0.109756044,0.196832655,0.251593825,0.290085429,0.270270435,0.232733352,0.182857674,0.162609338,0.165484919,0.191327589,0.24307433,0.306909869,0.367052795,0.428593477,0.45138912,0.49837135,0.529414199,0.547835602,0.571965268,0.623610039,0.690131119,0.795574273,0.84487827,0.783647516,0.494981255,0.080816637,-0.407634792,-0.796925117,-0.94668782,-0.734749917,-0.240829044,0.359543381,0.845706387,1.166674214,1.249919978,1.14181474,0.999744743
South Asia (IDA & IBRD),TSA,2.112315992,2.146330428,2.176398124,2.202302582,2.224536489,2.245292514,2.263980214,2.278214184,2.28761895,2.29398413,2.29732956,2.301585221,2.311284958,2.328208819,2.349079105,2.3686267,2.383442694,2.394058963,2.399471088,2.400168365,2.3990179,2.395131547,2.384933086,2.367701777,2.345496324,2.319537446,2.293496456,2.270554707,2.252294693,2.236202317,2.219720219,2.198903941,2.171582636,2.136309258,2.095496041,2.052050869,2.009370887,1.968736161,1.931391939,1.895738007,1.860383422,1.822461175,1.780091153,1.732139206,1.680573599,1.629453327,1.580222865,1.53109639,1.482362543,1.434921628,1.387559748,1.336615358,1.307867431,1.282153245,1.260977148,1.244435041,1.224926153,1.203193517,1.175104965,1.149684066,1.132000711
Sub-Saharan Africa (IDA & IBRD countries),TSS,2.347290526,2.388385641,2.423875408,2.452006333,2.475728374,2.497319679,2.521550384,2.55141066,2.588612932,2.630252516,2.670410145,2.707205932,2.742480611,2.776333474,2.807770835,2.837018836,2.862362852,2.879603112,2.891307048,2.895772102,2.895124789,2.893083182,2.893057724,2.897809515,2.902317575,2.90679224,2.905978284,2.893097795,2.868199216,2.834929873,2.802047789,2.772337517,2.744829307,2.721723359,2.700575827,2.683258566,2.668574023,2.657710207,2.652457452,2.650512081,2.649587259,2.651733551,2.660229245,2.677038941,2.698493786,2.719925044,2.737638358,2.751490483,2.7595654,2.763526524,2.764102853,2.763577776,2.758295756,2.748440412,2.734910736,2.71952543,2.70237141,2.681174931,2.65583231,2.627824038,2.598239144
Trinidad and Tobago,TTO,1.966565925,1.6766338,1.412704201,1.189381044,1.005540996,0.816625327,0.65222891,0.599023895,0.684379772,0.868299957,1.093687754,1.287306181,1.422484504,1.463064736,1.440186932,1.391941485,1.366673826,1.371409654,1.421564941,1.495253751,1.576819154,1.623436533,1.598907447,1.483747895,1.30845054,1.111973247,0.937803614,0.801944697,0.720563414,0.678973134,0.651941373,0.614570959,0.558000714,0.475065992,0.373283942,0.266507891,0.182014323,0.14760841,0.176431552,0.255384586,0.351979616,0.438082853,0.496257228,0.509077795,0.493465038,0.4659405,0.451781349,0.457433585,0.491165416,0.545325834,0.603231767,0.644091695,0.659178039,0.635411345,0.585143888,0.526294978,0.470521283,0.416814325,0.368284069,0.323640628,0.277073814
Tunisia,TUN,1.423582114,1.576320343,1.717768609,1.833221893,1.927676492,2.025417984,2.121931711,2.184455193,2.207731801,2.204820703,2.197040646,2.198199353,2.20561424,2.223793404,2.251350687,2.264634732,2.280484666,2.340651807,2.454675532,2.59508638,2.741963209,2.848394972,2.878018928,2.813212853,2.687018872,2.536114508,2.403479424,2.305464273,2.256957298,2.236505303,2.223702876,2.183013681,2.091761583,1.936374984,1.740841504,1.543411761,1.369444737,1.213906631,1.084804495,0.980862058,0.877524352,0.786633172,0.747066169,0.771214727,0.839587275,0.930015086,1.009647735,1.058894827,1.062716626,1.035445491,0.997589004,0.973852315,0.972083635,1.001509815,1.049825167,1.102942955,1.139070554,1.145862851,1.113669491,1.053854127,0.986318648
Turkiye,TUR,2.425790002,2.407715921,2.393811413,2.3853531,2.380937981,2.375297706,2.369404716,2.368643199,2.373916176,2.381905469,2.392023642,2.397264654,2.390248356,2.368038221,2.336229592,2.296183989,2.260251904,2.241133731,2.244042958,2.258182263,2.276152942,2.278873374,2.251591568,2.186690623,2.097331522,2.004087203,1.921203049,1.847441088,1.787289029,1.738407211,1.689663445,1.642779995,1.610070065,1.594179806,1.589415173,1.589088035,1.584884416,1.572877809,1.549535629,1.518109798,1.494226621,1.473865687,1.438736645,1.384733924,1.323126487,1.248876636,1.192804331,1.195378827,1.273890354,1.400088606,1.531566078,1.631148233,1.692745456,1.702643616,1.669481585,1.639942404,1.601312234,1.497232048,1.3145137,1.084193952,0.830872072
Tuvalu,TUV,0.168998256,0.187441479,0.018724839,0.243104374,0.633031345,0.868526203,1.370510259,1.584476793,1.295607794,1.20937413,0.521287019,0.276912603,0.568721912,1.433227058,2.690895208,4.119131945,5.105588688,5.386142249,4.717396379,3.656665736,2.510483812,1.597397049,1.125574665,0.854441456,1.23768506,1.570839453,1.664525412,1.822693292,1.721805622,1.390088497,1.160468279,1.0593787,0.917838611,0.704495408,0.42032718,0.20413652,0.117994114,0.042872455,0.128507193,0.5123837,0.911506046,1.206034229,1.356339062,1.500410898,1.268388255,1.203096788,0.993271676,0.935041389,0.945587902,1.031823428,0.99305682,1.104363119,0.972545062,1.136480017,1.141730416,1.191183311,1.177161002,1.224326618,1.2953549,1.168606296,1.121570133
Tanzania,TZA,2.888050359,2.907620446,2.925646276,2.942009682,2.958387811,2.968895944,2.981658502,3.01000158,3.057317591,3.113237984,3.171880884,3.2160616,3.231928939,3.213499727,3.174100607,3.129159499,3.094135251,3.072839694,3.06987525,3.078714871,3.093376231,3.103091116,3.101152285,3.084114102,3.060265646,3.016307787,2.982166755,3.000091108,3.082181125,3.193235329,3.327460565,3.412765688,3.376900183,3.195216588,2.931260372,2.647339411,2.428288872,2.317537614,2.34674369,2.468906027,2.61242421,2.722291754,2.798988535,2.827162562,2.823755446,2.816486775,2.823941465,2.8414655,2.872958629,2.911888941,2.948418936,2.97566284,2.994061634,3.001801057,3.001067041,2.997574458,2.991812303,2.97948066,2.960386246,2.936777704,2.910683779
Uganda,UGA,3.152516521,3.267630984,3.350176552,3.39241202,3.399895888,3.414246744,3.414297179,3.343442591,3.191308991,2.997516724,2.791433038,2.630440159,2.553397565,2.583319076,2.684146064,2.806122568,2.906227326,2.980331027,3.015741698,3.028713022,3.029833082,3.047848748,3.103203803,3.204569893,3.327471452,3.449330059,3.536096404,3.569574007,3.53926381,3.466926593,3.394118734,3.331161823,3.256017304,3.169690531,3.082397158,2.99042883,2.917054432,2.891897753,2.924931353,2.994707035,3.076130696,3.141283828,3.180408248,3.184828229,3.167959273,3.153290179,3.15180932,3.155900984,3.167526076,3.186609818,3.182452073,3.180750229,3.23378201,3.352682078,3.49774773,3.65686447,3.755686611,3.725163906,3.541932206,3.269713347,2.977746425
Ukraine,UKR,1.261692987,1.255496974,1.218495128,1.141279201,1.038395195,0.924543473,0.824513472,0.753930293,0.724496508,0.723745041,0.732402402,0.730953177,0.714896516,0.676745672,0.623485913,0.566667962,0.517473482,0.478059794,0.452687492,0.436999079,0.509305354,0.324039844,0.356619627,0.375057192,0.320642346,0.352893106,0.382850355,0.443520092,0.487928631,0.228429531,0.210026075,0.287851768,0.055209645,-0.495291145,-0.790071612,-0.887199616,-0.911347309,-0.893601382,-0.942718002,-1.006579027,-1.050920915,-0.949639341,-0.811376216,-0.758571027,-0.732800944,-0.676059673,-0.59687108,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479262,-0.26124968,-0.331333796,-0.386345311,-0.466425621,-0.53099416,-0.57424247,-0.721959168
Upper middle income,UMC,0.305789994,1.417705847,2.397795011,2.309846806,2.336057424,2.514417975,2.37524964,2.392584235,2.464971212,2.471247338,2.458028509,2.274328109,2.159830585,2.018262664,1.823362958,1.691538468,1.570298734,1.546767321,1.542175899,1.495837374,1.509163116,1.618472118,1.593179971,1.51665581,1.533752489,1.591984419,1.647069594,1.629173964,1.549525503,1.455596954,1.391865571,1.277036827,1.207492265,1.173986827,1.124582012,1.099087358,1.077344361,1.025067319,0.950055729,0.893105936,0.840034473,0.791955597,0.760149433,0.739430424,0.730762239,0.710054222,0.692806602,0.702420298,0.703289332,0.692946734,0.747862396,0.838078453,0.837672145,0.815626285,0.77793832,0.765060986,0.771548749,0.670787875,0.582663993,0.479284797,0.354279709
Uruguay,URY,1.292850369,1.244363292,1.192682674,1.141714292,1.087862786,1.046044838,0.994716369,0.893061532,0.728072708,0.526760609,0.301488373,0.112593835,0.023176819,0.070241848,0.21495279,0.394919497,0.547074024,0.654704623,0.691653857,0.678225138,0.657607746,0.653074525,0.64776079,0.643792358,0.641898986,0.63328453,0.62267562,0.62543772,0.646030379,0.677457227,0.706880006,0.725474999,0.735135673,0.734144369,0.719831092,0.714132243,0.698886058,0.636927257,0.513771429,0.353937059,0.172665897,0.017289289,-0.071732487,-0.065461308,0.009423049,0.108436613,0.190772213,0.253838056,0.282665228,0.286095677,0.286941769,0.297840986,0.30911268,0.324100506,0.339789877,0.354761355,0.364565153,0.367270798,0.360034022,0.345932798,0.328357779
United States,USA,1.657730037,1.537997358,1.439164762,1.389046055,1.250171646,1.154893191,1.088881207,0.998461044,0.977242812,1.165002667,1.264333692,1.070522752,0.954476729,0.913660196,0.985986067,0.950220049,1.005771996,1.05957308,1.103576565,0.959589923,0.981415437,0.953317566,0.914378513,0.865817336,0.886129041,0.924164157,0.893829201,0.90799904,0.944405555,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.148340047,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.829616675,0.726786705,0.733599941,0.692860277,0.73336152,0.736217309,0.724676067,0.632643995,0.526435396,0.455381286,0.961201052,0.118380497
Uzbekistan,UZB,3.314275187,3.347284661,3.400909178,3.48011135,3.562313679,3.654606783,3.704853507,3.65316485,3.481739653,3.24289618,2.985802241,2.777440225,2.651230383,2.630958079,2.679311875,2.742476344,2.777344034,2.783543983,2.749239,2.689071991,2.625390187,2.574967361,2.536518279,2.514303524,2.501767417,2.484189938,2.45841957,2.433620038,2.409693809,2.92827521,2.132153512,2.344391704,2.272458415,1.963103725,1.806877907,1.912685998,1.885238808,1.609490295,1.07790836,1.383746821,1.265968533,1.223831519,1.163675244,1.153769215,1.163350224,1.220216354,1.423474897,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.876470167,1.922126527,1.975706066
St. Vincent and the Grenadines,VCT,1.468721617,1.295005613,1.147893325,1.083185936,1.042516133,1.038663945,0.998371069,1.00203738,1.012195279,1.03962817,1.086877632,1.109787968,1.126469696,1.125547947,1.100477254,1.069884763,1.043208605,0.997991949,0.969065298,0.916021689,0.864340422,0.801206089,0.759904285,0.716599379,0.6981049,0.680910508,0.651758164,0.591233046,0.50373695,0.389635094,0.262936773,0.156689708,0.087972336,0.021286934,-0.014807822,-0.055548871,-0.081527534,-0.081594056,-0.040822007,0.022268615,0.098293776,0.187047483,0.20978027,0.182621499,0.089344521,-0.013810947,-0.079219599,-0.106031349,-0.099679741,-0.030477528,0.05079072,0.110726655,0.174146244,0.224376163,0.24495088,0.303748598,0.327416124,0.349034149,0.346915924,0.319581386,0.289808317
"Venezuela, RB",VEN,3.587866966,3.533347136,3.482732726,3.436160298,3.391264837,3.351194932,3.308549168,3.25296598,3.181569113,3.102457761,3.021150553,2.950635065,2.900346894,2.875033557,2.865306674,2.860242733,2.848526704,2.826603124,2.790845984,2.746701118,2.698379023,2.655136538,2.622139443,2.602651102,2.589963477,2.579040012,2.55943101,2.524352947,2.470058227,2.403215375,2.33416545,2.26988596,2.209160122,2.154177677,2.103647525,2.051500057,1.999443347,1.954799141,1.919188541,1.888612082,1.859316626,1.825033521,1.781681513,1.726465317,1.662670341,1.568066443,1.469258326,1.414753012,1.419838669,1.44831682,1.562732212,1.623948325,1.421077996,0.875663916,0.129244523,-0.769455376,-1.514765698,-1.768330735,-1.293638058,-0.280539304,0.941553369
British Virgin Islands,VGB,1.368955213,1.880781035,1.787038264,2.045300071,2.196884691,2.083175343,2.094949114,2.296238229,2.037029697,2.149072478,1.834543941,1.958325861,1.757241469,1.528059529,1.374268616,1.152536227,0.938196727,1.07449586,1.661690006,2.158959478,3.005549947,3.564832622,4.03974146,4.311806293,4.650977577,4.861607035,4.955068721,4.851165143,4.3129451,3.621306159,2.918845932,2.392432351,1.826731073,1.505933191,1.245618711,1.035691339,0.776147687,0.810541418,1.033990038,1.422964589,1.766416574,2.167393409,2.551421051,2.977289655,3.420604201,3.887775307,4.19037504,4.090821835,3.535027696,2.775980262,1.888798534,1.151293868,0.681694348,0.466846184,0.560784502,0.707658971,0.719598502,0.768171966,0.795618291,0.676956294,0.613256126
Virgin Islands (U.S.),VIR,5.390526484,2.020270732,12.85188508,2.481516912,6.407885668,6.021885999,6.087923671,12.61211121,7.93519568,5.132977797,11.11302775,7.312976514,9.733431421,6.689766126,4.927660819,1.764535685,-3.129595483,2.882842449,0.264429237,3.527091819,0.217555941,0.215085041,0.279418991,0.250811287,0.158919382,0.081348404,0.058490259,0.050531824,0.088121871,2.850869155,0.808549694,0.859785174,0.815869616,0.691927808,0.464823089,0.256584969,0.242086123,0.165979733,0.057107068,0.039587371,-0.085638913,-0.036856509,-0.003686398,-0.035949505,-0.011986041,-0.077482916,-0.0295331,0.05536741,0.006457535,-0.043365735,-0.06185177,-0.094235911,-0.135966982,-0.14727475,-0.157703865,-0.182132487,-0.218811337,-0.261338012,-0.310759833,-0.355937434,-0.395928119
Vietnam,VNM,3.003302824,2.976975156,2.948323935,2.920953237,2.891308603,2.861799111,2.821624454,2.758104512,2.667346569,2.561400128,2.456021317,2.364687209,2.289895227,2.236503082,2.201132315,2.166684619,2.138036757,2.13556648,2.163505829,2.209934262,2.260406813,2.299439377,2.320987537,2.319028572,2.299113744,2.268333797,2.23527016,2.202280447,2.171866033,2.138677878,2.10754383,2.061828203,1.979087416,1.851231842,1.695285274,1.534383169,1.389656102,1.265726153,1.171059811,1.100433196,1.035893387,0.976001214,0.936606541,0.920602086,0.922551594,0.931893993,0.943380936,0.959836735,0.979409219,1.000128838,1.022101084,1.04162218,1.0530623,1.053635811,1.044781055,1.034107367,1.020198501,0.994310472,0.954289022,0.904517906,0.849329427
Vanuatu,VUT,3.108706228,3.136001929,3.12359771,3.05810118,2.940423887,2.81978061,2.728433838,2.699368462,2.772028592,2.916531722,3.043156403,3.120814298,3.193968633,3.174703163,3.143121692,3.094915884,3.063219887,2.960286292,2.835190353,2.678328421,2.518241585,2.377333312,2.292342988,2.264584121,2.280615637,2.28090671,2.294730573,2.356006343,2.468578493,2.608519017,2.787329825,2.914941552,2.900631722,2.708033738,2.427524262,2.094921294,1.844050893,1.739893822,1.821643376,2.023426387,2.269101265,2.462957539,2.562199991,2.561895383,2.495987147,2.406285184,2.344273331,2.357796924,2.437343697,2.560702451,2.690640393,2.782591047,2.818368001,2.786213562,2.706626339,2.620205444,2.544543793,2.48242519,2.432628558,2.394716366,2.353337457
World,WLD,1.300724108,1.724346205,2.083322486,2.053199826,2.055241434,2.108667888,2.049528067,2.05577951,2.088176946,2.091252763,2.133116863,2.031211372,1.982943369,1.929549363,1.855833672,1.795079677,1.749615333,1.748020185,1.76204179,1.748661042,1.764067678,1.800490486,1.784324039,1.747125301,1.74895086,1.768300781,1.783001185,1.770183168,1.738568625,1.735760697,1.668108504,1.572931255,1.564552605,1.520433972,1.50599437,1.452692776,1.427187224,1.391621003,1.35169584,1.323057118,1.297603585,1.276473949,1.261517214,1.254302559,1.246945309,1.243707449,1.235761509,1.240879675,1.221744457,1.203308033,1.183293407,1.220688639,1.216571212,1.203346951,1.18196469,1.170054026,1.153138412,1.108405595,1.066595274,1.04279381,0.936356519
Samoa,WSM,3.157837624,3.208981681,3.216323473,3.124199123,2.962664918,2.807030304,2.649926817,2.431791192,2.166435425,1.869318748,1.567161856,1.290067157,1.055545284,0.891498603,0.770703945,0.664441145,0.560247555,0.499994531,0.488459993,0.504091159,0.569356397,0.608718317,0.620824901,0.565514058,0.47112273,0.347531289,0.255043465,0.252535571,0.350135215,0.530900573,0.736240194,0.904434221,0.978339588,0.936261701,0.803572853,0.65354921,0.524430885,0.448821295,0.442783849,0.487273274,0.537377525,0.577595948,0.605272962,0.626831006,0.627934157,0.638944369,0.645325301,0.670656607,0.697620977,0.750886801,0.81679453,0.860430528,0.8546633,0.787611271,0.668864133,0.530860672,0.419597536,0.39337345,0.490819126,0.665989825,0.870151067
Kosovo,XKX,1.986474103,2.857337244,2.777956411,2.702867239,2.631730832,2.564243061,2.588274783,2.43702226,2.379041684,2.323756013,2.27098162,2.455568926,2.320289708,2.342381367,2.21574796,2.239169031,2.120220765,2.076199145,2.101060006,1.992097749,2.017640848,1.914544758,2.00257005,2.023988135,2.102811036,2.059502036,2.075002402,2.144551714,1.990115432,1.897590146,1.914952133,1.77550356,1.693650953,1.615380911,1.589700641,1.46773672,1.302792853,-5.924733485,-10.95514942,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.067909885,0.803200286,0.803261833,0.803213478,0.803171845,0.803248961,0.859067492,0.895254757,0.607467947,-0.294473631,-1.364932338,-0.596734074,0.753584843,0.339010962,-0.457730006,0.070131109,0.897900934
